campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
718614,New User Discount,2023-11-18,New Users,Email,1418,648,89,2209.449951171875,4417.93994140625,2.4100000858306885
718667,Membership Drive,2024-06-05,All,Social Media,6928,614,51,2853.889892578125,7300.2900390625,3.4100000858306885
719654,Category Promotion,2023-05-05,New Users,SMS,1077,581,42,2297.159912109375,6388.7998046875,3.950000047683716
719685,Email Campaign,2024-10-12,All,SMS,1248,502,17,2981.169921875,5981.93017578125,3.990000009536743
719806,Flash Sale,2023-11-03,New Users,Social Media,5201,451,16,1432.949951171875,7105.27978515625,3.2300000190734863
719962,New User Discount,2024-10-06,Inactive,App,2358,397,41,1189.4599609375,7674.93017578125,2.9100000858306885
720036,Weekend Special,2023-09-27,Premium,Social Media,8886,375,97,2198.739990234375,3263.39990234375,3.880000114440918
720234,Email Campaign,2023-10-12,Inactive,App,2633,306,45,1774.0699462890625,3788.25,1.7599999904632568
720320,New User Discount,2024-08-02,Inactive,Email,5281,129,75,1257.77001953125,2499.860107421875,1.909999966621399
720481,Membership Drive,2024-07-09,Premium,Email,5610,684,11,3656.239990234375,8520.8203125,2.5299999713897705
720847,Email Campaign,2024-06-30,Premium,App,3938,998,77,4701.8701171875,6442.5400390625,3.859999895095825
721231,New User Discount,2023-09-05,Inactive,App,5489,578,42,1939.010009765625,9584.5400390625,1.5299999713897705
721244,Weekend Special,2024-05-22,Premium,SMS,8217,523,24,2910.7900390625,8144.759765625,2.6600000858306885
721480,Flash Sale,2024-10-17,Premium,App,4621,846,89,2010.22998046875,4857.759765625,2.619999885559082
721622,Festival Offer,2024-09-25,All,Email,4844,230,26,3690.929931640625,5523.68017578125,1.5499999523162842
721672,Email Campaign,2024-01-18,New Users,SMS,5960,297,95,3195.010009765625,5159.669921875,3.930000066757202
721775,Membership Drive,2023-06-06,Inactive,Email,1375,707,65,1649.25,9822.150390625,3.5799999237060547
722136,Festival Offer,2024-01-20,Premium,Email,2822,925,55,1823.31005859375,6615.580078125,3.9700000286102295
722177,Email Campaign,2023-07-31,New Users,Email,6664,942,62,1603.6099853515625,8410.080078125,2.200000047683716
722587,Weekend Special,2024-06-04,All,App,8171,533,30,2917.860107421875,7377.5498046875,3.890000104904175
722642,Weekend Special,2023-04-19,All,SMS,4350,246,64,1474.3499755859375,7618.68017578125,3.5
722916,Flash Sale,2024-09-24,New Users,App,2597,634,25,4343.8798828125,2298.699951171875,2.3399999141693115
722989,Festival Offer,2023-06-01,New Users,Social Media,5670,471,10,3247.7900390625,7099.740234375,3.6500000953674316
723351,Membership Drive,2023-12-30,Inactive,Social Media,7855,539,19,2192.699951171875,2267.43994140625,3.8399999141693115
723498,Email Campaign,2024-10-05,Inactive,App,6801,104,32,2500.469970703125,8843.8603515625,2.5
723660,Festival Offer,2024-02-21,Inactive,SMS,9774,237,52,1937.1300048828125,4772.08984375,1.5800000429153442
723700,Referral Program,2024-07-12,All,App,7223,529,10,4659.41015625,7791.85009765625,3.130000114440918
724228,New User Discount,2023-09-23,All,SMS,8390,953,71,2335.260009765625,8354.26953125,3.9000000953674316
724346,Flash Sale,2024-02-28,Inactive,SMS,4928,553,93,2923.81005859375,6840.58984375,3.819999933242798
724487,Membership Drive,2024-04-16,All,SMS,6663,869,96,2773.969970703125,2575.080078125,2.5999999046325684
725385,Membership Drive,2023-04-03,Inactive,SMS,4414,704,17,3751.179931640625,3299.7099609375,1.659999966621399
725462,Category Promotion,2024-08-01,New Users,App,7644,178,60,4100.43017578125,2725.64990234375,3.549999952316284
725504,New User Discount,2023-05-22,Inactive,Email,1264,865,10,2599.590087890625,7936.39013671875,3.75
725674,Email Campaign,2023-05-24,Premium,App,6505,420,62,2275.56005859375,2059.2900390625,3.5
725889,Weekend Special,2024-06-10,All,SMS,5476,321,34,3391.97998046875,9478.3896484375,3.059999942779541
726077,Weekend Special,2023-09-30,Inactive,SMS,2918,319,79,3889.3798828125,2232.25,1.6200000047683716
726165,Flash Sale,2023-05-23,Premium,App,9328,384,19,4633.5400390625,3547.820068359375,1.5099999904632568
726479,Weekend Special,2024-05-12,New Users,SMS,9974,948,35,2569.02001953125,5344.41015625,2.1700000762939453
726641,New User Discount,2024-05-09,Premium,SMS,2383,556,23,2624.590087890625,7396.2998046875,3.059999942779541
726780,Membership Drive,2023-08-04,New Users,Email,4068,925,20,3395.340087890625,8207.7099609375,2.8499999046325684
726827,App Push Notification,2024-07-14,Inactive,Email,8767,637,46,2575.68994140625,5082.43017578125,2.119999885559082
727319,App Push Notification,2024-08-07,New Users,Social Media,3448,954,30,3566.199951171875,3713.429931640625,3.180000066757202
727511,Weekend Special,2024-02-01,Inactive,Email,2114,694,89,3524.330078125,9190.98046875,1.909999966621399
727614,Email Campaign,2024-02-01,New Users,SMS,1090,226,75,2254.510009765625,3728.330078125,2.440000057220459
727793,New User Discount,2023-05-31,Inactive,App,2128,477,79,2142.81005859375,3920.89990234375,2.180000066757202
727819,Email Campaign,2023-09-09,Premium,SMS,8973,753,34,3502.22998046875,5244.77001953125,3.7699999809265137
727821,Email Campaign,2024-06-15,Premium,Email,2701,978,20,1421.949951171875,7018.419921875,2.390000104904175
728034,Festival Offer,2024-06-23,New Users,App,6781,797,72,4823.81982421875,7398.6298828125,2.0199999809265137
728157,Referral Program,2024-09-12,All,Email,7376,381,93,2530.85009765625,2270.949951171875,2.4100000858306885
728495,Weekend Special,2024-08-19,New Users,SMS,4649,110,53,3637.969970703125,7024.830078125,2.430000066757202
729173,Referral Program,2024-04-23,Premium,SMS,1097,641,50,1825.1600341796875,8366.9501953125,3.5199999809265137
729324,Membership Drive,2024-03-22,All,Social Media,8498,509,28,1764.300048828125,6930.759765625,1.7699999809265137
729407,Category Promotion,2024-09-28,Inactive,SMS,4155,940,42,2488.639892578125,8059.81982421875,3.569999933242798
729422,App Push Notification,2024-10-24,Inactive,Social Media,1753,984,16,4052.530029296875,6151.02978515625,1.590000033378601
729466,Weekend Special,2023-07-08,New Users,Email,6856,994,78,3506.31005859375,3139.72998046875,2.4100000858306885
729474,Membership Drive,2023-08-03,All,Social Media,8057,721,91,1263.3599853515625,8646.3798828125,2.890000104904175
729669,Weekend Special,2023-08-20,Premium,SMS,3578,584,27,2500.340087890625,6201.5498046875,3.140000104904175
729973,Referral Program,2024-09-02,Inactive,Email,8164,873,96,1969.5899658203125,8899.66015625,2.630000114440918
730069,Category Promotion,2024-03-27,All,Email,5941,799,20,3699.89990234375,3821.610107421875,2.259999990463257
730085,Category Promotion,2023-04-22,All,Social Media,7079,413,98,2924.159912109375,2414.840087890625,3.3399999141693115
730136,Membership Drive,2023-11-05,Premium,App,7256,153,82,2718.419921875,6267.60009765625,2.7899999618530273
730601,App Push Notification,2023-10-21,Premium,SMS,3504,861,85,2980.780029296875,2946.300048828125,1.7899999618530273
730978,Referral Program,2023-06-13,All,SMS,7873,407,12,4123.6298828125,5917.27001953125,1.5499999523162842
731136,Festival Offer,2023-04-02,Inactive,App,3368,381,20,2798.5,2926.030029296875,2.0299999713897705
731367,Membership Drive,2024-07-06,All,App,2501,541,43,1026.3800048828125,4163.0498046875,1.5499999523162842
731517,Weekend Special,2024-03-21,New Users,Social Media,5020,604,25,4799.5,7544.47021484375,1.909999966621399
731872,Membership Drive,2024-04-08,New Users,Email,4530,246,54,1544.3800048828125,8379.509765625,3.990000009536743
731878,Membership Drive,2024-08-18,Inactive,SMS,7769,532,22,2417.860107421875,2882.530029296875,2.9600000381469727
732023,Category Promotion,2024-04-10,Inactive,SMS,6010,117,86,1060.47998046875,6281.669921875,3.2799999713897705
732032,Membership Drive,2023-12-15,New Users,Email,4040,635,47,1714.0400390625,2123.969970703125,1.840000033378601
732931,Membership Drive,2023-12-16,All,Email,9433,877,83,1142.22998046875,2478.77001953125,2.9800000190734863
733230,Category Promotion,2023-11-29,New Users,Email,7789,205,39,1154.77001953125,8459.8203125,2.6600000858306885
733320,New User Discount,2024-07-20,New Users,Social Media,5217,673,97,2226.610107421875,3176.97998046875,2.2699999809265137
733405,Weekend Special,2024-06-21,New Users,Email,8045,437,66,2813.81005859375,6769.39013671875,2.799999952316284
733494,Email Campaign,2023-03-27,Premium,App,4960,221,32,1653.52001953125,6389.35009765625,3.869999885559082
733710,Referral Program,2024-07-16,All,SMS,7580,194,60,2869.340087890625,5679.9501953125,3.869999885559082
733736,New User Discount,2023-05-11,Premium,Social Media,4052,544,75,1319.800048828125,4403.52001953125,3.180000066757202
734562,New User Discount,2023-09-19,New Users,Social Media,2384,642,74,4830.91015625,2796.2099609375,3.200000047683716
734593,New User Discount,2024-03-05,Premium,App,1039,543,40,3280.080078125,5679.2998046875,3.4200000762939453
735186,App Push Notification,2023-05-16,All,App,8012,785,26,4604.77001953125,2931.719970703125,3.6600000858306885
735206,Festival Offer,2024-09-30,New Users,App,1798,191,91,4376.27978515625,8283.1298828125,3.259999990463257
735377,Email Campaign,2023-08-11,New Users,Social Media,4887,850,86,4925.7998046875,5271.33984375,1.9299999475479126
736093,Membership Drive,2023-03-29,All,Social Media,4671,547,96,4821.81005859375,5426.91015625,1.9900000095367432
736163,Flash Sale,2023-04-12,Premium,Social Media,3942,604,72,2875.699951171875,2616.969970703125,2.680000066757202
736440,Category Promotion,2023-12-16,Premium,Social Media,8311,177,100,2967.93994140625,2409.340087890625,1.940000057220459
736483,Category Promotion,2024-10-19,Premium,Email,8086,938,23,4006.1298828125,8109.27001953125,3.309999942779541
736511,App Push Notification,2024-09-10,New Users,App,8616,111,33,1237.1099853515625,4075.840087890625,3.5199999809265137
736525,Referral Program,2023-07-29,Premium,Email,5726,107,99,2465.4599609375,6855.27978515625,3.5299999713897705
736607,New User Discount,2024-02-19,New Users,Social Media,8837,750,35,1204.6199951171875,8976.169921875,2.4000000953674316
736829,New User Discount,2024-09-01,New Users,Social Media,1422,302,88,4238.33984375,3731.530029296875,3.049999952316284
737031,Referral Program,2024-09-13,Premium,Email,2101,511,78,1680.6500244140625,8173.7001953125,2.869999885559082
737765,Membership Drive,2024-10-26,New Users,SMS,9214,909,48,3400.969970703125,9608.900390625,3.6500000953674316
737997,Membership Drive,2023-11-23,All,Email,7920,137,25,2647.080078125,7565.56982421875,1.590000033378601
738123,Weekend Special,2023-11-02,New Users,App,9550,257,81,3875.14990234375,9731.080078125,1.8600000143051147
738249,Referral Program,2024-02-24,New Users,App,1135,451,73,1649.0899658203125,6562.97998046875,1.7200000286102295
738308,New User Discount,2024-04-03,New Users,Social Media,9925,901,99,1248.5,5705.72998046875,3.0899999141693115
738391,Membership Drive,2024-04-30,Inactive,SMS,2764,662,25,1978.510009765625,7094.7001953125,3.0399999618530273
738594,Festival Offer,2024-05-23,All,Social Media,7438,381,19,3214.330078125,5308.31982421875,3.740000009536743
738748,Email Campaign,2024-01-06,Inactive,SMS,6854,700,70,1715.18994140625,8419.26953125,2.380000114440918
738777,Email Campaign,2024-06-11,All,SMS,2682,833,45,3854.340087890625,4134.43017578125,2.069999933242798
739087,Membership Drive,2024-04-07,All,Social Media,6217,225,69,2492.469970703125,3520.590087890625,2.5299999713897705
739370,Email Campaign,2023-11-19,New Users,Email,7617,994,80,4323.89013671875,5083.1298828125,3.4000000953674316
739866,App Push Notification,2024-04-26,Premium,SMS,9578,926,75,2591.89990234375,5337.7001953125,3.8399999141693115
740172,App Push Notification,2024-05-07,All,SMS,9543,748,21,4855.9501953125,3226.27001953125,2.240000009536743
740409,New User Discount,2024-08-13,New Users,SMS,5636,723,15,4337.02001953125,6030.66015625,1.7000000476837158
740664,Referral Program,2024-05-01,New Users,App,3710,425,34,4547.68994140625,2635.02001953125,3.5
741002,Flash Sale,2023-08-28,Inactive,SMS,4621,844,76,4537.47998046875,9463.51953125,1.7000000476837158
741266,New User Discount,2024-01-18,New Users,SMS,6589,160,48,2490.97998046875,9719.6904296875,3.4600000381469727
741376,Referral Program,2024-10-31,Premium,Email,9694,799,32,3162.719970703125,8424.830078125,2.4800000190734863
741446,Membership Drive,2023-05-25,Premium,Social Media,1320,848,73,3574.14990234375,8044.10986328125,2.619999885559082
741618,Email Campaign,2023-04-21,New Users,App,9349,640,31,1777.0899658203125,4003.68994140625,1.590000033378601
741704,Category Promotion,2024-03-08,New Users,Email,5323,636,69,3436.97998046875,3699.659912109375,3.299999952316284
742092,Weekend Special,2023-11-06,Inactive,Email,3981,851,16,2812.639892578125,8898.490234375,2.430000066757202
742224,Membership Drive,2023-10-30,Inactive,App,8938,678,36,3026.570068359375,2740.969970703125,3.869999885559082
742464,Category Promotion,2024-04-22,New Users,App,6464,604,82,3711.889892578125,8032.83984375,2.5299999713897705
742481,Category Promotion,2024-08-27,Premium,App,1273,428,29,2093.14990234375,4304.91015625,2.759999990463257
742575,New User Discount,2023-07-31,All,SMS,1364,802,64,3121.669921875,6726.77001953125,2.0799999237060547
742672,Category Promotion,2024-03-02,All,Email,2863,566,15,4193.66015625,2317.10009765625,3.309999942779541
743218,Flash Sale,2024-03-09,Premium,App,9791,943,89,4234.27978515625,4946.0498046875,2.880000114440918
743704,Referral Program,2023-09-18,Premium,Social Media,2933,393,88,4588.580078125,3347.530029296875,3.5
743717,Membership Drive,2023-06-02,New Users,SMS,4890,533,18,1227.4000244140625,9068.41015625,3.200000047683716
744000,New User Discount,2023-07-01,New Users,Email,3662,797,100,2843.7099609375,4166.2998046875,2.630000114440918
744196,Membership Drive,2024-02-02,All,Email,4172,477,65,2430.330078125,8414.5595703125,1.7799999713897705
744292,Referral Program,2024-07-18,All,Social Media,4068,258,61,3514.2099609375,4806.66015625,2.819999933242798
744662,App Push Notification,2024-03-07,Premium,App,7509,430,29,4546.240234375,6419.5498046875,3.440000057220459
744858,New User Discount,2024-06-06,Premium,App,6332,989,37,3657.8798828125,8777.23046875,2.7899999618530273
744926,App Push Notification,2023-06-08,New Users,SMS,6573,163,85,2220.330078125,2312.969970703125,3.7799999713897705
744948,Category Promotion,2024-05-25,Inactive,Email,3437,198,84,3443.800048828125,6996.60986328125,2.180000066757202
745013,Flash Sale,2023-10-03,Inactive,App,3053,901,40,2351.300048828125,4241.7900390625,1.7100000381469727
745023,App Push Notification,2024-05-08,New Users,App,6919,474,88,3246.219970703125,3097.330078125,3.75
745105,Email Campaign,2024-04-29,New Users,Email,6602,666,73,3269.02001953125,4724.259765625,3.25
745320,Membership Drive,2024-02-27,All,Email,1481,549,72,1172.8399658203125,2294.14990234375,3.9800000190734863
745651,Category Promotion,2024-06-03,Inactive,Email,3741,826,92,1071.8800048828125,6597.81982421875,1.9900000095367432
745710,Email Campaign,2023-05-23,Inactive,Social Media,8922,583,87,4781.5400390625,6043.31982421875,1.7599999904632568
745972,App Push Notification,2024-03-16,New Users,App,7777,664,35,2471.219970703125,7683.5400390625,3.509999990463257
746123,App Push Notification,2023-04-05,Premium,App,8629,397,76,1873.02001953125,7239.5,2.740000009536743
746332,Referral Program,2023-10-08,New Users,Social Media,6613,125,24,4414.2900390625,6825.72021484375,2.450000047683716
746461,Membership Drive,2024-08-28,All,Email,9294,679,28,4134.06005859375,6930.77978515625,2.509999990463257
746538,Membership Drive,2024-03-16,Inactive,Email,7185,822,13,2230.6298828125,6235.43017578125,3.259999990463257
746785,App Push Notification,2023-08-13,All,App,5783,424,69,3608.570068359375,9343.599609375,1.5099999904632568
746943,Email Campaign,2023-08-25,New Users,SMS,4460,655,27,2331.31005859375,3872.050048828125,3.8499999046325684
746951,Email Campaign,2024-01-22,All,Email,6888,798,66,2490.679931640625,8226.58984375,3.140000104904175
747205,Festival Offer,2024-09-26,All,App,2853,582,32,4012.489990234375,6437.9501953125,1.75
747223,Weekend Special,2023-12-17,Premium,App,2697,153,24,3698.77001953125,5809.56005859375,3.069999933242798
747340,New User Discount,2023-11-28,Premium,Social Media,2655,873,34,2282.719970703125,6508.7099609375,2.7799999713897705
747757,Weekend Special,2024-04-13,Premium,SMS,6525,702,51,2938.14990234375,5066.3701171875,3.559999942779541
747767,App Push Notification,2024-01-09,Premium,SMS,4988,380,36,4806.83984375,5281.02978515625,2.240000009536743
748049,Weekend Special,2024-07-28,New Users,App,7744,555,45,1815.25,4867.68994140625,2.490000009536743
748154,App Push Notification,2024-03-15,New Users,SMS,2935,337,50,4319.2001953125,8080.02001953125,2.690000057220459
748393,New User Discount,2023-12-28,All,SMS,3346,715,26,2621.580078125,3526.929931640625,2.8399999141693115
748477,Referral Program,2024-01-25,All,Social Media,2610,766,56,4622.330078125,5973.14990234375,3.7300000190734863
748629,Flash Sale,2023-05-17,Inactive,Email,6892,563,49,3955.820068359375,8077.330078125,2.0199999809265137
748860,Referral Program,2024-03-18,Inactive,SMS,2000,250,70,3960.949951171875,3973.5,1.9500000476837158
749135,Category Promotion,2024-05-10,Inactive,App,5381,711,52,3890.820068359375,8095.52978515625,2.819999933242798
749308,App Push Notification,2023-07-14,Inactive,Social Media,3362,986,11,4260.64013671875,3219.449951171875,2.0399999618530273
749333,Festival Offer,2024-09-28,Inactive,App,4121,296,47,4028.860107421875,4825.080078125,3.5
749336,Email Campaign,2024-08-12,Premium,Social Media,2256,452,75,1360.780029296875,7033.72998046875,3.7200000286102295
749734,Email Campaign,2023-04-22,Premium,Social Media,7906,249,97,1698.27001953125,5717.080078125,2.3499999046325684
749817,Membership Drive,2023-09-12,Inactive,SMS,2082,622,88,4654.3701171875,4717.27978515625,2.009999990463257
749872,Weekend Special,2024-05-27,Inactive,App,1662,751,22,4568.2900390625,3605.1298828125,1.9600000381469727
750185,Membership Drive,2024-09-04,New Users,Social Media,7693,850,26,4094.60009765625,4941.1201171875,2.700000047683716
750631,Weekend Special,2024-09-29,New Users,App,9566,424,50,4495.0498046875,2810.25,3.3299999237060547
750763,New User Discount,2023-03-28,Premium,Email,4839,196,99,2856.050048828125,3628.719970703125,3.799999952316284
751090,Membership Drive,2023-09-05,All,Social Media,1768,894,15,1047.5,2190.780029296875,1.659999966621399
751261,Category Promotion,2024-08-15,Inactive,SMS,2604,504,85,3993.1201171875,9754.0498046875,1.9199999570846558
751406,App Push Notification,2024-07-22,New Users,SMS,4209,381,89,1582.3499755859375,5557.25,1.940000057220459
751465,Email Campaign,2024-07-16,New Users,SMS,4932,879,75,1460.3699951171875,9193.41015625,1.5299999713897705
751624,App Push Notification,2024-07-06,Inactive,SMS,7284,596,50,2584.0,5175.759765625,1.559999942779541
752177,Weekend Special,2024-03-19,Inactive,Social Media,8640,913,18,1975.760009765625,3535.6298828125,3.1500000953674316
752197,App Push Notification,2024-03-22,Premium,Email,2570,279,91,2777.739990234375,9048.3798828125,2.759999990463257
752217,Membership Drive,2024-07-18,Premium,Email,9073,750,65,1530.68994140625,8440.8896484375,3.3399999141693115
752226,Referral Program,2024-05-16,All,Social Media,5011,590,65,2763.159912109375,8207.0302734375,3.609999895095825
752276,Flash Sale,2023-10-24,New Users,Email,2750,385,18,1925.8199462890625,8278.4697265625,3.119999885559082
752351,App Push Notification,2023-03-31,All,Email,2580,472,95,3725.260009765625,5458.7099609375,1.8300000429153442
752510,Festival Offer,2024-03-01,Inactive,Email,4707,968,11,1150.3299560546875,8096.02001953125,3.1600000858306885
752622,Flash Sale,2024-09-29,Premium,App,7040,775,31,2463.8701171875,2070.7099609375,2.2200000286102295
752632,New User Discount,2024-05-08,All,Email,2039,945,47,1690.1199951171875,2253.97998046875,2.809999942779541
752665,Flash Sale,2023-12-22,New Users,Email,8931,358,43,2348.18994140625,9634.4697265625,2.0399999618530273
752813,Referral Program,2024-09-23,All,SMS,3882,103,83,1151.8599853515625,6691.75,1.6699999570846558
753753,Festival Offer,2023-06-10,Premium,SMS,6353,729,65,3055.02001953125,5270.669921875,3.380000114440918
753766,Email Campaign,2023-08-27,New Users,SMS,6045,978,20,1220.0,2159.14990234375,2.690000057220459
754004,App Push Notification,2024-06-22,Premium,SMS,2490,917,27,4603.7900390625,6266.4501953125,2.0299999713897705
754300,Referral Program,2024-01-21,Inactive,SMS,8576,122,66,2062.7099609375,3777.18994140625,1.850000023841858
754350,Flash Sale,2023-09-16,All,App,1204,307,67,3580.949951171875,3967.179931640625,1.5800000429153442
754576,New User Discount,2024-03-01,New Users,App,4561,133,92,3405.2900390625,7165.56005859375,3.4000000953674316
754604,Weekend Special,2024-01-24,Inactive,App,3475,461,44,4364.64990234375,7451.5,2.4800000190734863
754665,Flash Sale,2023-07-14,Premium,App,1478,673,71,2062.10009765625,4821.10009765625,3.7200000286102295
754740,Membership Drive,2024-02-12,Inactive,SMS,4109,261,55,4700.47998046875,8382.400390625,3.4100000858306885
754781,Referral Program,2024-06-07,Inactive,Email,2194,139,35,1335.5799560546875,9851.91015625,2.8399999141693115
755032,Category Promotion,2024-04-26,All,Social Media,1669,291,75,2509.89990234375,5951.56982421875,3.0299999713897705
755362,Email Campaign,2024-11-04,Inactive,App,7409,949,99,1599.2099609375,7907.75,1.9299999475479126
755406,Flash Sale,2023-09-13,New Users,SMS,7421,151,43,1377.0899658203125,8465.830078125,3.890000104904175
755487,Flash Sale,2023-11-30,All,Social Media,7138,426,58,3187.199951171875,5180.580078125,2.7899999618530273
755669,Festival Offer,2024-04-16,Inactive,App,8683,177,99,3769.050048828125,3899.139892578125,3.559999942779541
755869,New User Discount,2023-12-31,Inactive,Email,4454,963,87,3009.2900390625,3120.64990234375,1.6200000047683716
756003,Category Promotion,2023-07-08,All,Social Media,3529,479,67,2810.580078125,7165.080078125,1.940000057220459
756267,Email Campaign,2023-10-20,New Users,App,9211,898,12,2857.679931640625,7748.35009765625,2.1700000762939453
756332,Flash Sale,2024-01-21,Premium,Social Media,1711,853,57,1441.6400146484375,7532.419921875,3.0299999713897705
757108,Membership Drive,2024-11-03,Inactive,Email,5922,258,41,1815.22998046875,9798.330078125,2.7300000190734863
757353,Weekend Special,2024-10-07,All,Social Media,7518,977,99,2771.8798828125,4162.2099609375,2.3499999046325684
757376,Category Promotion,2024-01-14,All,App,6406,459,52,4317.64013671875,4416.16015625,1.8300000429153442
757422,Weekend Special,2023-05-26,New Users,App,6078,673,92,1722.81005859375,6445.2099609375,2.0299999713897705
757777,Email Campaign,2024-07-18,New Users,Email,2090,447,25,4475.4599609375,2201.659912109375,2.25
757989,Flash Sale,2023-03-20,New Users,SMS,2285,752,32,4078.77001953125,5962.47021484375,2.5399999618530273
758009,App Push Notification,2024-09-16,Inactive,SMS,2287,229,55,4649.77978515625,2292.7099609375,2.25
758065,Membership Drive,2024-03-06,New Users,App,5597,625,77,1784.6099853515625,6829.89990234375,3.380000114440918
758184,App Push Notification,2024-06-23,All,Social Media,1736,662,44,1487.8900146484375,2878.169921875,3.690000057220459
758578,Category Promotion,2024-10-01,Premium,Email,5986,993,71,1932.6199951171875,4548.25,3.5999999046325684
758649,Flash Sale,2024-08-21,Premium,Social Media,6952,600,81,2882.360107421875,3146.5400390625,3.759999990463257
758868,Festival Offer,2024-07-02,All,Email,3963,196,12,1571.3699951171875,8652.9404296875,3.1700000762939453
759071,Festival Offer,2023-11-12,Inactive,Email,5782,700,24,2858.159912109375,8345.490234375,2.4100000858306885
759139,Category Promotion,2023-03-25,New Users,Email,8528,144,67,4893.43994140625,6130.27001953125,3.890000104904175
759176,Festival Offer,2023-06-27,Inactive,App,5980,281,20,2393.320068359375,6796.97021484375,3.4100000858306885
759311,Flash Sale,2024-07-01,New Users,Social Media,7954,845,83,1246.3800048828125,7315.919921875,2.8399999141693115
759562,Membership Drive,2023-04-05,All,Social Media,6323,782,20,4336.85009765625,3994.18994140625,3.569999933242798
759871,New User Discount,2023-12-30,New Users,Email,4332,147,64,2903.10009765625,3716.52001953125,1.7999999523162842
760043,Festival Offer,2023-08-31,Inactive,App,1952,488,64,3332.4599609375,2614.02001953125,3.0799999237060547
760109,Membership Drive,2023-05-22,New Users,SMS,7742,377,64,4111.22998046875,5638.47998046875,3.509999990463257
760251,Flash Sale,2023-07-19,All,Social Media,8400,524,68,2702.919921875,6477.14013671875,1.559999942779541
760297,Flash Sale,2024-02-09,New Users,App,1946,381,41,3602.139892578125,8773.3203125,3.9000000953674316
760467,New User Discount,2024-07-18,Inactive,App,5229,638,18,4087.389892578125,6210.83984375,2.740000009536743
761155,New User Discount,2023-12-23,New Users,SMS,7574,964,83,4732.97998046875,9291.3095703125,3.940000057220459
761531,New User Discount,2023-12-22,All,Social Media,6773,711,23,1431.8699951171875,5049.6298828125,2.0199999809265137
761584,Flash Sale,2023-09-03,Premium,Social Media,5609,952,30,4382.81982421875,9429.1796875,2.069999933242798
761712,Membership Drive,2024-06-14,New Users,Social Media,4335,449,51,2927.22998046875,2265.159912109375,2.7300000190734863
761714,Festival Offer,2023-04-26,All,Social Media,7696,821,22,4575.35009765625,2907.219970703125,2.9700000286102295
762053,Weekend Special,2023-04-22,Premium,Email,8387,649,84,2245.030029296875,6244.0,3.4000000953674316
762137,Weekend Special,2024-06-30,New Users,SMS,6175,682,79,1510.5,4191.0498046875,1.6399999856948853
762331,Festival Offer,2024-10-25,Inactive,App,5882,577,19,4474.47998046875,4596.52001953125,2.7899999618530273
762397,Email Campaign,2024-02-11,New Users,SMS,9186,373,11,4476.4599609375,7234.3798828125,3.930000066757202
762504,Weekend Special,2023-09-21,Premium,App,4442,480,16,4716.759765625,8012.830078125,1.5199999809265137
762572,Membership Drive,2024-10-19,All,Social Media,6285,971,52,3257.449951171875,2757.610107421875,1.9800000190734863
762682,Festival Offer,2024-09-29,All,App,3662,667,99,1126.1099853515625,4579.5498046875,2.7300000190734863
763191,New User Discount,2023-04-21,Premium,App,2244,417,94,2120.489990234375,4531.47021484375,2.069999933242798
763499,Weekend Special,2023-10-13,Inactive,SMS,8384,380,64,1417.9200439453125,9878.8896484375,2.200000047683716
763587,New User Discount,2023-06-08,New Users,Email,1290,837,18,2175.580078125,5868.02001953125,1.8300000429153442
763730,App Push Notification,2024-08-21,All,App,1254,536,83,1877.510009765625,2421.679931640625,1.9700000286102295
763904,Category Promotion,2023-09-18,All,Email,8504,735,91,1360.449951171875,6448.08984375,3.9700000286102295
764055,Membership Drive,2024-03-18,Premium,App,9129,559,85,3853.179931640625,2146.18994140625,2.7899999618530273
764327,Membership Drive,2023-10-17,Premium,App,9854,892,55,3173.68994140625,2589.239990234375,3.5
764433,Festival Offer,2024-08-30,Inactive,SMS,8965,137,73,2144.449951171875,7048.7099609375,3.2100000381469727
765157,Membership Drive,2023-04-20,Premium,SMS,9581,997,42,2578.39990234375,4447.419921875,1.659999966621399
765187,Membership Drive,2023-09-18,Premium,App,6523,413,55,3264.830078125,6831.43994140625,2.8299999237060547
765209,Email Campaign,2023-12-23,All,Social Media,9164,354,11,3572.929931640625,6815.43994140625,2.5299999713897705
765222,Membership Drive,2024-09-06,All,App,2109,627,92,1056.4599609375,8834.5498046875,1.8799999952316284
765291,Flash Sale,2024-03-05,All,App,9078,721,34,3515.239990234375,6387.18017578125,2.75
765417,Membership Drive,2023-06-15,Premium,Social Media,7859,352,51,4064.72998046875,2230.840087890625,3.5199999809265137
765659,New User Discount,2023-03-22,Inactive,Email,9215,917,95,4078.89990234375,6369.9599609375,3.190000057220459
765753,Flash Sale,2024-01-17,Premium,App,2938,793,13,1616.199951171875,4148.31982421875,1.809999942779541
766133,New User Discount,2023-06-30,Premium,Email,4847,937,55,2635.820068359375,9932.2802734375,2.630000114440918
766713,Referral Program,2024-02-09,Inactive,Social Media,1386,467,29,1528.699951171875,8776.2099609375,1.5700000524520874
767022,New User Discount,2023-05-21,New Users,Social Media,1037,620,45,4608.97021484375,2443.10009765625,3.7300000190734863
767059,Email Campaign,2023-09-05,All,Social Media,8159,679,30,2911.550048828125,6278.60986328125,2.0399999618530273
767303,Email Campaign,2023-12-19,All,App,8133,936,25,2674.719970703125,5576.08984375,2.809999942779541
