order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
8766330526,85907588,2023-04-14 13:16:47,2023-04-14 13:29:47,2023-04-14 13:26:47,On Time,1580.27001953125,Cash,98295,2066
8774158800,19216141,2023-12-12 08:29:51,2023-12-12 08:42:51,2023-12-12 08:56:51,Slightly Delayed,693.47998046875,Cash,69717,9309
8781520615,85519349,2024-04-14 08:14:14,2024-04-14 08:26:14,2024-04-14 08:27:14,On Time,3343.419921875,Wallet,42606,345
8782031586,23982977,2024-06-19 19:08:21,2024-06-19 19:21:21,2024-06-19 19:28:21,Slightly Delayed,1485.739990234375,Wallet,89181,1796
8787105023,81822935,2024-05-07 22:54:29,2024-05-07 23:09:29,2024-05-07 23:12:29,On Time,1443.6400146484375,Wallet,54795,2951
8787660233,90586029,2024-05-26 07:16:36,2024-05-26 07:35:36,2024-05-26 07:46:36,Slightly Delayed,1435.2900390625,Card,58570,2445
8789328634,53332493,2024-06-01 01:20:26,2024-06-01 01:32:26,2024-06-01 01:50:26,Significantly Delayed,2138.8701171875,Card,34277,6326
8789376461,28394354,2023-09-17 01:06:07,2023-09-17 01:18:07,2023-09-17 01:48:07,Significantly Delayed,1626.989990234375,Wallet,70720,1916
8790217194,38244021,2024-03-25 01:29:32,2024-03-25 01:39:32,2024-03-25 01:52:32,Slightly Delayed,1666.6800537109375,Wallet,60118,6000
8792586840,91566278,2023-06-14 15:09:28,2023-06-14 15:26:28,2023-06-14 15:29:28,On Time,1843.1400146484375,UPI,44722,9496
8793868975,16256136,2024-02-01 17:22:46,2024-02-01 17:32:46,2024-02-01 17:36:46,On Time,1048.8299560546875,UPI,47869,8383
8794436743,40727086,2023-07-17 06:27:00,2023-07-17 06:41:00,2023-07-17 06:47:00,Slightly Delayed,4346.56005859375,Card,10214,1175
8795242622,90246977,2023-03-26 04:13:28,2023-03-26 04:33:28,2023-03-26 04:29:28,On Time,2861.8701171875,Card,20027,692
8801161214,9107360,2024-04-11 01:56:50,2024-04-11 02:15:50,2024-04-11 02:19:50,On Time,1367.02001953125,UPI,16061,9278
8803091944,11228463,2024-05-18 03:11:30,2024-05-18 03:24:30,2024-05-18 03:19:30,On Time,3598.909912109375,UPI,70237,1496
8803314647,93938425,2024-08-17 04:42:54,2024-08-17 04:58:54,2024-08-17 05:03:54,On Time,1789.5699462890625,UPI,98246,3652
8806260669,15631726,2023-10-17 13:03:52,2023-10-17 13:19:52,2023-10-17 13:46:52,Significantly Delayed,275.0299987792969,UPI,37678,4955
8807380767,37947202,2023-04-22 21:41:04,2023-04-22 21:53:04,2023-04-22 21:57:04,On Time,699.6199951171875,Cash,62692,9425
8808930721,59329145,2023-10-21 21:29:40,2023-10-21 21:39:40,2023-10-21 21:37:40,On Time,2623.18994140625,UPI,29750,8722
8811831663,74682740,2023-04-11 01:17:20,2023-04-11 01:33:20,2023-04-11 01:36:20,On Time,1254.050048828125,Wallet,64662,2183
8812220964,66742602,2023-08-29 16:20:14,2023-08-29 16:38:14,2023-08-29 16:43:14,On Time,2111.110107421875,Wallet,67129,457
8812616740,61982521,2023-06-26 21:13:15,2023-06-26 21:25:15,2023-06-26 21:29:15,On Time,1469.02001953125,Card,66152,5055
8813216380,85177880,2024-10-09 11:57:06,2024-10-09 12:17:06,2024-10-09 12:27:06,Slightly Delayed,3340.199951171875,Cash,388,2007
8813470284,57537308,2024-01-04 05:16:34,2024-01-04 05:35:34,2024-01-04 05:30:34,On Time,1665.0999755859375,Card,39091,7291
8814047085,68475914,2023-04-10 10:34:09,2023-04-10 10:50:09,2023-04-10 10:45:09,On Time,972.6900024414062,UPI,68901,1535
8814435884,69908484,2024-08-11 13:59:47,2024-08-11 14:11:47,2024-08-11 14:13:47,On Time,3209.280029296875,Card,19344,6139
8820606892,8395343,2023-04-13 05:56:54,2023-04-13 06:14:54,2023-04-13 06:16:54,On Time,2635.56005859375,Cash,75354,4241
8824559505,88553721,2024-08-14 13:46:11,2024-08-14 14:06:11,2024-08-14 14:03:11,On Time,2459.510009765625,UPI,56907,8997
8829163586,11387110,2024-01-16 06:39:05,2024-01-16 06:59:05,2024-01-16 06:58:05,On Time,2922.5,Card,39532,1301
8830321199,93341057,2024-08-10 06:00:16,2024-08-10 06:17:16,2024-08-10 06:32:16,Slightly Delayed,46.619998931884766,Cash,6336,1599
8837578937,28663279,2023-08-14 08:55:19,2023-08-14 09:06:19,2023-08-14 09:07:19,On Time,3480.429931640625,Cash,59526,2219
8838095431,41194825,2023-05-06 10:54:36,2023-05-06 11:05:36,2023-05-06 11:07:36,On Time,2640.35009765625,UPI,61209,221
8848227434,12988801,2023-06-17 14:04:33,2023-06-17 14:18:33,2023-06-17 14:16:33,On Time,552.2000122070312,Cash,74756,7795
8849914077,32527479,2024-01-30 00:01:27,2024-01-30 00:18:27,2024-01-30 00:17:27,On Time,3890.81005859375,Wallet,91680,7826
8851743592,70608515,2024-02-13 12:03:52,2024-02-13 12:15:52,2024-02-13 12:11:52,On Time,2618.8701171875,Card,70212,493
8852367079,22694456,2024-04-07 05:11:02,2024-04-07 05:25:02,2024-04-07 05:27:02,On Time,3115.429931640625,Wallet,5117,8674
8853713324,58505903,2023-08-07 01:57:04,2023-08-07 02:11:04,2023-08-07 02:06:04,On Time,1163.1800537109375,Card,72198,3535
8854320668,67918495,2023-11-17 08:24:06,2023-11-17 08:37:06,2023-11-17 08:41:06,On Time,417.3900146484375,UPI,74961,4348
8859147707,78394303,2024-03-29 21:44:03,2024-03-29 22:03:03,2024-03-29 22:17:03,Slightly Delayed,1820.219970703125,Cash,40674,8548
8860588793,50781611,2023-08-03 15:12:25,2023-08-03 15:32:25,2023-08-03 15:33:25,On Time,2052.469970703125,Wallet,44421,7672
8861024199,29902416,2023-11-29 05:51:08,2023-11-29 06:03:08,2023-11-29 05:59:08,On Time,1015.260009765625,Cash,53729,2116
8861557989,52913011,2024-08-25 06:07:25,2024-08-25 06:22:25,2024-08-25 06:18:25,On Time,4574.66015625,Cash,38818,3806
8862036450,7228206,2024-01-03 12:27:59,2024-01-03 12:38:59,2024-01-03 12:36:59,On Time,1764.6400146484375,UPI,59711,8479
8865698939,3897936,2023-09-09 19:18:23,2023-09-09 19:31:23,2023-09-09 19:33:23,On Time,1333.6700439453125,UPI,63903,8382
8866977450,97509888,2024-09-03 09:15:50,2024-09-03 09:31:50,2024-09-03 09:32:50,On Time,735.4299926757812,Wallet,60421,2841
8869292457,12851610,2024-09-25 04:22:43,2024-09-25 04:36:43,2024-09-25 04:39:43,On Time,2971.169921875,Card,15395,8529
8870165072,80517784,2023-11-03 10:06:42,2023-11-03 10:20:42,2023-11-03 10:25:42,On Time,1871.8499755859375,Card,53009,5156
8872250952,43243913,2023-10-04 04:56:45,2023-10-04 05:09:45,2023-10-04 05:25:45,Significantly Delayed,993.8599853515625,UPI,56371,8902
8873697539,91384030,2024-02-14 05:21:26,2024-02-14 05:33:26,2024-02-14 05:34:26,On Time,2292.56005859375,Cash,41581,2827
8875274470,57102800,2024-04-20 16:25:48,2024-04-20 16:38:48,2024-04-20 17:03:48,Significantly Delayed,818.1599731445312,Card,54978,8776
8875483494,34787383,2024-03-12 05:26:09,2024-03-12 05:38:09,2024-03-12 05:44:09,Slightly Delayed,827.4400024414062,UPI,43097,8225
8875605037,93867669,2023-09-27 10:02:27,2023-09-27 10:16:27,2023-09-27 10:20:27,On Time,3235.639892578125,Card,16915,2039
8875965392,41395224,2024-01-22 19:05:23,2024-01-22 19:19:23,2024-01-22 19:20:23,On Time,2419.4599609375,Cash,6325,2929
8879377902,61320989,2024-03-09 06:13:43,2024-03-09 06:26:43,2024-03-09 06:21:43,On Time,3034.159912109375,Card,61662,8957
8884235937,20298398,2024-08-09 11:51:55,2024-08-09 12:01:55,2024-08-09 12:09:55,Slightly Delayed,1655.5999755859375,UPI,81977,8826
8884350133,55425478,2024-09-22 20:04:15,2024-09-22 20:16:15,2024-09-22 20:18:15,On Time,2062.97998046875,Card,249,5763
8884389971,95858939,2024-08-18 17:30:59,2024-08-18 17:40:59,2024-08-18 17:38:59,On Time,1889.4000244140625,UPI,82326,6568
8891144024,47590944,2023-04-06 20:40:40,2023-04-06 20:53:40,2023-04-06 20:57:40,On Time,1286.760009765625,Cash,45152,6524
8891340263,87718744,2024-09-02 00:09:24,2024-09-02 00:19:24,2024-09-02 00:14:24,On Time,3612.449951171875,Wallet,69702,5048
8891725854,13871547,2023-05-16 21:08:18,2023-05-16 21:23:18,2023-05-16 21:22:18,On Time,2149.760009765625,Wallet,16971,1423
8895262247,191616,2023-03-20 03:14:16,2023-03-20 03:25:16,2023-03-20 03:40:16,Slightly Delayed,1664.010009765625,Card,44279,7859
8895501673,15066187,2023-07-11 17:07:37,2023-07-11 17:19:37,2023-07-11 17:20:37,On Time,3624.659912109375,Wallet,50064,71
8905341102,80862136,2024-02-08 04:09:21,2024-02-08 04:28:21,2024-02-08 04:27:21,On Time,2542.2099609375,Cash,5762,3150
8914775994,68985290,2024-02-13 23:37:11,2024-02-13 23:47:11,2024-02-13 23:45:11,On Time,1300.0400390625,UPI,30298,7630
8916023990,3588443,2024-05-18 04:28:04,2024-05-18 04:47:04,2024-05-18 04:58:04,Slightly Delayed,134.69000244140625,UPI,91553,1671
8916215165,49806393,2023-08-08 02:28:27,2023-08-08 02:45:27,2023-08-08 02:44:27,On Time,3939.800048828125,Wallet,3089,1629
8916648395,8138417,2023-07-15 16:37:10,2023-07-15 16:56:10,2023-07-15 16:55:10,On Time,2209.239990234375,UPI,76482,7363
8917116859,91562028,2024-07-05 23:35:01,2024-07-05 23:53:01,2024-07-05 23:54:01,On Time,1307.1800537109375,Card,29174,7287
8919999754,8395610,2023-12-07 13:24:38,2023-12-07 13:44:38,2023-12-07 13:44:38,On Time,2554.6201171875,UPI,49856,2090
8922741261,22133362,2024-08-11 00:35:08,2024-08-11 00:53:08,2024-08-11 00:54:08,On Time,2993.510009765625,Cash,48378,3160
8924056486,74172010,2024-04-08 00:45:25,2024-04-08 00:59:25,2024-04-08 01:24:25,Significantly Delayed,2577.320068359375,UPI,20522,4989
8930380639,98540377,2023-10-03 02:51:58,2023-10-03 03:09:58,2023-10-03 03:09:58,On Time,556.3499755859375,UPI,4457,6679
8938687150,97664747,2023-04-25 06:25:28,2023-04-25 06:35:28,2023-04-25 06:30:28,On Time,1313.9200439453125,Cash,99357,2896
8939040193,59141605,2024-09-17 13:06:27,2024-09-17 13:16:27,2024-09-17 13:28:27,Slightly Delayed,321.94000244140625,UPI,46879,4612
8941550852,54145987,2024-04-20 22:07:04,2024-04-20 22:19:04,2024-04-20 22:22:04,On Time,198.14999389648438,Card,18037,286
8943211530,14632090,2023-09-23 18:15:02,2023-09-23 18:28:02,2023-09-23 18:32:02,On Time,2867.179931640625,Card,24417,6547
8943989258,36675827,2023-12-10 10:59:33,2023-12-10 11:17:33,2023-12-10 11:20:33,On Time,1983.739990234375,Wallet,43725,22
8945838922,13415362,2023-05-22 09:43:39,2023-05-22 09:54:39,2023-05-22 09:52:39,On Time,1609.530029296875,Cash,82508,9294
8946821991,31582950,2024-04-29 11:58:27,2024-04-29 12:12:27,2024-04-29 12:12:27,On Time,888.0399780273438,Cash,7047,4541
8952094523,85626346,2023-11-14 18:13:24,2023-11-14 18:30:24,2023-11-14 18:41:24,Slightly Delayed,4876.43994140625,UPI,83322,7536
8952275304,81174361,2024-08-31 08:12:32,2024-08-31 08:22:32,2024-08-31 08:22:32,On Time,2474.22998046875,Cash,95373,2943
8953871540,1601161,2023-11-14 16:17:02,2023-11-14 16:31:02,2023-11-14 16:36:02,On Time,683.4600219726562,UPI,62193,6917
8955500595,58415368,2023-05-07 18:03:53,2023-05-07 18:23:53,2023-05-07 18:33:53,Slightly Delayed,2564.43994140625,Cash,25552,2064
8955573840,21461764,2023-07-28 08:17:26,2023-07-28 08:34:26,2023-07-28 08:48:26,Slightly Delayed,4869.22021484375,Cash,42461,8014
8960508625,20163931,2023-10-07 09:53:49,2023-10-07 10:13:49,2023-10-07 10:18:49,On Time,1058.0,Cash,57297,1057
8963522960,11143197,2023-11-02 02:43:47,2023-11-02 03:00:47,2023-11-02 03:03:47,On Time,1757.3299560546875,Cash,58520,3010
8966870214,59518795,2024-02-27 21:30:02,2024-02-27 21:42:02,2024-02-27 21:48:02,Slightly Delayed,2904.429931640625,UPI,25007,6460
8968945932,67386193,2024-09-07 07:00:44,2024-09-07 07:16:44,2024-09-07 07:42:44,Significantly Delayed,1245.699951171875,Wallet,53832,742
8969304162,43052303,2023-10-12 14:44:50,2023-10-12 15:03:50,2023-10-12 15:02:50,On Time,1264.97998046875,Wallet,67811,5918
8971796779,21786873,2024-07-03 07:25:02,2024-07-03 07:37:02,2024-07-03 07:37:02,On Time,1673.8499755859375,Wallet,9562,6345
8971899775,92118758,2024-03-04 12:09:15,2024-03-04 12:22:15,2024-03-04 12:17:15,On Time,5067.85009765625,Wallet,17588,5380
8972569491,72366758,2023-11-26 12:35:15,2023-11-26 12:53:15,2023-11-26 13:23:15,Significantly Delayed,1678.3499755859375,Cash,43612,2493
8972877222,57291761,2024-10-26 04:59:57,2024-10-26 05:12:57,2024-10-26 05:13:57,On Time,4304.25,Cash,33125,3754
8974710941,96109948,2024-09-03 04:46:02,2024-09-03 04:58:02,2024-09-03 05:13:02,Slightly Delayed,1827.4100341796875,Card,23334,9285
8976616698,90346920,2023-08-23 03:20:08,2023-08-23 03:36:08,2023-08-23 03:38:08,On Time,3364.6298828125,UPI,46211,362
8977771682,30979436,2023-04-29 18:14:35,2023-04-29 18:30:35,2023-04-29 18:27:35,On Time,1212.4100341796875,Card,45258,9255
8978231928,73799927,2024-10-30 16:12:20,2024-10-30 16:31:20,2024-10-30 16:39:20,Slightly Delayed,1938.5,Wallet,5320,1396
8979476889,49970560,2023-06-06 22:26:51,2023-06-06 22:45:51,2023-06-06 22:46:51,On Time,169.8800048828125,Cash,43855,2836
8980370750,76971644,2023-09-15 14:47:03,2023-09-15 15:04:03,2023-09-15 15:05:03,On Time,901.5800170898438,Card,29273,5440
8980502814,45708879,2024-10-15 19:30:03,2024-10-15 19:47:03,2024-10-15 19:47:03,On Time,1794.6800537109375,Card,67937,1222
8980701254,1601161,2024-05-12 14:59:44,2024-05-12 15:17:44,2024-05-12 15:25:44,Slightly Delayed,3330.050048828125,Card,94420,8552
8981940261,31537100,2024-05-24 18:51:34,2024-05-24 19:09:34,2024-05-24 19:07:34,On Time,3097.06005859375,Cash,56327,9485
8982211913,23984022,2024-09-19 18:02:28,2024-09-19 18:14:28,2024-09-19 18:15:28,On Time,2492.169921875,Cash,42083,7318
8986314607,11047835,2024-08-30 06:54:42,2024-08-30 07:05:42,2024-08-30 07:07:42,On Time,3422.969970703125,Cash,72548,4805
8992870838,46504355,2023-09-17 06:19:15,2023-09-17 06:36:15,2023-09-17 06:31:15,On Time,2952.72998046875,Cash,81482,3644
8993722297,69088723,2023-07-04 15:54:33,2023-07-04 16:14:33,2023-07-04 16:17:33,On Time,1914.81005859375,Cash,53094,7896
8994776653,3002538,2023-12-22 05:55:24,2023-12-22 06:15:24,2023-12-22 06:27:24,Slightly Delayed,2384.449951171875,UPI,42895,6428
8997413283,45314389,2024-10-02 10:25:13,2024-10-02 10:39:13,2024-10-02 10:43:13,On Time,3639.43994140625,Card,66681,1840
8997415290,85490177,2024-08-14 17:03:05,2024-08-14 17:19:05,2024-08-14 17:40:05,Significantly Delayed,1549.43994140625,Cash,47066,7640
8997788831,72495274,2023-03-23 23:23:53,2023-03-23 23:42:53,2023-03-23 23:38:53,On Time,2656.179931640625,Card,69051,892
8999547266,21697638,2023-12-09 16:59:35,2023-12-09 17:13:35,2023-12-09 17:17:35,On Time,478.7900085449219,Wallet,80008,4340
9000165912,65895091,2023-08-20 08:14:44,2023-08-20 08:34:44,2023-08-20 08:57:44,Significantly Delayed,2821.610107421875,Cash,50130,2167
9000851345,81822494,2024-03-10 16:58:45,2024-03-10 17:11:45,2024-03-10 17:16:45,On Time,1403.8299560546875,Cash,86432,8857
9004078716,55552600,2023-08-21 08:46:05,2023-08-21 08:57:05,2023-08-21 08:57:05,On Time,2140.110107421875,Card,60691,5712
9006387145,61226563,2023-07-16 09:59:48,2023-07-16 10:10:48,2023-07-16 10:19:48,Slightly Delayed,4408.490234375,UPI,32558,5827
9006983686,68063317,2023-10-10 00:41:04,2023-10-10 00:55:04,2023-10-10 01:10:04,Slightly Delayed,788.3599853515625,Card,48159,7090
9015471552,23081177,2024-04-13 19:32:29,2024-04-13 19:46:29,2024-04-13 19:46:29,On Time,1434.8900146484375,UPI,72941,526
9020583379,9573071,2023-06-20 18:08:01,2023-06-20 18:27:01,2023-06-20 18:29:01,On Time,2075.610107421875,Cash,45361,4382
9020705185,1562083,2023-12-29 19:19:39,2023-12-29 19:30:39,2023-12-29 19:31:39,On Time,71.5999984741211,Cash,92943,166
9021529086,12272282,2024-03-16 18:58:55,2024-03-16 19:10:55,2024-03-16 19:09:55,On Time,2280.989990234375,Card,70207,6322
9021754099,23844919,2024-08-01 02:27:31,2024-08-01 02:38:31,2024-08-01 02:40:31,On Time,3472.429931640625,Wallet,54647,3228
9024719693,21597477,2024-06-06 19:22:30,2024-06-06 19:40:30,2024-06-06 19:41:30,On Time,140.44000244140625,Card,96400,7334
9026783092,60385293,2023-10-09 16:29:24,2023-10-09 16:44:24,2023-10-09 16:59:24,Slightly Delayed,3080.010009765625,Wallet,51457,1244
9030686359,5961261,2023-05-01 23:02:00,2023-05-01 23:12:00,2023-05-01 23:16:00,On Time,2386.47998046875,Card,24142,3717
9031695663,94730288,2024-01-17 01:23:06,2024-01-17 01:35:06,2024-01-17 01:41:06,Slightly Delayed,2316.010009765625,Card,43200,5551
9032188284,59427862,2023-08-24 19:32:01,2023-08-24 19:45:01,2023-08-24 19:56:01,Slightly Delayed,1036.6400146484375,Wallet,45176,1049
9039053330,82425179,2023-08-16 10:15:50,2023-08-16 10:26:50,2023-08-16 10:25:50,On Time,2077.550048828125,UPI,93032,8513
9039440500,64298209,2024-07-12 05:36:09,2024-07-12 05:53:09,2024-07-12 05:54:09,On Time,4074.159912109375,Card,30254,3169
9039495201,25770577,2024-03-27 19:56:20,2024-03-27 20:14:20,2024-03-27 20:09:20,On Time,1258.3900146484375,UPI,92126,1970
9039933820,69219122,2023-12-09 15:07:56,2023-12-09 15:18:56,2023-12-09 15:17:56,On Time,2739.909912109375,Card,11046,6194
9043955242,92123198,2024-04-13 05:06:04,2024-04-13 05:19:04,2024-04-13 05:45:04,Significantly Delayed,2903.43994140625,Cash,89325,3812
9045592834,84119685,2024-10-30 16:52:05,2024-10-30 17:02:05,2024-10-30 17:07:05,On Time,997.6099853515625,Cash,47395,3069
9046226901,38728779,2024-02-28 07:15:01,2024-02-28 07:30:01,2024-02-28 07:25:01,On Time,486.2799987792969,UPI,45262,8216
9047534059,41647393,2023-12-08 14:01:55,2023-12-08 14:21:55,2023-12-08 14:25:55,On Time,1074.0,UPI,59606,4234
9047652469,71902700,2024-08-05 03:13:47,2024-08-05 03:28:47,2024-08-05 03:23:47,On Time,370.05999755859375,Card,27774,7572
9048597167,75510747,2024-06-17 02:18:01,2024-06-17 02:32:01,2024-06-17 03:00:01,Significantly Delayed,2379.22998046875,Wallet,24877,2440
9050314096,75510747,2023-05-26 07:15:43,2023-05-26 07:34:43,2023-05-26 07:31:43,On Time,883.4400024414062,Wallet,63220,9917
9051644316,30447453,2024-07-23 17:11:45,2024-07-23 17:31:45,2024-07-23 17:38:45,Slightly Delayed,1636.3599853515625,Wallet,3338,3116
9052752169,62510499,2024-01-11 01:46:07,2024-01-11 01:56:07,2024-01-11 02:01:07,On Time,1083.52001953125,UPI,27976,9194
9056190831,3100301,2023-07-17 06:57:09,2023-07-17 07:08:09,2023-07-17 07:08:09,On Time,2618.610107421875,Wallet,80716,7951
9057555029,60446619,2024-02-02 19:12:14,2024-02-02 19:30:14,2024-02-02 19:36:14,Slightly Delayed,1623.5799560546875,UPI,70770,1898
9057909300,9738801,2024-01-17 16:21:44,2024-01-17 16:38:44,2024-01-17 16:37:44,On Time,787.4000244140625,Cash,74314,697
9064682961,17597449,2024-07-04 13:14:05,2024-07-04 13:31:05,2024-07-04 13:30:05,On Time,3580.75,Cash,74646,1609
9065518834,61877649,2024-06-17 17:12:43,2024-06-17 17:25:43,2024-06-17 17:27:43,On Time,3395.2900390625,Card,93566,3593
9065873433,32635818,2023-10-23 19:10:27,2023-10-23 19:27:27,2023-10-23 19:37:27,Slightly Delayed,2534.89990234375,Cash,61365,4503
9069556587,41811800,2024-02-29 11:58:29,2024-02-29 12:16:29,2024-02-29 12:31:29,Slightly Delayed,854.6599731445312,Card,45086,931
9069936094,90696847,2024-06-23 12:54:13,2024-06-23 13:08:13,2024-06-23 13:31:13,Significantly Delayed,2841.510009765625,Cash,80189,4324
9072111617,49985597,2024-09-15 22:20:56,2024-09-15 22:30:56,2024-09-15 22:27:56,On Time,2799.389892578125,UPI,7933,8322
9073572548,97111069,2023-05-02 23:13:42,2023-05-02 23:25:42,2023-05-02 23:47:42,Significantly Delayed,1091.8900146484375,Card,28575,6542
9074325310,35435896,2024-04-23 16:11:59,2024-04-23 16:27:59,2024-04-23 16:32:59,On Time,1714.3800048828125,Cash,83788,8528
9075991438,3999964,2023-06-21 23:10:05,2023-06-21 23:26:05,2023-06-21 23:27:05,On Time,2562.56005859375,Cash,58668,4007
9077946933,81808190,2024-04-19 15:31:52,2024-04-19 15:41:52,2024-04-19 15:50:52,Slightly Delayed,4519.35986328125,Wallet,36570,7046
9080324081,48554440,2023-05-27 09:14:16,2023-05-27 09:34:16,2023-05-27 09:33:16,On Time,2315.52001953125,Card,88838,1583
9080432189,50080663,2024-08-27 19:41:12,2024-08-27 19:58:12,2024-08-27 20:02:12,On Time,3264.510009765625,Card,42351,9910
9087377568,54038173,2024-02-21 02:16:52,2024-02-21 02:34:52,2024-02-21 02:33:52,On Time,2490.7900390625,UPI,37895,895
9087426355,66932104,2023-11-03 17:05:47,2023-11-03 17:25:47,2023-11-03 17:24:47,On Time,473.6400146484375,Wallet,34521,6566
9087747856,31681710,2024-05-28 19:41:00,2024-05-28 20:01:00,2024-05-28 20:08:00,Slightly Delayed,530.8499755859375,Cash,35148,216
9090089969,10951674,2023-08-02 21:09:48,2023-08-02 21:25:48,2023-08-02 21:33:48,Slightly Delayed,931.22998046875,UPI,84901,2394
9090769419,66485571,2024-09-02 03:14:47,2024-09-02 03:29:47,2024-09-02 03:25:47,On Time,1819.1400146484375,Wallet,45133,5210
9091185978,4606533,2023-07-22 08:48:30,2023-07-22 09:08:30,2023-07-22 09:08:30,On Time,938.719970703125,Wallet,28584,413
9091960039,13455530,2024-02-11 09:54:55,2024-02-11 10:04:55,2024-02-11 10:04:55,On Time,1349.3599853515625,Card,51540,68
9093918346,74038361,2024-03-31 22:52:56,2024-03-31 23:04:56,2024-03-31 23:08:56,On Time,3918.669921875,UPI,65217,2999
9096638812,70243933,2023-12-05 01:56:14,2023-12-05 02:11:14,2023-12-05 02:10:14,On Time,3559.68994140625,UPI,82494,5392
9097056321,16424635,2024-04-08 07:50:28,2024-04-08 08:07:28,2024-04-08 08:05:28,On Time,2739.5400390625,Card,26978,1740
9099298435,2233446,2024-02-22 10:18:09,2024-02-22 10:36:09,2024-02-22 10:35:09,On Time,1327.6099853515625,UPI,21269,5254
9102202025,98896871,2024-04-10 07:36:32,2024-04-10 07:51:32,2024-04-10 08:15:32,Significantly Delayed,1559.5999755859375,UPI,65234,2233
9102648124,81533356,2024-01-06 15:27:13,2024-01-06 15:39:13,2024-01-06 15:49:13,Slightly Delayed,2393.419921875,UPI,87083,3462
9103834515,61851054,2024-01-03 08:27:26,2024-01-03 08:40:26,2024-01-03 08:38:26,On Time,2255.0,Card,30973,6449
9104077642,18199057,2024-10-24 13:19:46,2024-10-24 13:36:46,2024-10-24 13:35:46,On Time,1869.7900390625,Cash,20446,2573
9105127475,87213891,2023-11-10 13:37:27,2023-11-10 13:54:27,2023-11-10 14:06:27,Slightly Delayed,4110.56005859375,Card,74365,57
9107314128,79591237,2024-05-20 16:19:17,2024-05-20 16:37:17,2024-05-20 16:36:17,On Time,545.489990234375,Wallet,21125,6660
9107923488,85354059,2023-11-20 04:53:01,2023-11-20 05:07:01,2023-11-20 05:11:01,On Time,2768.9599609375,Wallet,22157,129
9111535172,9274874,2024-05-08 17:42:04,2024-05-08 17:57:04,2024-05-08 17:57:04,On Time,354.5199890136719,Wallet,19224,3465
9113393578,82359623,2023-12-09 00:01:07,2023-12-09 00:15:07,2023-12-09 00:16:07,On Time,1634.7099609375,Cash,37638,6880
9116180240,17696094,2023-05-23 18:17:19,2023-05-23 18:34:19,2023-05-23 18:36:19,On Time,994.5599975585938,Card,31849,3371
9118004489,37288781,2024-02-02 14:35:12,2024-02-02 14:45:12,2024-02-02 14:41:12,On Time,2685.25,Cash,57515,5683
9121393476,57896058,2023-08-01 08:04:38,2023-08-01 08:20:38,2023-08-01 08:19:38,On Time,1583.7099609375,UPI,14938,4537
9122210530,15066187,2024-01-18 04:23:47,2024-01-18 04:39:47,2024-01-18 05:03:47,Significantly Delayed,3972.81005859375,UPI,81385,8353
9126871366,67696145,2023-05-18 08:44:54,2023-05-18 09:04:54,2023-05-18 09:20:54,Significantly Delayed,3246.3798828125,Card,52905,2921
9127632807,81528623,2023-05-30 13:09:30,2023-05-30 13:25:30,2023-05-30 13:30:30,On Time,886.1900024414062,UPI,72143,9723
9127879048,75490147,2024-08-27 07:17:45,2024-08-27 07:27:45,2024-08-27 07:29:45,On Time,2298.219970703125,Card,82835,6300
9128056381,98691989,2024-06-10 07:16:02,2024-06-10 07:32:02,2024-06-10 07:32:02,On Time,475.7799987792969,Wallet,95005,6043
9129957352,95971469,2023-09-06 16:47:31,2023-09-06 17:01:31,2023-09-06 17:05:31,On Time,2166.199951171875,UPI,65283,435
9131474241,98246574,2024-10-18 17:00:08,2024-10-18 17:12:08,2024-10-18 17:07:08,On Time,340.6600036621094,Card,7186,1940
9135272808,21701991,2024-03-01 23:06:19,2024-03-01 23:24:19,2024-03-01 23:22:19,On Time,1454.3599853515625,UPI,58954,6215
9137126466,75752515,2023-08-05 09:47:03,2023-08-05 10:03:03,2023-08-05 10:04:03,On Time,4786.91015625,Wallet,42265,7295
9141654140,77811864,2023-07-14 13:55:04,2023-07-14 14:11:04,2023-07-14 14:12:04,On Time,2805.010009765625,Wallet,38063,8146
9143640828,90298394,2023-07-18 13:12:02,2023-07-18 13:25:02,2023-07-18 13:33:02,Slightly Delayed,1205.8599853515625,Card,902,6597
9144790321,15808945,2023-04-17 16:21:59,2023-04-17 16:33:59,2023-04-17 16:48:59,Slightly Delayed,2605.2900390625,Cash,32954,4377
9150146711,54923640,2024-04-29 18:20:35,2024-04-29 18:35:35,2024-04-29 18:40:35,On Time,2357.909912109375,Wallet,30271,4316
9153347285,54222320,2023-06-22 02:54:54,2023-06-22 03:11:54,2023-06-22 03:11:54,On Time,2618.56005859375,Card,3684,2321
9157217130,8073518,2023-06-18 19:59:32,2023-06-18 20:12:32,2023-06-18 20:07:32,On Time,1448.27001953125,Wallet,22520,8340
9157563215,89142848,2023-05-31 20:34:28,2023-05-31 20:46:28,2023-05-31 20:45:28,On Time,2075.02001953125,Card,20285,7019
9166904790,57674875,2024-01-19 19:01:10,2024-01-19 19:15:10,2024-01-19 19:13:10,On Time,2523.8701171875,Wallet,37462,7580
9169008097,98625898,2024-05-18 09:23:08,2024-05-18 09:37:08,2024-05-18 09:42:08,On Time,2432.06005859375,Wallet,11475,4039
