product_id,date,stock_received,damaged_stock,net_stock
373536,2024-07-15,3,0,3
243235,2024-07-15,0,2,-2
131748,2024-07-15,3,0,3
537274,2024-07-15,3,2,1
525531,2024-07-15,3,0,3
913428,2024-07-15,3,0,3
757274,2024-07-15,3,0,3
726958,2024-07-15,0,2,-2
642612,2024-07-15,0,2,-2
613942,2024-07-15,3,0,3
771228,2024-07-15,0,2,-2
451812,2024-07-15,3,0,3
677169,2024-07-15,4,0,4
587645,2024-07-15,3,0,3
137909,2024-07-15,0,2,-2
851978,2024-07-15,3,2,1
26060,2024-07-15,3,0,3
237083,2024-07-15,3,0,3
444361,2024-07-15,0,2,-2
679284,2024-07-15,3,0,3
240179,2024-07-15,3,2,1
673058,2024-07-15,3,2,1
114414,2024-07-15,0,2,-2
153019,2024-07-16,0,2,-2
516376,2024-07-16,0,2,-2
39154,2024-07-16,0,2,-2
196719,2024-07-16,3,0,3
818990,2024-07-16,4,0,4
14145,2024-07-16,3,2,1
871592,2024-07-16,4,0,4
473929,2024-07-16,0,2,-2
77308,2024-07-16,0,2,-2
70969,2024-07-16,3,0,3
952124,2024-07-16,3,0,3
397973,2024-07-16,3,0,3
555121,2024-07-16,0,2,-2
818522,2024-07-16,0,2,-2
462526,2024-07-16,3,0,3
146840,2024-07-16,3,0,3
89084,2024-07-16,0,2,-2
888807,2024-07-16,0,2,-2
382511,2024-07-16,0,2,-2
15314,2024-07-16,4,2,2
880510,2024-07-16,0,2,-2
41853,2024-07-16,0,2,-2
257719,2024-07-16,3,2,1
891833,2024-07-16,3,0,3
500739,2024-07-16,4,0,4
500633,2024-07-16,4,0,4
329351,2024-07-16,3,0,3
833557,2024-07-16,0,2,-2
883013,2024-07-16,0,2,-2
839170,2024-07-16,3,0,3
455083,2024-07-16,0,2,-2
487065,2024-07-16,0,2,-2
961614,2024-07-16,3,0,3
313754,2024-07-16,3,0,3
563740,2024-07-16,0,2,-2
378230,2024-07-16,3,0,3
658389,2024-07-16,4,0,4
952168,2024-07-16,4,0,4
602241,2024-07-16,3,0,3
832348,2024-07-16,3,0,3
567671,2024-07-16,3,0,3
540618,2024-07-16,3,0,3
319388,2024-07-16,0,2,-2
681063,2024-07-16,3,0,3
300159,2024-07-16,4,0,4
118820,2024-07-16,0,2,-2
667163,2024-07-16,4,0,4
228286,2024-07-16,3,0,3
712003,2024-07-16,0,2,-2
712307,2024-07-16,4,2,2
513199,2024-07-16,0,2,-2
962054,2024-07-16,0,2,-2
378676,2024-07-16,3,0,3
890232,2024-07-16,4,0,4
532965,2024-07-16,3,0,3
491314,2024-07-16,0,2,-2
33955,2024-07-16,0,2,-2
954722,2024-07-16,3,2,1
623234,2024-07-16,3,0,3
131937,2024-07-16,0,2,-2
606256,2024-07-16,4,0,4
611575,2024-07-16,0,2,-2
621677,2024-07-16,4,0,4
721521,2024-07-16,0,2,-2
764014,2024-07-16,3,0,3
53833,2024-07-16,0,2,-2
876139,2024-07-16,4,0,4
903336,2024-07-16,4,0,4
120532,2024-07-16,4,2,2
760684,2024-07-16,0,2,-2
354409,2024-07-16,4,0,4
937542,2024-07-16,3,0,3
317242,2024-07-16,0,2,-2
644847,2024-07-16,3,0,3
993331,2024-07-16,0,2,-2
807452,2024-07-16,3,2,1
451933,2024-07-16,0,2,-2
36412,2024-07-16,0,2,-2
18035,2024-07-16,0,2,-2
820541,2024-07-16,4,0,4
91670,2024-07-16,0,2,-2
747801,2024-07-16,3,0,3
589812,2024-07-16,4,0,4
739534,2024-07-16,3,0,3
365133,2024-07-16,3,0,3
767398,2024-07-16,3,0,3
9436,2024-07-16,0,2,-2
385113,2024-07-16,3,0,3
112390,2024-07-16,0,2,-2
753354,2024-07-16,3,0,3
124290,2024-07-16,3,0,3
140489,2024-07-16,4,0,4
799688,2024-07-16,3,0,3
684939,2024-07-16,0,2,-2
140154,2024-07-16,4,0,4
366066,2024-07-16,3,0,3
600767,2024-07-16,0,2,-2
853932,2024-07-16,0,2,-2
51036,2024-07-16,0,2,-2
927651,2024-07-16,4,0,4
440875,2024-07-16,3,2,1
432617,2024-07-16,3,0,3
57405,2024-07-16,0,2,-2
707935,2024-07-16,3,2,1
120385,2024-07-16,3,0,3
52729,2024-07-16,3,0,3
951463,2024-07-16,3,0,3
373536,2024-07-16,3,2,1
243235,2024-07-16,0,2,-2
256783,2024-07-16,3,0,3
186168,2024-07-16,3,0,3
537274,2024-07-16,0,2,-2
913428,2024-07-16,0,2,-2
757274,2024-07-16,3,0,3
613942,2024-07-16,3,0,3
425341,2024-07-16,3,2,1
771228,2024-07-16,3,0,3
451812,2024-07-16,3,0,3
677169,2024-07-16,0,2,-2
566052,2024-07-16,4,2,2
264803,2024-07-16,0,2,-2
992178,2024-07-16,3,0,3
56589,2024-07-16,3,0,3
33797,2024-07-16,0,2,-2
123983,2024-07-16,0,2,-2
154179,2024-07-16,4,0,4
298985,2024-07-16,0,2,-2
679284,2024-07-16,3,0,3
673058,2024-07-16,0,2,-2
114414,2024-07-16,0,2,-2
153019,2024-07-17,3,2,1
11422,2024-07-17,0,2,-2
890623,2024-07-17,0,2,-2
222892,2024-07-17,4,0,4
516376,2024-07-17,0,2,-2
478531,2024-07-17,3,0,3
812607,2024-07-17,4,2,2
818990,2024-07-17,0,2,-2
14145,2024-07-17,0,2,-2
847349,2024-07-17,4,0,4
284460,2024-07-17,4,0,4
70969,2024-07-17,4,0,4
555121,2024-07-17,3,0,3
818522,2024-07-17,0,2,-2
146840,2024-07-17,0,2,-2
89084,2024-07-17,4,2,2
382511,2024-07-17,0,2,-2
67197,2024-07-17,4,0,4
880510,2024-07-17,0,2,-2
839170,2024-07-17,0,2,-2
455083,2024-07-17,4,0,4
183929,2024-07-17,0,2,-2
949818,2024-07-17,3,0,3
961614,2024-07-17,0,2,-2
361361,2024-07-17,4,0,4
654623,2024-07-17,3,0,3
378230,2024-07-17,3,0,3
542300,2024-07-17,3,0,3
587420,2024-07-17,0,2,-2
991434,2024-07-17,3,2,1
319388,2024-07-17,0,2,-2
328457,2024-07-17,3,0,3
194682,2024-07-17,4,2,2
681063,2024-07-17,3,2,1
679321,2024-07-17,3,0,3
300159,2024-07-17,0,2,-2
378287,2024-07-17,4,0,4
712003,2024-07-17,3,0,3
712307,2024-07-17,0,2,-2
513199,2024-07-17,0,2,-2
378676,2024-07-17,0,2,-2
890232,2024-07-17,3,0,3
532965,2024-07-17,4,0,4
305754,2024-07-17,3,0,3
491314,2024-07-17,3,0,3
131937,2024-07-17,0,2,-2
652118,2024-07-17,3,2,1
187399,2024-07-17,0,2,-2
621677,2024-07-17,3,2,1
306177,2024-07-17,4,0,4
721521,2024-07-17,0,2,-2
692985,2024-07-17,0,2,-2
487931,2024-07-17,3,0,3
764014,2024-07-17,3,0,3
876139,2024-07-17,3,0,3
903336,2024-07-17,0,2,-2
120532,2024-07-17,4,2,2
937542,2024-07-17,3,0,3
327290,2024-07-17,3,0,3
451933,2024-07-17,3,2,1
461804,2024-07-17,0,2,-2
94225,2024-07-17,0,2,-2
704868,2024-07-17,0,2,-2
820541,2024-07-17,0,2,-2
91670,2024-07-17,3,0,3
739448,2024-07-17,0,2,-2
700048,2024-07-17,0,2,-2
385113,2024-07-17,0,2,-2
647462,2024-07-17,3,0,3
753354,2024-07-17,3,0,3
492958,2024-07-17,0,2,-2
63769,2024-07-17,0,2,-2
684939,2024-07-17,0,2,-2
140154,2024-07-17,0,2,-2
600767,2024-07-17,0,2,-2
970529,2024-07-17,3,2,1
820973,2024-07-17,0,2,-2
367391,2024-07-17,3,0,3
433521,2024-07-17,3,0,3
82484,2024-07-17,3,2,1
953175,2024-07-17,3,0,3
707935,2024-07-17,3,0,3
942001,2024-07-17,3,0,3
120385,2024-07-17,3,0,3
373536,2024-07-17,0,2,-2
243235,2024-07-17,3,2,1
256783,2024-07-17,3,2,1
186168,2024-07-17,4,0,4
537274,2024-07-17,3,0,3
913428,2024-07-17,3,2,1
726958,2024-07-17,3,2,1
784673,2024-07-17,3,2,1
771228,2024-07-17,3,2,1
760828,2024-07-17,4,0,4
557908,2024-07-17,3,2,1
587645,2024-07-17,4,2,2
837480,2024-07-17,3,0,3
566052,2024-07-17,4,0,4
799459,2024-07-17,3,2,1
264803,2024-07-17,4,0,4
992178,2024-07-17,3,2,1
237083,2024-07-17,3,0,3
444361,2024-07-17,3,0,3
679284,2024-07-17,3,0,3
240179,2024-07-17,3,2,1
673058,2024-07-17,4,0,4
153019,2024-07-18,3,0,3
11422,2024-07-18,0,2,-2
965755,2024-07-18,4,2,2
222892,2024-07-18,4,0,4
34186,2024-07-18,4,2,2
478531,2024-07-18,4,0,4
871592,2024-07-18,0,2,-2
77308,2024-07-18,3,2,1
70969,2024-07-18,3,2,1
217710,2024-07-18,0,2,-2
136533,2024-07-18,0,2,-2
714999,2024-07-18,0,2,-2
67197,2024-07-18,3,0,3
891833,2024-07-18,4,0,4
741341,2024-07-18,0,2,-2
500739,2024-07-18,3,0,3
500633,2024-07-18,4,0,4
799952,2024-07-18,0,2,-2
883013,2024-07-18,0,2,-2
455083,2024-07-18,0,2,-2
487065,2024-07-18,3,2,1
949818,2024-07-18,3,0,3
654623,2024-07-18,0,2,-2
563740,2024-07-18,4,0,4
587420,2024-07-18,3,0,3
491521,2024-07-18,3,0,3
914071,2024-07-18,3,2,1
832348,2024-07-18,3,0,3
567671,2024-07-18,4,2,2
991434,2024-07-18,0,2,-2
540618,2024-07-18,3,0,3
171602,2024-07-18,3,2,1
962591,2024-07-18,4,0,4
681063,2024-07-18,0,2,-2
679321,2024-07-18,0,2,-2
300159,2024-07-18,3,0,3
378287,2024-07-18,3,2,1
712003,2024-07-18,3,0,3
712307,2024-07-18,0,2,-2
378676,2024-07-18,4,0,4
890232,2024-07-18,4,0,4
532965,2024-07-18,0,2,-2
365132,2024-07-18,0,2,-2
689769,2024-07-18,3,2,1
33955,2024-07-18,3,0,3
470449,2024-07-18,4,2,2
954722,2024-07-18,3,0,3
606256,2024-07-18,3,0,3
621677,2024-07-18,4,0,4
306177,2024-07-18,0,2,-2
721521,2024-07-18,0,2,-2
487931,2024-07-18,3,0,3
901144,2024-07-18,4,2,2
876139,2024-07-18,0,2,-2
760684,2024-07-18,3,0,3
490602,2024-07-18,4,0,4
679865,2024-07-18,3,2,1
644847,2024-07-18,3,0,3
327290,2024-07-18,4,0,4
36412,2024-07-18,0,2,-2
94225,2024-07-18,3,0,3
18035,2024-07-18,4,0,4
435929,2024-07-18,3,0,3
820541,2024-07-18,0,2,-2
552496,2024-07-18,3,0,3
91670,2024-07-18,0,2,-2
336847,2024-07-18,0,2,-2
144124,2024-07-18,0,2,-2
747801,2024-07-18,0,2,-2
697683,2024-07-18,3,0,3
739448,2024-07-18,0,2,-2
897083,2024-07-18,0,2,-2
112390,2024-07-18,3,2,1
647462,2024-07-18,0,2,-2
34200,2024-07-18,3,0,3
753354,2024-07-18,0,2,-2
672059,2024-07-18,0,2,-2
124290,2024-07-18,3,0,3
140489,2024-07-18,3,2,1
492958,2024-07-18,4,0,4
684939,2024-07-18,3,0,3
615545,2024-07-18,0,2,-2
366066,2024-07-18,4,0,4
6405,2024-07-18,0,2,-2
820973,2024-07-18,0,2,-2
367391,2024-07-18,3,0,3
930284,2024-07-18,3,0,3
82484,2024-07-18,0,2,-2
432617,2024-07-18,3,0,3
942001,2024-07-18,3,0,3
120385,2024-07-18,3,0,3
951463,2024-07-18,3,0,3
256783,2024-07-18,4,0,4
525531,2024-07-18,3,0,3
913428,2024-07-18,3,0,3
726958,2024-07-18,3,0,3
642612,2024-07-18,0,2,-2
784673,2024-07-18,3,2,1
771228,2024-07-18,3,0,3
723678,2024-07-18,3,2,1
451812,2024-07-18,0,2,-2
677169,2024-07-18,3,0,3
587645,2024-07-18,4,0,4
837480,2024-07-18,0,2,-2
264803,2024-07-18,0,2,-2
26060,2024-07-18,3,2,1
33797,2024-07-18,4,2,2
123983,2024-07-18,0,2,-2
237083,2024-07-18,3,0,3
298985,2024-07-18,3,2,1
444361,2024-07-18,3,0,3
240179,2024-07-18,0,2,-2
673058,2024-07-18,0,2,-2
11422,2024-07-19,0,2,-2
669378,2024-07-19,3,0,3
848226,2024-07-19,3,0,3
890623,2024-07-19,3,2,1
516376,2024-07-19,0,2,-2
39154,2024-07-19,0,2,-2
478531,2024-07-19,0,2,-2
812607,2024-07-19,3,0,3
14145,2024-07-19,4,0,4
871592,2024-07-19,0,2,-2
284460,2024-07-19,3,0,3
397973,2024-07-19,3,0,3
376447,2024-07-19,0,2,-2
217710,2024-07-19,0,2,-2
146840,2024-07-19,4,0,4
714999,2024-07-19,3,0,3
67197,2024-07-19,0,2,-2
500633,2024-07-19,4,0,4
798639,2024-07-19,4,0,4
324809,2024-07-19,0,2,-2
883013,2024-07-19,0,2,-2
592784,2024-07-19,4,0,4
949818,2024-07-19,3,2,1
361361,2024-07-19,0,2,-2
563740,2024-07-19,3,0,3
491521,2024-07-19,0,2,-2
171602,2024-07-19,4,2,2
60619,2024-07-19,4,0,4
962591,2024-07-19,0,2,-2
687218,2024-07-19,0,2,-2
681063,2024-07-19,0,2,-2
679321,2024-07-19,0,2,-2
667163,2024-07-19,4,0,4
712003,2024-07-19,0,2,-2
513199,2024-07-19,3,0,3
890232,2024-07-19,0,2,-2
532965,2024-07-19,3,0,3
969851,2024-07-19,4,2,2
305754,2024-07-19,4,0,4
398340,2024-07-19,0,2,-2
623234,2024-07-19,3,0,3
606256,2024-07-19,0,2,-2
187399,2024-07-19,4,0,4
611575,2024-07-19,3,0,3
621677,2024-07-19,0,2,-2
306177,2024-07-19,3,2,1
721521,2024-07-19,3,0,3
692985,2024-07-19,3,0,3
487931,2024-07-19,3,0,3
876139,2024-07-19,3,0,3
937542,2024-07-19,0,2,-2
490602,2024-07-19,4,0,4
131136,2024-07-19,3,0,3
317242,2024-07-19,3,2,1
644847,2024-07-19,0,2,-2
327290,2024-07-19,0,2,-2
451933,2024-07-19,0,2,-2
461804,2024-07-19,4,0,4
18035,2024-07-19,0,2,-2
435929,2024-07-19,0,2,-2
820541,2024-07-19,4,0,4
144124,2024-07-19,0,2,-2
604184,2024-07-19,3,0,3
697683,2024-07-19,3,0,3
968887,2024-07-19,3,0,3
897083,2024-07-19,3,2,1
365133,2024-07-19,0,2,-2
767398,2024-07-19,0,2,-2
863930,2024-07-19,0,2,-2
473647,2024-07-19,3,0,3
34200,2024-07-19,4,0,4
753354,2024-07-19,3,0,3
490939,2024-07-19,0,2,-2
672059,2024-07-19,3,0,3
803607,2024-07-19,3,2,1
63769,2024-07-19,3,2,1
684939,2024-07-19,0,2,-2
219598,2024-07-19,3,0,3
449106,2024-07-19,3,0,3
615545,2024-07-19,3,2,1
366066,2024-07-19,3,2,1
970529,2024-07-19,3,2,1
4452,2024-07-19,3,0,3
82484,2024-07-19,3,0,3
953175,2024-07-19,0,2,-2
57405,2024-07-19,3,0,3
942001,2024-07-19,3,0,3
120385,2024-07-19,3,0,3
52729,2024-07-19,3,0,3
951463,2024-07-19,0,2,-2
243235,2024-07-19,3,0,3
186168,2024-07-19,4,0,4
525531,2024-07-19,0,2,-2
726958,2024-07-19,3,0,3
613942,2024-07-19,3,0,3
784673,2024-07-19,3,0,3
425341,2024-07-19,0,2,-2
771228,2024-07-19,3,0,3
274207,2024-07-19,3,0,3
706112,2024-07-19,3,0,3
557908,2024-07-19,3,2,1
587645,2024-07-19,4,0,4
837480,2024-07-19,3,0,3
799459,2024-07-19,4,0,4
264803,2024-07-19,3,2,1
851978,2024-07-19,3,0,3
992178,2024-07-19,3,0,3
56589,2024-07-19,3,2,1
33797,2024-07-19,3,0,3
123983,2024-07-19,3,2,1
298985,2024-07-19,0,2,-2
679284,2024-07-19,3,0,3
240179,2024-07-19,3,2,1
673058,2024-07-19,0,2,-2
114414,2024-07-19,4,0,4
11422,2024-07-20,0,2,-2
890623,2024-07-20,0,2,-2
965755,2024-07-20,3,2,1
349294,2024-07-20,3,0,3
847349,2024-07-20,4,0,4
77308,2024-07-20,4,0,4
654297,2024-07-20,3,2,1
552883,2024-07-20,4,0,4
376447,2024-07-20,0,2,-2
89084,2024-07-20,3,0,3
382511,2024-07-20,3,0,3
67197,2024-07-20,4,2,2
880510,2024-07-20,3,0,3
500739,2024-07-20,0,2,-2
324809,2024-07-20,0,2,-2
659290,2024-07-20,0,2,-2
455083,2024-07-20,0,2,-2
578097,2024-07-20,3,2,1
487065,2024-07-20,3,2,1
734789,2024-07-20,3,0,3
949818,2024-07-20,0,2,-2
690565,2024-07-20,0,2,-2
961614,2024-07-20,4,0,4
313754,2024-07-20,4,0,4
563740,2024-07-20,3,0,3
658389,2024-07-20,4,2,2
990993,2024-07-20,0,2,-2
762527,2024-07-20,3,2,1
587420,2024-07-20,3,0,3
832348,2024-07-20,0,2,-2
540618,2024-07-20,0,2,-2
319388,2024-07-20,0,2,-2
171602,2024-07-20,4,2,2
60619,2024-07-20,0,2,-2
513199,2024-07-20,3,0,3
890232,2024-07-20,3,0,3
365132,2024-07-20,0,2,-2
969851,2024-07-20,4,0,4
470449,2024-07-20,0,2,-2
131937,2024-07-20,0,2,-2
652118,2024-07-20,3,0,3
187399,2024-07-20,3,0,3
611575,2024-07-20,4,0,4
721521,2024-07-20,3,0,3
692985,2024-07-20,0,2,-2
764014,2024-07-20,3,0,3
876139,2024-07-20,0,2,-2
903336,2024-07-20,0,2,-2
120532,2024-07-20,0,2,-2
354409,2024-07-20,3,0,3
937542,2024-07-20,0,2,-2
490602,2024-07-20,4,0,4
807452,2024-07-20,0,2,-2
36412,2024-07-20,3,0,3
94225,2024-07-20,3,0,3
677542,2024-07-20,3,0,3
604184,2024-07-20,3,0,3
697683,2024-07-20,0,2,-2
709916,2024-07-20,0,2,-2
365133,2024-07-20,0,2,-2
133542,2024-07-20,3,0,3
9436,2024-07-20,0,2,-2
385113,2024-07-20,0,2,-2
219598,2024-07-20,0,2,-2
449106,2024-07-20,0,2,-2
256051,2024-07-20,0,2,-2
853932,2024-07-20,0,2,-2
51036,2024-07-20,3,0,3
820973,2024-07-20,3,0,3
440875,2024-07-20,3,0,3
57405,2024-07-20,3,0,3
707935,2024-07-20,3,2,1
120385,2024-07-20,3,0,3
52729,2024-07-20,0,2,-2
661577,2024-07-20,3,2,1
243235,2024-07-20,0,2,-2
564692,2024-07-20,3,0,3
256783,2024-07-20,0,2,-2
525531,2024-07-20,3,0,3
913428,2024-07-20,4,0,4
642612,2024-07-20,3,0,3
425341,2024-07-20,4,0,4
760828,2024-07-20,3,2,1
723678,2024-07-20,3,2,1
706112,2024-07-20,4,0,4
557908,2024-07-20,4,2,2
587645,2024-07-20,3,0,3
837480,2024-07-20,0,2,-2
137909,2024-07-20,0,2,-2
264803,2024-07-20,3,0,3
851978,2024-07-20,4,0,4
56589,2024-07-20,0,2,-2
26060,2024-07-20,0,2,-2
33797,2024-07-20,0,2,-2
237083,2024-07-20,0,2,-2
298985,2024-07-20,3,0,3
679284,2024-07-20,3,2,1
240179,2024-07-20,3,0,3
114414,2024-07-20,0,2,-2
153019,2024-07-21,0,2,-2
848226,2024-07-21,0,2,-2
965755,2024-07-21,3,0,3
516376,2024-07-21,0,2,-2
39154,2024-07-21,0,2,-2
34186,2024-07-21,4,0,4
812607,2024-07-21,3,0,3
14145,2024-07-21,0,2,-2
847349,2024-07-21,3,0,3
871592,2024-07-21,3,0,3
284460,2024-07-21,0,2,-2
473929,2024-07-21,0,2,-2
77308,2024-07-21,4,0,4
397973,2024-07-21,0,2,-2
818522,2024-07-21,3,2,1
217710,2024-07-21,0,2,-2
714999,2024-07-21,0,2,-2
15314,2024-07-21,0,2,-2
880510,2024-07-21,0,2,-2
741341,2024-07-21,3,0,3
500633,2024-07-21,4,0,4
798639,2024-07-21,3,0,3
329351,2024-07-21,0,2,-2
833557,2024-07-21,4,0,4
883013,2024-07-21,3,2,1
839170,2024-07-21,0,2,-2
183929,2024-07-21,0,2,-2
487065,2024-07-21,0,2,-2
734789,2024-07-21,0,2,-2
690565,2024-07-21,0,2,-2
291238,2024-07-21,3,2,1
563740,2024-07-21,0,2,-2
491521,2024-07-21,0,2,-2
914071,2024-07-21,0,2,-2
567671,2024-07-21,0,2,-2
991434,2024-07-21,4,0,4
540618,2024-07-21,0,2,-2
319388,2024-07-21,3,0,3
171602,2024-07-21,3,0,3
962591,2024-07-21,4,0,4
378287,2024-07-21,3,0,3
667163,2024-07-21,0,2,-2
228286,2024-07-21,0,2,-2
712003,2024-07-21,3,2,1
962054,2024-07-21,0,2,-2
890232,2024-07-21,0,2,-2
365132,2024-07-21,0,2,-2
969851,2024-07-21,4,0,4
398340,2024-07-21,4,0,4
954722,2024-07-21,4,0,4
131937,2024-07-21,0,2,-2
606256,2024-07-21,3,2,1
652118,2024-07-21,0,2,-2
187399,2024-07-21,0,2,-2
925482,2024-07-21,4,0,4
272170,2024-07-21,0,2,-2
945635,2024-07-21,0,2,-2
760684,2024-07-21,3,2,1
354409,2024-07-21,0,2,-2
131136,2024-07-21,3,0,3
679865,2024-07-21,4,0,4
317242,2024-07-21,0,2,-2
644847,2024-07-21,3,0,3
451933,2024-07-21,0,2,-2
704868,2024-07-21,0,2,-2
18035,2024-07-21,0,2,-2
552496,2024-07-21,0,2,-2
747801,2024-07-21,3,0,3
697683,2024-07-21,3,2,1
894539,2024-07-21,0,2,-2
739534,2024-07-21,0,2,-2
700048,2024-07-21,0,2,-2
767398,2024-07-21,0,2,-2
9436,2024-07-21,0,2,-2
112390,2024-07-21,0,2,-2
34200,2024-07-21,3,0,3
753354,2024-07-21,3,0,3
490939,2024-07-21,4,0,4
672059,2024-07-21,4,0,4
63769,2024-07-21,0,2,-2
684939,2024-07-21,3,0,3
219598,2024-07-21,3,0,3
140154,2024-07-21,3,0,3
449106,2024-07-21,0,2,-2
784827,2024-07-21,0,2,-2
820973,2024-07-21,0,2,-2
367391,2024-07-21,0,2,-2
433521,2024-07-21,3,0,3
930284,2024-07-21,0,2,-2
4452,2024-07-21,0,2,-2
82484,2024-07-21,3,2,1
953175,2024-07-21,0,2,-2
57405,2024-07-21,3,0,3
707935,2024-07-21,3,0,3
942001,2024-07-21,3,0,3
661577,2024-07-21,0,2,-2
951463,2024-07-21,3,0,3
373536,2024-07-21,3,0,3
243235,2024-07-21,3,0,3
564692,2024-07-21,3,0,3
131748,2024-07-21,3,0,3
186168,2024-07-21,3,2,1
537274,2024-07-21,3,0,3
784673,2024-07-21,3,0,3
425341,2024-07-21,4,0,4
760828,2024-07-21,3,0,3
723678,2024-07-21,0,2,-2
677169,2024-07-21,3,2,1
274207,2024-07-21,4,2,2
706112,2024-07-21,0,2,-2
557908,2024-07-21,4,0,4
837480,2024-07-21,4,2,2
566052,2024-07-21,0,2,-2
137909,2024-07-21,0,2,-2
851978,2024-07-21,3,0,3
56589,2024-07-21,3,0,3
26060,2024-07-21,0,2,-2
123983,2024-07-21,0,2,-2
237083,2024-07-21,3,0,3
154179,2024-07-21,0,2,-2
298985,2024-07-21,3,0,3
679284,2024-07-21,0,2,-2
240179,2024-07-21,0,2,-2
114414,2024-07-21,3,2,1
153019,2024-07-22,3,2,1
11422,2024-07-22,0,2,-2
669378,2024-07-22,4,2,2
848226,2024-07-22,4,0,4
890623,2024-07-22,4,0,4
965755,2024-07-22,0,2,-2
516376,2024-07-22,0,2,-2
39154,2024-07-22,3,0,3
34186,2024-07-22,3,0,3
196719,2024-07-22,0,2,-2
478531,2024-07-22,0,2,-2
818990,2024-07-22,3,0,3
349294,2024-07-22,4,0,4
847349,2024-07-22,0,2,-2
871592,2024-07-22,4,2,2
473929,2024-07-22,4,0,4
952124,2024-07-22,3,2,1
397973,2024-07-22,4,0,4
818522,2024-07-22,3,0,3
462526,2024-07-22,3,0,3
376447,2024-07-22,3,0,3
888807,2024-07-22,4,0,4
257719,2024-07-22,0,2,-2
799952,2024-07-22,3,0,3
798639,2024-07-22,4,0,4
833557,2024-07-22,0,2,-2
337168,2024-07-22,0,2,-2
183929,2024-07-22,4,0,4
578097,2024-07-22,0,2,-2
690565,2024-07-22,3,0,3
291238,2024-07-22,0,2,-2
313754,2024-07-22,0,2,-2
378230,2024-07-22,3,0,3
762527,2024-07-22,4,2,2
952168,2024-07-22,0,2,-2
542300,2024-07-22,4,2,2
567671,2024-07-22,0,2,-2
540618,2024-07-22,0,2,-2
171602,2024-07-22,0,2,-2
60619,2024-07-22,0,2,-2
687218,2024-07-22,0,2,-2
328457,2024-07-22,3,0,3
194682,2024-07-22,3,2,1
679321,2024-07-22,0,2,-2
228286,2024-07-22,3,2,1
712003,2024-07-22,3,0,3
513199,2024-07-22,3,0,3
365132,2024-07-22,3,0,3
33955,2024-07-22,0,2,-2
470449,2024-07-22,4,2,2
954722,2024-07-22,0,2,-2
131937,2024-07-22,0,2,-2
925482,2024-07-22,4,0,4
611575,2024-07-22,3,0,3
272170,2024-07-22,3,0,3
764014,2024-07-22,0,2,-2
53833,2024-07-22,0,2,-2
903336,2024-07-22,4,0,4
760684,2024-07-22,3,2,1
354409,2024-07-22,4,0,4
937542,2024-07-22,3,0,3
490602,2024-07-22,3,0,3
131136,2024-07-22,0,2,-2
679865,2024-07-22,3,0,3
317242,2024-07-22,3,2,1
327290,2024-07-22,0,2,-2
993331,2024-07-22,0,2,-2
807452,2024-07-22,0,2,-2
461804,2024-07-22,0,2,-2
36412,2024-07-22,3,2,1
820541,2024-07-22,3,0,3
91670,2024-07-22,0,2,-2
747801,2024-07-22,4,2,2
677542,2024-07-22,3,0,3
604184,2024-07-22,0,2,-2
709916,2024-07-22,3,0,3
700048,2024-07-22,3,0,3
897083,2024-07-22,0,2,-2
448752,2024-07-22,0,2,-2
863930,2024-07-22,0,2,-2
112390,2024-07-22,0,2,-2
647462,2024-07-22,3,0,3
753354,2024-07-22,3,0,3
124290,2024-07-22,0,2,-2
140489,2024-07-22,0,2,-2
859361,2024-07-22,3,0,3
684939,2024-07-22,0,2,-2
449106,2024-07-22,3,2,1
256051,2024-07-22,3,0,3
784827,2024-07-22,3,0,3
6405,2024-07-22,3,0,3
820973,2024-07-22,0,2,-2
930284,2024-07-22,3,0,3
440875,2024-07-22,3,0,3
707935,2024-07-22,3,0,3
942001,2024-07-22,3,2,1
120385,2024-07-22,0,2,-2
52729,2024-07-22,3,0,3
661577,2024-07-22,3,0,3
373536,2024-07-22,0,2,-2
564692,2024-07-22,0,2,-2
131748,2024-07-22,3,2,1
256783,2024-07-22,4,0,4
186168,2024-07-22,4,0,4
757274,2024-07-22,4,0,4
726958,2024-07-22,3,0,3
642612,2024-07-22,4,0,4
613942,2024-07-22,4,0,4
784673,2024-07-22,4,2,2
425341,2024-07-22,3,0,3
771228,2024-07-22,3,0,3
760828,2024-07-22,4,0,4
677169,2024-07-22,3,0,3
274207,2024-07-22,3,2,1
557908,2024-07-22,0,2,-2
837480,2024-07-22,3,0,3
137909,2024-07-22,0,2,-2
799459,2024-07-22,0,2,-2
264803,2024-07-22,3,0,3
851978,2024-07-22,4,2,2
33797,2024-07-22,3,0,3
123983,2024-07-22,3,0,3
679284,2024-07-22,0,2,-2
153019,2024-07-23,0,2,-2
669378,2024-07-23,0,2,-2
848226,2024-07-23,0,2,-2
890623,2024-07-23,4,0,4
965755,2024-07-23,4,0,4
222892,2024-07-23,0,2,-2
516376,2024-07-23,0,2,-2
39154,2024-07-23,3,2,1
34186,2024-07-23,0,2,-2
196719,2024-07-23,3,0,3
478531,2024-07-23,3,0,3
14145,2024-07-23,3,0,3
349294,2024-07-23,0,2,-2
473929,2024-07-23,0,2,-2
654297,2024-07-23,0,2,-2
70969,2024-07-23,0,2,-2
552883,2024-07-23,3,0,3
952124,2024-07-23,0,2,-2
818522,2024-07-23,0,2,-2
