campaign_id,campaign_name,date,channel,impressions,clicks,conversions,spend,revenue_generated,ctr,conversion_rate,roi,campaign_duration_days
924166,Weekend Special,2023-10-26,App,5952.0,432.0,88.0,1446.27001953125,5050.10009765625,0.07256845288090039,0.20323325635103925,3.489397299400913,1
925095,Flash Sale,2024-06-15,App,4406.0,329.0,92.0,1816.050048828125,6484.66015625,0.07465395960971183,0.2787878787878788,3.568784558483774,1
925116,New User Discount,2024-05-24,Social Media,9333.0,842.0,70.0,4076.169921875,9622.2900390625,0.09020784229697879,0.0830367734282325,2.360041456068974,1
925543,Flash Sale,2024-06-11,Email,5049.0,180.0,66.0,1154.800048828125,3635.85009765625,0.03564356435643564,0.36464088397790057,3.145743159764241,1
925816,Flash Sale,2023-10-19,Social Media,2944.0,630.0,17.0,2579.320068359375,5748.14990234375,0.21392190152801357,0.02694136291600634,2.227688716926715,1
925829,Membership Drive,2023-03-25,Email,9953.0,756.0,30.0,3901.919921875,7255.43017578125,0.0759493670886076,0.03963011889035667,1.8589749011031904,1
925862,Category Promotion,2023-05-07,Email,7569.0,906.0,49.0,4127.7001953125,3752.22998046875,0.11968295904887714,0.05402425578831312,0.9088162867162954,1
926216,Referral Program,2023-10-31,Email,4347.0,286.0,18.0,1915.4300537109373,4007.159912109375,0.06577736890524379,0.0627177700348432,2.0909502563633824,1
926570,Weekend Special,2024-08-22,Social Media,5255.0,988.0,71.0,3283.0400390625,3220.0,0.18797564687975646,0.0717896865520728,0.980499616843654,1
926771,Festival Offer,2023-11-27,Email,8715.0,520.0,10.0,2715.56005859375,5727.740234375,0.05966039467645709,0.019193857965451054,2.10845337884413,1
926807,App Push Notification,2023-08-21,SMS,3827.0,967.0,46.0,2355.4599609375,3802.10009765625,0.25261233019853707,0.047520661157024795,1.6134796095341306,1
926899,Email Campaign,2024-08-30,Social Media,9463.0,814.0,40.0,1709.3599853515625,6276.0498046875,0.0860101437024514,0.049079754601226995,3.6694320835607397,1
927300,App Push Notification,2023-12-04,App,8387.0,791.0,10.0,2142.679931640625,4715.83984375,0.09430138292799237,0.012626262626262626,2.1998805764537903,1
927550,Category Promotion,2024-02-07,SMS,7177.0,284.0,88.0,1973.5,6671.14013671875,0.0395653385344107,0.3087719298245614,3.3786478281685235,1
927607,Flash Sale,2024-05-15,Email,1517.0,661.0,51.0,3102.360107421875,8895.9697265625,0.43544137022397894,0.0770392749244713,2.866560572615226,1
927749,Weekend Special,2023-06-22,Social Media,3228.0,912.0,78.0,3342.969970703125,7083.27001953125,0.28244038401982036,0.08543263964950712,2.11822177878047,1
928014,Referral Program,2024-02-16,App,1103.0,902.0,40.0,2827.18994140625,3033.56005859375,0.8170289855072463,0.044296788482835,1.0726153905650992,1
928278,Membership Drive,2024-04-21,SMS,1644.0,311.0,34.0,2973.72998046875,5955.16015625,0.1890577507598784,0.10897435897435898,2.001916205958163,1
928724,App Push Notification,2024-10-29,Email,8668.0,660.0,36.0,3904.679931640625,2757.27001953125,0.07613334871380782,0.05446293494704992,0.7059641516433804,1
928835,Membership Drive,2023-10-21,Email,2789.0,631.0,63.0,2164.22998046875,4125.93994140625,0.22616487455197132,0.09968354430379747,1.905543512062874,1
928938,Weekend Special,2024-09-13,Email,4954.0,195.0,86.0,2291.919921875,5622.93994140625,0.039354187689202826,0.4387755102040816,2.4523054153623374,1
929421,Referral Program,2024-10-21,Social Media,7680.0,829.0,81.0,1652.22998046875,2181.469970703125,0.10792865512303086,0.09759036144578313,1.3195199678659348,1
929469,Membership Drive,2024-06-22,SMS,6249.0,835.0,29.0,1468.2900390625,8753.8603515625,0.1336,0.034688995215311005,5.957884501243891,1
929568,Festival Offer,2023-05-26,App,5965.0,887.0,28.0,3822.580078125,9317.1103515625,0.14867582970164264,0.03153153153153153,2.436750417459913,1
929588,Flash Sale,2024-02-27,Social Media,9306.0,481.0,19.0,4886.47998046875,3327.02001953125,0.05168153003115934,0.03941908713692946,0.6807229968872754,1
929630,Referral Program,2024-10-15,Email,3344.0,810.0,88.0,2786.72998046875,7608.1298828125,0.242152466367713,0.10850801479654747,2.7291487827430156,1
929941,Membership Drive,2023-04-29,SMS,8856.0,788.0,40.0,3076.2900390625,5633.31982421875,0.08896917692220842,0.050697084917617236,1.8306106193145666,1
929968,Email Campaign,2024-06-08,Social Media,6472.0,687.0,30.0,4714.39013671875,8678.5595703125,0.10613316854626911,0.0436046511627907,1.8404754047247425,1
930029,Weekend Special,2023-08-26,Social Media,6337.0,222.0,24.0,4168.52001953125,8798.1904296875,0.03502682234143263,0.10762331838565023,2.1101206825903716,1
930032,Festival Offer,2023-10-11,App,6701.0,277.0,20.0,3902.7099609375,5049.16015625,0.04133094598627275,0.07194244604316546,1.2934260502892005,1
930068,Festival Offer,2024-08-26,App,4551.0,784.0,97.0,2272.699951171875,8028.77978515625,0.17223198594024605,0.12356687898089172,3.53115184834225,1
930162,Referral Program,2023-11-17,App,4793.0,985.0,94.0,1776.3900146484375,7083.2001953125,0.20546516478931998,0.09533468559837728,3.985169342089241,1
930357,Weekend Special,2023-11-18,SMS,6002.0,603.0,10.0,3669.489990234375,3507.639892578125,0.10044977511244378,0.016556291390728478,0.9556325999826929,1
930503,Category Promotion,2024-05-18,Email,8519.0,788.0,24.0,2984.840087890625,7466.85009765625,0.09248826291079812,0.030418250950570342,2.5007535158827867,1
930544,App Push Notification,2024-08-02,App,8787.0,708.0,93.0,2127.6298828125,5739.27001953125,0.08056440600819299,0.1311706629055007,2.6962273084074675,1
930624,Membership Drive,2024-05-17,App,8441.0,298.0,55.0,4332.10009765625,4105.22021484375,0.035299692016109926,0.18394648829431437,0.9474095041248276,1
930795,App Push Notification,2023-12-07,Social Media,1918.0,111.0,87.0,4903.89990234375,3453.909912109375,0.05784262636789995,0.7767857142857143,0.7041754125214592,1
930945,Category Promotion,2023-09-05,App,5160.0,647.0,84.0,4704.6201171875,4262.66015625,0.12536330168571982,0.12962962962962962,0.9058657626612128,1
931273,New User Discount,2023-05-14,SMS,1472.0,771.0,13.0,4904.81982421875,7893.06005859375,0.5234215885947047,0.01683937823834197,1.6089176409675252,1
931869,App Push Notification,2023-04-21,App,5499.0,236.0,14.0,3384.97998046875,2388.7900390625,0.04290909090909091,0.05907172995780591,0.705494436718967,1
931901,Flash Sale,2024-04-20,SMS,5502.0,266.0,71.0,4818.39013671875,2252.0,0.04833727057968381,0.26591760299625467,0.46727904073216603,1
932003,Referral Program,2024-05-17,Email,7796.0,217.0,21.0,2286.159912109375,6587.169921875,0.027831217134795434,0.0963302752293578,2.880065310256274,1
932040,Weekend Special,2023-10-14,Email,8815.0,194.0,46.0,1702.8800048828125,8191.10009765625,0.022005444646098004,0.2358974358974359,4.807322155423503,1
932133,Festival Offer,2024-10-22,Email,6955.0,317.0,78.0,3341.070068359375,5741.39013671875,0.04557216791259344,0.24528301886792453,1.717914352267666,1
932229,Email Campaign,2023-11-03,SMS,4167.0,459.0,12.0,3010.489990234375,9370.4697265625,0.11012476007677544,0.02608695652173913,3.1115725959405314,1
932860,New User Discount,2023-05-05,Social Media,2155.0,819.0,62.0,4599.43994140625,9198.4501953125,0.37987012987012986,0.07560975609756097,1.999471857576461,1
932966,New User Discount,2024-01-17,App,7828.0,830.0,41.0,3179.419921875,5070.31005859375,0.10601609400945204,0.049338146811071,1.594226606279266,1
933013,Email Campaign,2023-04-27,App,5635.0,887.0,61.0,4177.0,9459.9296875,0.15738112136266855,0.0686936936936937,2.2642244345380567,1
933051,Referral Program,2024-04-08,SMS,3376.0,760.0,31.0,3633.35009765625,7568.33984375,0.22505182114302635,0.040735873850197106,2.0824465558864937,1
933249,Festival Offer,2023-04-17,App,7878.0,717.0,11.0,3575.320068359375,6148.18017578125,0.0910013961162584,0.01532033426183844,1.7191358878014817,1
933333,Membership Drive,2023-05-14,Email,9026.0,933.0,79.0,3755.75,5240.47998046875,0.10335659687603856,0.08458244111349036,1.3949504173737273,1
933345,Weekend Special,2024-05-01,SMS,2182.0,940.0,20.0,3262.97998046875,5655.72021484375,0.43060009161704077,0.021253985122210415,1.7327680465832744,1
933370,Flash Sale,2024-02-11,SMS,2057.0,156.0,63.0,4657.35009765625,5467.68994140625,0.07580174927113703,0.4012738853503185,1.1737395916543933,1
933572,Membership Drive,2024-03-27,SMS,5668.0,833.0,89.0,4846.5400390625,3920.06005859375,0.14693949550185217,0.10671462829736211,0.8086699701302267,1
933590,App Push Notification,2024-06-08,App,1037.0,811.0,60.0,2507.0400390625,4518.31005859375,0.7813102119460501,0.07389162561576355,1.8015302739276382,1
933658,New User Discount,2024-05-22,Email,8018.0,568.0,43.0,1772.3800048828125,9892.509765625,0.07083177453547825,0.07557117750439367,5.578336136861266,1
933915,Weekend Special,2023-10-08,Email,9982.0,833.0,21.0,3117.070068359375,8968.849609375,0.08344185114694981,0.025179856115107913,2.8764105400922277,1
934062,Membership Drive,2023-05-16,App,5428.0,567.0,22.0,3999.889892578125,4399.759765625,0.10443912322711364,0.03873239436619718,1.0996952887373384,1
934324,Membership Drive,2024-02-08,Social Media,9519.0,940.0,61.0,3688.77001953125,9841.5302734375,0.09873949579831932,0.06482465462274177,2.6672476120036803,1
934330,Flash Sale,2023-11-02,Email,1004.0,824.0,90.0,3054.06005859375,7189.41015625,0.8199004975124378,0.10909090909090909,2.3532794833366713,1
934335,Email Campaign,2023-12-17,SMS,6383.0,152.0,50.0,1742.06005859375,3381.280029296875,0.023809523809523808,0.32679738562091504,1.9398528539657969,1
934573,Category Promotion,2024-02-23,App,6259.0,394.0,62.0,1345.300048828125,9582.6201171875,0.06293929712460064,0.1569620253164557,7.11774475944542,1
935100,Category Promotion,2024-03-25,Email,5720.0,403.0,80.0,4432.669921875,3579.2099609375,0.07044223037930432,0.19801980198019803,0.8072793022498732,1
935353,Membership Drive,2023-12-23,App,4522.0,479.0,41.0,3667.510009765625,9685.6396484375,0.10590316161839487,0.08541666666666667,2.640210772944381,1
935419,Weekend Special,2023-09-26,App,8399.0,978.0,42.0,1627.0699462890625,5691.919921875,0.11642857142857142,0.04290091930541369,3.496115099261469,1
935473,Email Campaign,2023-12-04,SMS,8162.0,829.0,85.0,1042.25,6741.10009765625,0.10155580056351832,0.10240963855421686,6.4616344094476394,1
935917,Email Campaign,2023-12-24,SMS,1873.0,807.0,95.0,1819.969970703125,7403.330078125,0.43062966915688367,0.11757425742574257,4.065597015455657,1
935956,Category Promotion,2024-01-15,App,1197.0,646.0,57.0,3431.85009765625,6518.240234375,0.5392320534223706,0.08809891808346214,1.8987838236296057,1
936078,Referral Program,2023-09-07,Social Media,3082.0,449.0,82.0,4893.31982421875,7134.669921875,0.14563736620175155,0.18222222222222223,1.457744932517536,1
936730,New User Discount,2023-09-09,SMS,7413.0,688.0,87.0,1966.0699462890625,4769.6298828125,0.0927974103048287,0.1262699564586357,2.424738323012129,1
936816,App Push Notification,2024-05-22,App,6688.0,118.0,13.0,2756.570068359375,8694.9296875,0.017640902975033637,0.1092436974789916,3.153112875450188,1
936970,Referral Program,2023-10-15,SMS,7721.0,956.0,60.0,3691.9599609375,4857.0,0.1238021238021238,0.06269592476489028,1.31520516100234,1
937264,Email Campaign,2023-04-13,App,6308.0,481.0,69.0,4422.93017578125,2197.340087890625,0.0762402916468537,0.14315352697095435,0.4966941159966619,1
937331,New User Discount,2024-04-07,Social Media,3300.0,951.0,15.0,2750.39990234375,2657.4599609375,0.28809451681308695,0.015756302521008403,0.9658574017807341,1
937487,New User Discount,2024-03-12,Social Media,5363.0,580.0,78.0,3129.090087890625,7697.47998046875,0.1081282624906786,0.1342512908777969,2.459187999172286,1
937553,Email Campaign,2024-05-08,Email,5719.0,626.0,31.0,1298.75,2730.31005859375,0.10944055944055944,0.049441786283891544,2.100642476317561,1
937642,Category Promotion,2023-04-04,Email,2550.0,684.0,33.0,2725.610107421875,7262.72998046875,0.26813014504116034,0.04817518248175182,2.6636481544242376,1
937738,Membership Drive,2023-07-01,App,1299.0,860.0,67.0,1385.9200439453125,8249.6904296875,0.6615384615384615,0.07781649245063879,5.948209102393499,1
937934,App Push Notification,2024-06-25,App,2142.0,297.0,17.0,4271.509765625,5178.490234375,0.13859076061595893,0.05704697986577181,1.2120487765854104,1
937960,Membership Drive,2023-11-04,SMS,8982.0,584.0,87.0,3592.1201171875,2602.110107421875,0.065011688745408,0.14871794871794872,0.7241923516485905,1
938286,Weekend Special,2023-10-15,SMS,3555.0,322.0,72.0,3186.669921875,8685.330078125,0.09055118110236221,0.22291021671826625,2.7246641876321545,1
938560,Membership Drive,2024-08-30,Social Media,5700.0,262.0,61.0,4132.35986328125,2712.7099609375,0.04595684967549553,0.23193916349809887,0.6562965845378937,1
939911,Flash Sale,2023-10-08,SMS,9434.0,734.0,31.0,3572.179931640625,2342.47998046875,0.07779544250132485,0.04217687074829932,0.6555729141222397,1
940058,Referral Program,2024-07-15,SMS,2413.0,167.0,56.0,3895.679931640625,3198.489990234375,0.0691797845898923,0.3333333333333333,0.8208244059931579,1
940610,Referral Program,2023-04-22,Social Media,3856.0,267.0,98.0,4033.469970703125,8017.89013671875,0.06922478610318901,0.3656716417910448,1.9873465895004288,1
941043,Email Campaign,2023-12-27,SMS,3189.0,706.0,22.0,3897.360107421875,8720.7998046875,0.2213166144200627,0.031117397454031116,2.2370431577330288,1
941069,Weekend Special,2024-10-24,Social Media,5133.0,389.0,70.0,2318.949951171875,4311.2099609375,0.07576938059992208,0.1794871794871795,1.8583202446931155,1
941075,Festival Offer,2024-06-14,Social Media,7447.0,134.0,88.0,4941.08984375,4202.72998046875,0.01799140708915145,0.6518518518518519,0.8503953010453099,1
941443,Festival Offer,2024-08-16,App,4664.0,962.0,90.0,4788.16015625,7782.72021484375,0.2062165058949625,0.09345794392523364,1.6250699414775391,1
941479,Flash Sale,2023-04-01,SMS,3633.0,222.0,91.0,2162.3701171875,5409.9599609375,0.06108970831040176,0.4080717488789238,2.500709387615442,1
941626,Flash Sale,2024-04-15,SMS,1799.0,459.0,50.0,3855.35009765625,5988.39013671875,0.255,0.10869565217391304,1.5528647516620124,1
942081,New User Discount,2023-06-15,Social Media,1925.0,960.0,25.0,2966.340087890625,3250.580078125,0.4984423676012461,0.026014568158168574,1.0954524866867283,1
942149,App Push Notification,2024-09-03,SMS,5199.0,470.0,79.0,2522.3701171875,6793.740234375,0.09038461538461538,0.16772823779193205,2.6923280846121664,1
942329,Weekend Special,2023-06-19,Social Media,1418.0,637.0,22.0,2212.9599609375,7017.7998046875,0.448907681465821,0.034482758620689655,3.169795266629762,1
942536,Weekend Special,2023-06-30,SMS,6274.0,921.0,81.0,3831.340087890625,6377.22021484375,0.14677290836653387,0.0878524945770065,1.6640538335818373,1
942737,Category Promotion,2024-10-21,SMS,9433.0,593.0,61.0,1670.949951171875,5415.89013671875,0.06285774856900572,0.1026936026936027,3.2392657046478788,1
942743,Weekend Special,2024-08-07,App,2092.0,629.0,24.0,4006.4599609375,2166.0,0.3005255613951266,0.0380952380952381,0.5404919877211422,1
942963,New User Discount,2024-10-16,Email,3217.0,359.0,12.0,1361.4300537109375,8734.8095703125,0.11155997513983841,0.03333333333333333,6.411198539345887,1
943235,App Push Notification,2024-07-01,Social Media,6764.0,228.0,49.0,4512.66015625,4955.97998046875,0.03370288248337029,0.21397379912663755,1.0979958191150647,1
943447,Referral Program,2024-06-03,SMS,9746.0,242.0,33.0,2643.679931640625,5576.64013671875,0.024828152251974968,0.13580246913580246,2.108625724421513,1
943724,Category Promotion,2024-07-19,App,8474.0,678.0,65.0,4335.0400390625,5372.35009765625,0.08,0.09572901325478646,1.2389991903344628,1
943871,Festival Offer,2024-03-18,Social Media,3583.0,677.0,79.0,4930.41015625,6335.02001953125,0.18889508928571427,0.11651917404129794,1.2846264696726422,1
943949,Email Campaign,2023-10-14,App,1160.0,702.0,75.0,4415.83984375,2794.219970703125,0.6046511627906976,0.10668563300142248,0.6326287729579,1
943988,Membership Drive,2024-03-04,Email,6879.0,451.0,70.0,4419.68994140625,8218.240234375,0.06555232558139534,0.15486725663716813,1.8590401822573253,1
944034,New User Discount,2023-09-20,App,1670.0,674.0,78.0,3016.52001953125,5492.5400390625,0.40335128665469777,0.11555555555555555,1.8202166028763338,1
944187,Membership Drive,2023-06-21,SMS,5472.0,926.0,91.0,4757.35986328125,3082.330078125,0.1691942262013521,0.09816612729234088,0.6477715361358777,1
944188,App Push Notification,2024-08-04,SMS,7130.0,519.0,95.0,1483.219970703125,3850.610107421875,0.07278081615481699,0.18269230769230768,2.5943661879160076,1
944351,Flash Sale,2023-04-25,Email,2931.0,229.0,98.0,3971.659912109375,5937.5400390625,0.07810368349249659,0.4260869565217391,1.4946006379664718,1
944366,Festival Offer,2023-11-26,Social Media,7280.0,325.0,35.0,4481.1201171875,3128.260009765625,0.044636725724488395,0.10736196319018405,0.6979420292128599,1
946149,Festival Offer,2023-03-30,Email,4391.0,498.0,41.0,1318.8499755859375,2947.820068359375,0.1133879781420765,0.08216432865731463,2.233450864027718,1
947057,Membership Drive,2023-12-19,App,6729.0,740.0,80.0,2906.909912109375,9204.75,0.1099554234769688,0.10796221322537113,3.1654178699514617,1
947076,App Push Notification,2024-08-28,SMS,6307.0,711.0,29.0,1798.3199462890625,5753.52001953125,0.112714013950539,0.04073033707865169,3.1976080915444602,1
947165,Festival Offer,2024-04-21,Social Media,3566.0,604.0,36.0,2225.2900390625,8515.169921875,0.16932996916176057,0.05950413223140496,3.824825055346685,1
947325,New User Discount,2023-08-24,App,2053.0,650.0,73.0,1460.27001953125,4472.3701171875,0.31645569620253167,0.11213517665130568,3.060604855646158,1
947389,Category Promotion,2023-08-15,App,8771.0,134.0,100.0,3701.4599609375,9617.1796875,0.015275877792977656,0.7407407407407407,2.5975107871429444,1
947666,Membership Drive,2024-04-19,SMS,1944.0,259.0,56.0,2143.72998046875,7308.56982421875,0.13316195372750642,0.2153846153846154,3.407687630039748,1
948031,Festival Offer,2024-04-23,SMS,7348.0,450.0,62.0,2338.219970703125,2677.35009765625,0.06123282079194448,0.13747228381374724,1.1445482388094905,1
948318,Referral Program,2023-10-23,App,9214.0,763.0,65.0,3433.1298828125,2923.929931640625,0.08279978296256105,0.08507853403141362,0.8514325408234038,1
948324,Category Promotion,2024-01-12,App,2897.0,304.0,62.0,4474.2001953125,2266.260009765625,0.1048999309868875,0.20327868852459016,0.5064041631342872,1
948478,Weekend Special,2023-06-05,SMS,9971.0,524.0,56.0,3312.090087890625,3390.699951171875,0.05254713196951464,0.10666666666666667,1.0234252197261144,1
949009,Festival Offer,2023-07-25,Email,9845.0,270.0,36.0,3761.6201171875,7712.93994140625,0.027422303473491772,0.13284132841328414,2.049885372741682,1
949012,Festival Offer,2024-06-12,SMS,5302.0,834.0,32.0,3486.679931640625,3409.510009765625,0.15726947011125778,0.03832335329341317,0.9775868418527074,1
949547,Festival Offer,2024-09-27,Social Media,8779.0,315.0,100.0,3919.22998046875,7389.259765625,0.035876993166287015,0.31645569620253167,1.8849046618283989,1
949625,Festival Offer,2023-05-09,SMS,2917.0,706.0,70.0,3192.639892578125,3819.9599609375,0.2419465387251542,0.09900990099009901,1.1961148061229179,1
949672,Email Campaign,2024-03-18,Social Media,5638.0,224.0,47.0,4446.58984375,9028.2900390625,0.03972335520482355,0.2088888888888889,2.029928648153011,1
949753,Category Promotion,2024-05-24,Email,5628.0,519.0,27.0,3937.97998046875,3494.56005859375,0.09220110143897672,0.051923076923076926,0.8871738561560009,1
950306,Festival Offer,2023-10-25,App,5482.0,561.0,64.0,1838.6099853515625,4239.47021484375,0.10231625022797738,0.11387900355871886,2.3045483817775416,1
950342,Email Campaign,2024-02-07,App,1078.0,142.0,10.0,3125.219970703125,7051.830078125,0.13160333642261354,0.06993006993006994,2.255705018907853,1
950343,Festival Offer,2023-11-10,App,2568.0,106.0,26.0,2711.320068359375,5664.83984375,0.041261191124951344,0.24299065420560748,2.0885587618634336,1
950600,Email Campaign,2023-12-13,SMS,1372.0,777.0,86.0,3584.219970703125,6245.9501953125,0.5659140568099054,0.11053984575835475,1.7421386264585486,1
950610,App Push Notification,2024-05-05,SMS,3566.0,285.0,73.0,2932.0,3002.919921875,0.0798990748528175,0.25524475524475526,1.0238390459853393,1
950754,Membership Drive,2023-07-28,Email,5519.0,533.0,61.0,3860.780029296875,3479.320068359375,0.09655797101449276,0.11423220973782772,0.9009627793307701,1
950792,Flash Sale,2024-03-03,Social Media,1679.0,971.0,50.0,4424.72998046875,3629.330078125,0.5779761904761904,0.051440329218107,0.8200523064311755,1
950816,Flash Sale,2024-05-27,Email,2764.0,755.0,85.0,1218.5999755859375,4121.18994140625,0.2730560578661845,0.11243386243386243,3.379132522060186,1
950893,Category Promotion,2024-09-10,Social Media,8182.0,881.0,55.0,1806.739990234375,7654.2099609375,0.10766222656727362,0.06235827664399093,4.2341321220343895,1
951138,Category Promotion,2023-05-31,SMS,1981.0,741.0,72.0,2700.0,5350.1201171875,0.3738647830474268,0.09703504043126684,1.9807923425351721,1
951363,Flash Sale,2024-07-21,SMS,5110.0,298.0,54.0,4827.0400390625,9804.3603515625,0.0583056153394639,0.1806020066889632,2.0307123122919033,1
951586,App Push Notification,2024-01-07,SMS,6959.0,720.0,20.0,3369.110107421875,3604.8701171875,0.10344827586206896,0.027739251040221916,1.0696594479950734,1
951717,Category Promotion,2024-01-17,App,2396.0,725.0,25.0,3537.64990234375,8547.0703125,0.3024614100959533,0.03443526170798898,2.4153478157980612,1
951796,Festival Offer,2024-03-17,Email,3869.0,842.0,54.0,4168.64990234375,6522.81005859375,0.21757105943152455,0.06405693950177936,1.5643543729959906,1
951802,Referral Program,2023-08-06,App,6427.0,908.0,88.0,2898.030029296875,6362.93994140625,0.14125700062227753,0.0968096809680968,2.1948513389319753,1
951888,Referral Program,2024-02-07,Social Media,7761.0,500.0,73.0,1514.56005859375,3569.2900390625,0.06441638752898737,0.14570858283433133,2.3550964007156234,1
952072,New User Discount,2024-02-07,App,6326.0,329.0,20.0,2477.25,4434.60986328125,0.051999367788841476,0.06060606060606061,1.7894118282179965,1
952220,Referral Program,2024-01-26,SMS,4145.0,212.0,69.0,1642.9300537109375,8374.5498046875,0.05113362276893391,0.323943661971831,5.094225137975395,1
952231,Festival Offer,2024-01-28,Email,4758.0,640.0,41.0,1699.3599853515625,2765.409912109375,0.13448203404076486,0.06396255850234009,1.6263673198223405,1
952318,App Push Notification,2023-12-25,Social Media,8624.0,213.0,51.0,3113.800048828125,5772.77978515625,0.024695652173913042,0.2383177570093458,1.8533388001352227,1
952355,Category Promotion,2023-10-01,SMS,9395.0,183.0,60.0,2861.3798828125,3836.800048828125,0.019476372924648787,0.32608695652173914,1.3404230765687835,1
952449,Festival Offer,2024-06-02,App,1685.0,135.0,50.0,3684.590087890625,9597.4501953125,0.0800711743772242,0.36764705882352944,2.604047104111193,1
952584,Flash Sale,2023-04-06,Email,5728.0,847.0,26.0,2662.199951171875,7112.60986328125,0.14784430092511783,0.030660377358490566,2.6707006584884936,1
952949,Email Campaign,2024-06-17,SMS,1867.0,252.0,32.0,3601.3701171875,6013.2900390625,0.1349036402569593,0.12648221343873517,1.6692593607669863,1
952995,New User Discount,2023-09-10,Social Media,8307.0,876.0,80.0,2485.340087890625,7925.1201171875,0.10544053923928744,0.09122006841505131,3.1874642394199006,1
953225,New User Discount,2023-11-17,Email,9692.0,784.0,39.0,3229.56005859375,8652.08984375,0.08088311152378004,0.049681528662420385,2.678201205618886,1
953303,Flash Sale,2024-04-29,Social Media,1576.0,838.0,18.0,4039.489990234375,4204.83984375,0.5313887127457197,0.021454112038140644,1.0406757234674133,1
953439,Category Promotion,2024-02-25,App,6148.0,320.0,84.0,4982.2099609375,9378.3701171875,0.05204098227354041,0.2616822429906542,1.8819937732310863,1
953508,Referral Program,2023-08-19,Social Media,6278.0,370.0,84.0,2908.679931640625,4366.14013671875,0.058926580665711104,0.22641509433962265,1.5005568444969475,1
953661,Category Promotion,2023-04-16,App,9562.0,682.0,60.0,1641.260009765625,5992.35009765625,0.07131653246889051,0.08784773060029283,3.6488437044213526,1
953779,Category Promotion,2024-08-11,Email,1149.0,577.0,80.0,3747.77001953125,9049.9501953125,0.5017391304347826,0.1384083044982699,2.4141118682026046,1
953820,New User Discount,2024-09-16,Social Media,2554.0,757.0,68.0,3398.429931640625,7685.60009765625,0.2962818003913894,0.08970976253298153,2.2608496872141863,1
953953,App Push Notification,2024-07-29,App,4868.0,616.0,79.0,3763.679931640625,7692.35986328125,0.12651468474019306,0.1280388978930308,2.0432971734542558,1
954185,Festival Offer,2023-05-10,App,8489.0,352.0,42.0,2584.64990234375,8080.759765625,0.0414605418138987,0.11898016997167139,3.125233527671412,1
954270,Category Promotion,2024-09-15,Email,6581.0,142.0,95.0,4185.83984375,7955.1201171875,0.02157398966879368,0.6643356643356644,1.9000297155055228,1
954347,Festival Offer,2023-05-29,Social Media,4934.0,202.0,33.0,3145.7900390625,2408.050048828125,0.04093211752786221,0.1625615763546798,0.7652401396139977,1
954564,Email Campaign,2024-09-07,Email,8529.0,188.0,30.0,3281.360107421875,2933.89990234375,0.022039859320046894,0.15873015873015872,0.8938385205540953,1
954798,Email Campaign,2024-11-03,Email,6347.0,737.0,100.0,2352.909912109375,5816.2900390625,0.11609955891619407,0.13550135501355012,2.4709059633681703,1
955022,Referral Program,2024-04-07,App,9832.0,609.0,72.0,3547.409912109375,7729.93017578125,0.06193430285772399,0.1180327868852459,2.178420860961394,1
955492,New User Discount,2023-04-08,Social Media,5814.0,302.0,24.0,4207.31005859375,8538.3701171875,0.051934651762682714,0.07920792079207921,2.028930853075185,1
955916,New User Discount,2024-04-04,Social Media,9572.0,507.0,84.0,1203.72998046875,7550.7900390625,0.052961454089627075,0.16535433070866143,6.267620264687489,1
956088,Referral Program,2024-03-10,Email,7724.0,146.0,41.0,1227.5,5103.580078125,0.01889967637540453,0.2789115646258503,4.154318337912088,1
956541,Email Campaign,2023-05-14,App,1790.0,957.0,63.0,4042.330078125,7574.75,0.5343383584589615,0.06576200417536535,1.8733939237314539,1
956713,Referral Program,2024-06-18,Email,5320.0,418.0,54.0,2313.02001953125,9477.8603515625,0.07855666228152602,0.1288782816229117,4.095841985620516,1
956733,Membership Drive,2023-06-09,App,5807.0,550.0,26.0,3989.780029296875,9582.5498046875,0.0946969696969697,0.047186932849364795,2.401172135357163,1
956866,New User Discount,2023-08-05,App,2795.0,314.0,53.0,2589.780029296875,7130.22021484375,0.1123032904148784,0.16825396825396827,2.752151913406117,1
957007,Flash Sale,2024-10-14,Email,7155.0,454.0,51.0,1727.0799560546875,5407.31005859375,0.06344326439351593,0.11208791208791209,3.129085572486455,1
957549,Referral Program,2023-12-30,App,6306.0,683.0,10.0,3562.60009765625,4430.10986328125,0.10829237355319486,0.014619883040935672,1.2431557250755763,1
957709,Email Campaign,2024-09-15,Social Media,4954.0,344.0,21.0,2423.6298828125,7850.830078125,0.06942482341069627,0.06086956521739131,3.2379498965088502,1
957924,App Push Notification,2023-08-28,Social Media,2317.0,401.0,13.0,1000.6300048828124,6444.47998046875,0.1729939603106126,0.03233830845771144,6.433992541210598,1
958322,Festival Offer,2023-11-29,Email,3058.0,134.0,15.0,3590.360107421875,9110.490234375,0.04380516508662962,0.1111111111111111,2.5367799279017818,1
958437,Referral Program,2023-04-17,SMS,4941.0,596.0,80.0,1826.1500244140625,3855.280029296875,0.12059894779441521,0.13400335008375208,2.109996430387921,1
958569,Category Promotion,2024-06-17,Email,6554.0,262.0,54.0,2766.4599609375,7891.14013671875,0.03996948893974066,0.20532319391634982,2.851401735924505,1
958651,Weekend Special,2023-08-05,SMS,5991.0,177.0,44.0,1136.3399658203125,9857.58984375,0.029539385847797063,0.24719101123595505,8.667232437084158,1
