order_id,customer_id,order_date,order_total,payment_method,store_id,promised_delivery_time,actual_delivery_time,delivery_status,delivery_delay_hrs,order_day,order_week,order_month,order_year,day_of_week,is_weekend,order_hour,is_peak_hour,on_time_delivery,actual_delivery_day,promised_delivery_day,delivery_diff_days,delivery_speed_hrs,is_cod,is_high_value_order,log_order_total,daily_order_flag,is_month_start,is_month_end
8013026217,52337289,2023-03-21 12:31:23,2368.0,cash,2524,2023-03-21 12:41:23,2023-03-21 12:41:23,On Time,0.0,21,12,3,2023,1,0,12,0,1,2023-03-21,2023-03-21,0.0,0.16666666666666666,0,1,7.7702232041587855,1,0,0
8016651984,90745023,2023-04-30 06:35:41,651.9299926757812,card,2196,2023-04-30 06:46:41,2023-04-30 06:48:41,On Time,0.0333333333333333,30,17,4,2023,6,1,6,0,0,2023-04-30,2023-04-30,0.001388888888888889,0.21666666666666667,0,0,6.481469914763129,1,0,1
8018695018,68419593,2023-05-04 00:11:26,651.9299926757812,upi,811,2023-05-04 00:29:26,2023-05-04 00:39:26,Slightly Delayed,0.1666666666666666,4,18,5,2023,3,0,0,0,0,2023-05-04,2023-05-04,0.006944444444444444,0.4666666666666667,0,0,6.481469914763129,1,0,0
8022168472,70230254,2024-02-20 22:33:43,2966.14990234375,cash,5909,2024-02-20 22:52:43,2024-02-20 23:00:43,Slightly Delayed,0.1333333333333333,20,8,2,2024,1,0,22,1,0,2024-02-20,2024-02-20,0.005555555555555556,0.45,0,1,7.995357142217719,1,0,0
8022279737,83058329,2024-09-08 14:02:47,275.0299987792969,wallet,5751,2024-09-08 14:13:47,2024-09-08 14:11:47,On Time,-0.0333333333333333,8,36,9,2024,6,1,14,0,1,2024-09-08,2024-09-08,-0.001388888888888889,0.15,0,0,5.620509551040023,1,0,0
8023626961,68307253,2023-09-26 01:35:06,763.1199951171875,card,5522,2023-09-26 01:50:06,2023-09-26 01:59:06,Slightly Delayed,0.15,26,39,9,2023,1,0,1,0,0,2023-09-26,2023-09-26,0.00625,0.4,0,0,6.638724838505339,1,0,0
8023712979,83701325,2023-05-12 17:29:24,547.9199829101562,wallet,6085,2023-05-12 17:44:24,2023-05-12 17:42:24,On Time,-0.0333333333333333,12,19,5,2023,4,0,17,0,1,2023-05-12,2023-05-12,-0.001388888888888889,0.21666666666666667,0,0,6.307952680267854,1,0,0
8024667539,31622158,2024-07-22 05:53:11,1682.780029296875,cash,5740,2024-07-22 06:12:11,2024-07-22 06:24:11,Slightly Delayed,0.2,22,30,7,2024,0,0,5,0,0,2024-07-22,2024-07-22,0.008333333333333333,0.5166666666666667,0,0,7.428796562337251,1,0,0
8025728977,26912171,2024-08-15 15:53:16,2971.340087890625,card,4973,2024-08-15 16:10:16,2024-08-15 16:07:16,On Time,-0.05,15,33,8,2024,3,0,15,0,1,2024-08-15,2024-08-15,-0.0020833333333333333,0.23333333333333334,0,1,7.997104829940567,1,0,0
8026773850,94730288,2023-10-23 19:16:23,1378.4599609375,wallet,7337,2023-10-23 19:34:23,2023-10-23 19:37:23,On Time,0.05,23,43,10,2023,0,0,19,1,0,2023-10-23,2023-10-23,0.0020833333333333333,0.35,0,0,7.229447368906659,1,0,0
8026827967,49371494,2023-06-17 22:28:55,878.7999877929688,wallet,9216,2023-06-17 22:41:55,2023-06-17 22:41:55,On Time,0.0,17,24,6,2023,5,1,22,1,1,2023-06-17,2023-06-17,0.0,0.21666666666666667,0,0,6.77969459503984,1,0,0
8026892264,93341057,2023-09-24 14:10:07,3867.590087890625,cash,8942,2023-09-24 14:25:07,2023-09-24 14:29:07,On Time,0.0666666666666666,24,38,9,2023,6,1,14,0,0,2023-09-24,2023-09-24,0.002777777777777778,0.31666666666666665,0,1,8.260645401269251,1,0,0
8028917900,57340963,2023-07-18 00:50:09,2365.919921875,card,6121,2023-07-18 01:06:09,2023-07-18 01:08:09,On Time,0.0333333333333333,18,29,7,2023,1,0,0,0,0,2023-07-18,2023-07-18,0.001388888888888889,0.3,0,1,7.769344777879175,1,0,0
8029845822,90621147,2023-07-05 23:53:30,650.2000122070312,card,5344,2023-07-06 00:13:30,2023-07-06 00:18:30,On Time,0.0833333333333333,5,27,7,2023,2,0,23,0,0,2023-07-06,2023-07-06,0.003472222222222222,0.4166666666666667,0,0,6.478816833433772,1,0,0
8029863164,50652909,2023-10-22 16:03:26,2232.8798828125,cash,5831,2023-10-22 16:17:26,2023-10-22 16:15:26,On Time,-0.0333333333333333,22,42,10,2023,6,1,16,0,1,2023-10-22,2023-10-22,-0.001388888888888889,0.2,0,1,7.711495210418389,1,0,0
8031946454,31923338,2023-08-29 20:55:54,2074.159912109375,card,9456,2023-08-29 21:07:54,2023-08-29 21:06:54,On Time,-0.0166666666666666,29,35,8,2023,1,0,20,1,1,2023-08-29,2023-08-29,-0.0006944444444444445,0.18333333333333332,0,0,7.6377934957721685,1,0,1
8044366071,80833965,2023-04-30 13:56:24,2843.1201171875,card,2938,2023-04-30 14:14:24,2023-04-30 14:19:24,On Time,0.0833333333333333,30,17,4,2023,6,1,13,0,0,2023-04-30,2023-04-30,0.003472222222222222,0.38333333333333336,0,1,7.9530090253292425,1,0,1
8045361592,16543242,2024-10-11 11:49:32,2264.110107421875,wallet,5631,2024-10-11 12:04:32,2024-10-11 12:06:32,On Time,0.0333333333333333,11,41,10,2024,4,0,11,0,0,2024-10-11,2024-10-11,0.001388888888888889,0.2833333333333333,0,1,7.725378649283872,1,0,0
8045941430,67829645,2023-05-24 15:07:03,2667.639892578125,wallet,4497,2023-05-24 15:22:03,2023-05-24 15:22:03,On Time,0.0,24,21,5,2023,2,0,15,0,1,2023-05-24,2023-05-24,0.0,0.25,0,1,7.889324218075447,1,0,0
8047256000,17805991,2024-08-08 20:00:24,1862.31005859375,card,8179,2024-08-08 20:12:24,2024-08-08 20:23:24,Slightly Delayed,0.1833333333333333,8,32,8,2024,3,0,20,1,0,2024-08-08,2024-08-08,0.007638888888888889,0.38333333333333336,0,0,7.530109786487325,1,0,0
8047899303,11254582,2023-09-28 01:45:21,1028.260009765625,upi,757,2023-09-28 02:00:21,2023-09-28 02:00:21,On Time,0.0,28,39,9,2023,3,0,1,0,1,2023-09-28,2023-09-28,0.0,0.25,0,0,6.936595385903306,1,0,1
8049805410,23098216,2024-09-27 18:32:00,3823.81005859375,cash,3022,2024-09-27 18:45:00,2024-09-27 19:11:00,Significantly Delayed,0.4333333333333333,27,39,9,2024,4,0,18,1,0,2024-09-27,2024-09-27,0.018055555555555554,0.65,0,1,8.249264087143656,1,0,0
8054387790,84953008,2023-05-08 18:33:24,4112.7099609375,card,2442,2023-05-08 18:44:24,2023-05-08 18:40:24,On Time,-0.0666666666666666,8,19,5,2023,0,0,18,1,1,2023-05-08,2023-05-08,-0.002777777777777778,0.11666666666666667,0,1,8.322080567226289,1,0,0
8056021378,95558510,2023-11-04 22:21:56,778.27001953125,wallet,319,2023-11-04 22:32:56,2023-11-04 22:43:56,Slightly Delayed,0.1833333333333333,4,44,11,2023,5,1,22,1,0,2023-11-04,2023-11-04,0.007638888888888889,0.36666666666666664,0,0,6.658357609085812,1,0,0
8056162498,11446157,2023-05-08 22:14:21,5891.080078125,card,9691,2023-05-08 22:27:21,2023-05-08 22:48:21,Significantly Delayed,0.35,8,19,5,2023,0,0,22,1,0,2023-05-08,2023-05-08,0.014583333333333334,0.5666666666666667,0,1,8.681364368482187,1,0,0
8063730776,95912198,2024-09-21 20:01:23,2925.93994140625,upi,8363,2024-09-21 20:15:23,2024-09-21 20:13:23,On Time,-0.0333333333333333,21,38,9,2024,5,1,20,1,1,2024-09-21,2024-09-21,-0.001388888888888889,0.2,0,1,7.981712767658772,1,0,0
8065436106,5763963,2024-01-22 01:40:31,592.4600219726562,card,5306,2024-01-22 01:59:31,2024-01-22 01:59:31,On Time,0.0,22,4,1,2024,0,0,1,0,1,2024-01-22,2024-01-22,0.0,0.31666666666666665,0,0,6.385969852004466,1,0,0
8065774615,35705377,2023-12-12 10:53:21,1757.0799560546875,wallet,3477,2023-12-12 11:10:21,2023-12-12 11:35:21,Significantly Delayed,0.4166666666666667,12,50,12,2023,1,0,10,0,0,2023-12-12,2023-12-12,0.017361111111111112,0.7,0,0,7.471977558470658,1,0,0
8068903161,11705793,2024-02-14 22:15:46,4089.669921875,wallet,6061,2024-02-14 22:35:46,2024-02-14 22:37:46,On Time,0.0333333333333333,14,7,2,2024,2,0,22,1,0,2024-02-14,2024-02-14,0.001388888888888889,0.36666666666666664,0,1,8.31646403070336,1,0,0
8070127087,27709218,2024-08-22 06:10:47,2506.6298828125,card,7473,2024-08-22 06:21:47,2024-08-22 06:26:47,On Time,0.0833333333333333,22,34,8,2024,3,0,6,0,0,2024-08-22,2024-08-22,0.003472222222222222,0.26666666666666666,0,1,7.827093316226439,1,0,0
8071046067,33651554,2024-09-28 16:37:38,3899.510009765625,card,8228,2024-09-28 16:48:38,2024-09-28 16:47:38,On Time,-0.0166666666666666,28,39,9,2024,5,1,16,0,1,2024-09-28,2024-09-28,-0.0006944444444444445,0.16666666666666666,0,1,8.268862595302636,1,0,1
8073770046,87943214,2024-05-14 03:01:34,3056.860107421875,upi,6209,2024-05-14 03:12:34,2024-05-14 03:25:34,Slightly Delayed,0.2166666666666666,14,20,5,2024,1,0,3,0,0,2024-05-14,2024-05-14,0.009027777777777777,0.4,0,1,8.025470639014182,1,0,0
8074949320,14472401,2023-08-17 13:22:57,1919.7900390625,card,9529,2023-08-17 13:35:57,2023-08-17 13:32:57,On Time,-0.05,17,33,8,2023,3,0,13,0,1,2023-08-17,2023-08-17,-0.0020833333333333333,0.16666666666666666,0,0,7.560491859066077,1,0,0
8078065454,97033691,2024-05-19 11:15:16,2440.550048828125,cash,4145,2024-05-19 11:31:16,2024-05-19 12:01:16,Significantly Delayed,0.5,19,20,5,2024,6,1,11,0,0,2024-05-19,2024-05-19,0.020833333333333332,0.7666666666666667,0,1,7.8003883825044396,1,0,0
8080970647,1855421,2023-11-25 17:44:31,3635.320068359375,card,6162,2023-11-25 17:55:31,2023-11-25 18:00:31,On Time,0.0833333333333333,25,47,11,2023,5,1,17,0,0,2023-11-25,2023-11-25,0.003472222222222222,0.26666666666666666,0,1,8.198727479024756,1,0,0
8086834412,23286884,2024-03-08 19:23:33,4748.8798828125,wallet,6966,2024-03-08 19:36:33,2024-03-08 19:34:33,On Time,-0.0333333333333333,8,10,3,2024,4,0,19,1,1,2024-03-08,2024-03-08,-0.001388888888888889,0.18333333333333332,0,1,8.465874608879997,1,0,0
8087519921,90246977,2023-10-19 08:34:22,3870.3701171875,upi,566,2023-10-19 08:49:22,2023-10-19 08:45:22,On Time,-0.0666666666666666,19,42,10,2023,3,0,8,0,1,2023-10-19,2023-10-19,-0.002777777777777778,0.18333333333333332,0,1,8.261363758817032,1,0,0
8091143423,25128143,2023-11-23 22:56:41,3293.800048828125,card,7167,2023-11-23 23:14:41,2023-11-23 23:17:41,On Time,0.05,23,47,11,2023,3,0,22,1,0,2023-11-23,2023-11-23,0.0020833333333333333,0.35,0,1,8.100100761886848,1,0,0
8091385479,16082651,2024-04-09 15:13:24,317.79998779296875,upi,3628,2024-04-09 15:31:24,2024-04-09 15:36:24,On Time,0.0833333333333333,9,15,4,2024,1,0,15,0,0,2024-04-09,2024-04-09,0.003472222222222222,0.38333333333333336,0,0,5.764563908625497,1,0,0
8093366865,29451600,2024-10-16 11:46:49,1770.010009765625,cash,8000,2024-10-16 12:03:49,2024-10-16 12:30:49,Significantly Delayed,0.45,16,42,10,2024,2,0,11,0,0,2024-10-16,2024-10-16,0.01875,0.7333333333333333,0,0,7.479305289808433,1,0,0
8094117960,95018817,2023-04-04 10:06:06,1473.8800048828125,cash,7897,2023-04-04 10:19:06,2023-04-04 10:31:06,Slightly Delayed,0.2,4,14,4,2023,1,0,10,0,0,2023-04-04,2023-04-04,0.008333333333333333,0.4166666666666667,0,0,7.296331912842795,1,0,0
8095547865,27620326,2023-03-19 12:51:21,3355.929931640625,wallet,3136,2023-03-19 13:11:21,2023-03-19 13:07:21,On Time,-0.0666666666666666,19,11,3,2023,6,1,12,0,1,2023-03-19,2023-03-19,-0.002777777777777778,0.26666666666666666,0,1,8.118782124447824,1,0,0
8096169523,66768157,2024-09-15 05:37:55,2160.02001953125,upi,9286,2024-09-15 05:52:55,2024-09-15 05:55:55,On Time,0.05,15,37,9,2024,6,1,5,0,0,2024-09-15,2024-09-15,0.0020833333333333333,0.3,0,1,7.678335620476585,1,0,0
8100291984,54885705,2023-08-21 19:19:53,631.7000122070312,cash,9440,2023-08-21 19:31:53,2023-08-21 19:53:53,Significantly Delayed,0.3666666666666666,21,34,8,2023,0,0,19,1,0,2023-08-21,2023-08-21,0.015277777777777777,0.5666666666666667,0,0,6.449996395446392,1,0,0
8100314462,15345667,2024-02-10 14:36:00,3322.5400390625,card,3141,2024-02-10 14:55:00,2024-02-10 15:20:00,Significantly Delayed,0.4166666666666667,10,6,2,2024,5,1,14,0,0,2024-02-10,2024-02-10,0.017361111111111112,0.7333333333333333,0,1,8.10878577066723,1,0,0
8100817128,41494517,2023-04-01 22:04:42,369.9800109863281,wallet,43,2023-04-01 22:19:42,2023-04-01 22:31:42,Slightly Delayed,0.2,1,13,4,2023,5,1,22,1,0,2023-04-01,2023-04-01,0.008333333333333333,0.45,0,0,5.916148182412873,1,1,0
8101930640,92306841,2023-06-12 05:44:25,450.2300109863281,wallet,5853,2023-06-12 06:00:25,2023-06-12 06:05:25,On Time,0.0833333333333333,12,24,6,2023,0,0,5,0,0,2023-06-12,2023-06-12,0.003472222222222222,0.35,0,0,6.111977211682744,1,0,0
8102675591,51119088,2024-02-03 22:50:53,609.8200073242188,upi,910,2024-02-03 23:00:53,2024-02-03 23:13:53,Slightly Delayed,0.2166666666666666,3,5,2,2024,5,1,22,1,0,2024-02-03,2024-02-03,0.009027777777777777,0.38333333333333336,0,0,6.414802328741574,1,0,0
8105823343,16400639,2023-10-15 08:55:25,3202.580078125,card,2045,2023-10-15 09:10:25,2023-10-15 09:28:25,Significantly Delayed,0.3,15,41,10,2023,6,1,8,0,0,2023-10-15,2023-10-15,0.0125,0.55,0,1,8.072024237840168,1,0,0
8110316958,61226835,2024-01-30 19:28:34,806.5599975585938,wallet,4877,2024-01-30 19:48:34,2024-01-30 19:45:34,On Time,-0.05,30,5,1,2024,1,0,19,1,1,2024-01-30,2024-01-30,-0.0020833333333333333,0.2833333333333333,0,0,6.694017352718834,1,0,1
8114060961,28394354,2023-10-12 17:37:59,975.0599975585938,wallet,554,2023-10-12 17:54:59,2023-10-12 18:21:59,Significantly Delayed,0.45,12,41,10,2023,3,0,17,0,0,2023-10-12,2023-10-12,0.01875,0.7333333333333333,0,0,6.883524057432106,1,0,0
8116880443,26752630,2023-07-23 01:47:23,3628.409912109375,card,1234,2023-07-23 01:57:23,2023-07-23 01:55:23,On Time,-0.0333333333333333,23,29,7,2023,6,1,1,0,1,2023-07-23,2023-07-23,-0.001388888888888889,0.13333333333333333,0,1,8.196825355397252,1,0,0
8120002258,57833505,2024-01-01 00:05:08,1213.050048828125,card,6830,2024-01-01 00:15:08,2024-01-01 00:11:08,On Time,-0.0666666666666666,1,1,1,2024,0,0,0,0,1,2024-01-01,2024-01-01,-0.002777777777777778,0.1,0,0,7.10171719715197,1,1,0
8120457107,97664747,2024-01-27 18:46:35,3823.510009765625,card,4857,2024-01-27 19:02:35,2024-01-27 19:05:35,On Time,0.05,27,4,1,2024,5,1,18,1,0,2024-01-27,2024-01-27,0.0020833333333333333,0.31666666666666665,0,1,8.249185636032813,1,0,0
8124075720,46741896,2024-10-11 15:31:32,1077.9100341796875,wallet,5406,2024-10-11 15:46:32,2024-10-11 15:46:32,On Time,0.0,11,41,10,2024,4,0,15,0,1,2024-10-11,2024-10-11,0.0,0.25,0,0,6.983706582893773,1,0,0
8125884987,31718565,2024-05-03 01:00:23,2008.0999755859373,wallet,3215,2024-05-03 01:10:23,2024-05-03 01:13:23,On Time,0.05,3,18,5,2024,4,0,1,0,0,2024-05-03,2024-05-03,0.0020833333333333333,0.21666666666666667,0,0,7.605442127432373,1,0,0
8126970833,14161586,2024-09-14 20:27:40,4398.35009765625,wallet,8350,2024-09-14 20:41:40,2024-09-14 21:07:40,Significantly Delayed,0.4333333333333333,14,37,9,2024,5,1,20,1,0,2024-09-14,2024-09-14,0.018055555555555554,0.6666666666666666,0,1,8.389212103918759,1,0,0
8128518434,94486311,2023-08-12 16:51:00,2083.510009765625,card,5160,2023-08-12 17:06:00,2023-08-12 17:03:00,On Time,-0.05,12,32,8,2023,5,1,16,0,1,2023-08-12,2023-08-12,-0.0020833333333333333,0.2,0,0,7.642289099307703,1,0,0
8131610255,90448312,2024-03-22 15:56:37,2409.010009765625,card,289,2024-03-22 16:15:37,2024-03-22 16:12:37,On Time,-0.05,22,12,3,2024,4,0,15,0,1,2024-03-22,2024-03-22,-0.0020833333333333333,0.26666666666666666,0,1,7.787386179905795,1,0,0
8132845656,4597433,2024-07-10 11:53:29,690.0800170898438,upi,8266,2024-07-10 12:12:29,2024-07-10 12:36:29,Significantly Delayed,0.4,10,28,7,2024,2,0,11,0,0,2024-07-10,2024-07-10,0.016666666666666666,0.7166666666666667,0,0,6.538255616035764,1,0,0
8132887999,84456355,2024-02-25 16:07:58,3379.0,wallet,5613,2024-02-25 16:24:58,2024-02-25 16:35:58,Slightly Delayed,0.1833333333333333,25,8,2,2024,6,1,16,0,0,2024-02-25,2024-02-25,0.007638888888888889,0.4666666666666667,0,1,8.125630988477065,1,0,0
8133246330,34526570,2023-10-08 13:18:01,758.7999877929688,card,1932,2023-10-08 13:38:01,2023-10-08 13:40:01,On Time,0.0333333333333333,8,40,10,2023,6,1,13,0,0,2023-10-08,2023-10-08,0.001388888888888889,0.36666666666666664,0,0,6.633055224687414,1,0,0
8137624530,22210238,2023-10-24 23:59:43,3147.610107421875,upi,2268,2023-10-25 00:15:43,2023-10-25 00:27:43,Slightly Delayed,0.2,24,43,10,2023,1,0,23,0,0,2023-10-25,2023-10-25,0.008333333333333333,0.4666666666666667,0,1,8.054716398707459,1,0,0
8140652447,11705793,2024-04-15 11:28:24,2649.68994140625,card,7412,2024-04-15 11:39:24,2024-04-15 11:36:24,On Time,-0.05,15,16,4,2024,0,0,11,0,1,2024-04-15,2024-04-15,-0.0020833333333333333,0.13333333333333333,0,1,7.882575240341364,1,0,0
8146956033,44888581,2024-08-10 00:55:00,1465.27001953125,card,8774,2024-08-10 01:07:00,2024-08-10 01:03:00,On Time,-0.0666666666666666,10,32,8,2024,5,1,0,0,1,2024-08-10,2024-08-10,-0.002777777777777778,0.13333333333333333,0,0,7.290477053433726,1,0,0
8147959428,31000129,2024-07-23 13:43:34,2209.300048828125,wallet,1405,2024-07-23 13:53:34,2024-07-23 13:56:34,On Time,0.05,23,30,7,2024,1,0,13,0,0,2024-07-23,2024-07-23,0.0020833333333333333,0.21666666666666667,0,1,7.700883553996571,1,0,0
8149944548,16436359,2024-07-24 23:07:04,3094.56005859375,cash,1525,2024-07-24 23:24:04,2024-07-24 23:29:04,On Time,0.0833333333333333,24,30,7,2024,2,0,23,0,0,2024-07-24,2024-07-24,0.003472222222222222,0.36666666666666664,0,1,8.037724124675046,1,0,0
8151274002,91550885,2024-06-15 15:52:32,2737.590087890625,cash,9763,2024-06-15 16:09:32,2024-06-15 16:13:32,On Time,0.0666666666666666,15,24,6,2024,5,1,15,0,0,2024-06-15,2024-06-15,0.002777777777777778,0.35,0,1,7.915198500484085,1,0,0
8152246475,46989310,2023-04-07 22:30:36,1388.4100341796875,upi,6694,2023-04-07 22:47:36,2023-04-07 22:45:36,On Time,-0.0333333333333333,7,14,4,2023,4,0,22,1,1,2023-04-07,2023-04-07,-0.001388888888888889,0.25,0,0,7.236634500184399,1,0,0
8152364696,90665975,2023-12-24 13:13:30,5047.9599609375,wallet,1200,2023-12-24 13:29:30,2023-12-24 13:29:30,On Time,0.0,24,51,12,2023,6,1,13,0,1,2023-12-24,2023-12-24,0.0,0.26666666666666666,0,1,8.526937552729928,1,0,0
8153845667,30192942,2024-08-09 08:44:33,4095.5,wallet,3671,2024-08-09 08:58:33,2024-08-09 08:55:33,On Time,-0.05,9,32,8,2024,4,0,8,0,1,2024-08-09,2024-08-09,-0.0020833333333333333,0.18333333333333332,0,1,8.31788822958187,1,0,0
8158068874,64403005,2024-07-25 20:24:13,3112.280029296875,wallet,6736,2024-07-25 20:41:13,2024-07-25 20:55:13,Slightly Delayed,0.2333333333333333,25,30,7,2024,3,0,20,1,0,2024-07-25,2024-07-25,0.009722222222222222,0.5166666666666667,0,1,8.043432121197355,1,0,0
8158413630,15066187,2024-08-30 16:40:12,3028.590087890625,card,4712,2024-08-30 16:59:12,2024-08-30 16:57:12,On Time,-0.0333333333333333,30,35,8,2024,4,0,16,0,1,2024-08-30,2024-08-30,-0.001388888888888889,0.2833333333333333,0,1,8.016182604827092,1,0,1
8159868515,2558646,2024-04-12 11:43:17,2797.639892578125,upi,2884,2024-04-12 11:53:17,2024-04-12 11:55:17,On Time,0.0333333333333333,12,15,4,2024,4,0,11,0,0,2024-04-12,2024-04-12,0.001388888888888889,0.2,0,1,7.936888825496587,1,0,0
8161349145,19080489,2024-03-12 10:56:36,3929.070068359375,cash,4594,2024-03-12 11:15:36,2024-03-12 11:22:36,Slightly Delayed,0.1166666666666666,12,11,3,2024,1,0,10,0,0,2024-03-12,2024-03-12,0.004861111111111111,0.43333333333333335,0,1,8.276412533803448,1,0,0
8162867215,25713335,2024-08-24 15:27:13,1564.8399658203125,upi,6539,2024-08-24 15:45:13,2024-08-24 15:50:13,On Time,0.0833333333333333,24,34,8,2024,5,1,15,0,0,2024-08-24,2024-08-24,0.003472222222222222,0.38333333333333336,0,0,7.3561776783659285,1,0,0
8164076900,91408854,2023-06-18 00:05:52,4033.93994140625,wallet,1349,2023-06-18 00:23:52,2023-06-18 00:31:52,Slightly Delayed,0.1333333333333333,18,24,6,2023,6,1,0,0,0,2023-06-18,2023-06-18,0.005555555555555556,0.43333333333333335,0,1,8.302746696183425,1,0,0
8167540645,69925688,2023-07-23 13:23:28,3873.679931640625,wallet,3251,2023-07-23 13:35:28,2023-07-23 13:39:28,On Time,0.0666666666666666,23,29,7,2023,6,1,13,0,0,2023-07-23,2023-07-23,0.002777777777777778,0.26666666666666666,0,1,8.262218340089731,1,0,0
8167716321,73392739,2024-05-02 03:12:20,3448.0400390625,cash,5231,2024-05-02 03:23:20,2024-05-02 03:23:20,On Time,0.0,2,18,5,2024,3,0,3,0,1,2024-05-02,2024-05-02,0.0,0.18333333333333332,0,1,8.145851221759717,1,0,0
8168056170,45700473,2023-08-28 04:52:58,3061.72998046875,cash,8393,2023-08-28 05:02:58,2023-08-28 05:16:58,Slightly Delayed,0.2333333333333333,28,35,8,2023,0,0,4,0,0,2023-08-28,2023-08-28,0.009722222222222222,0.4,0,1,8.02706194769671,1,0,0
8168261752,65903057,2024-04-22 06:11:39,1860.2900390625,card,8178,2024-04-22 06:30:39,2024-04-22 06:53:39,Significantly Delayed,0.3833333333333333,22,17,4,2024,0,0,6,0,0,2024-04-22,2024-04-22,0.01597222222222222,0.7,0,0,7.529025095687593,1,0,0
8168306307,98152679,2023-12-17 21:03:27,2114.739990234375,cash,1149,2023-12-17 21:18:27,2023-12-17 21:19:27,On Time,0.0166666666666666,17,50,12,2023,6,1,21,1,0,2023-12-17,2023-12-17,0.0006944444444444445,0.26666666666666666,0,1,7.657159907467005,1,0,0
8169361928,8241122,2024-01-10 15:19:09,1746.239990234375,cash,6667,2024-01-10 15:31:09,2024-01-10 15:35:09,On Time,0.0666666666666666,10,2,1,2024,2,0,15,0,0,2024-01-10,2024-01-10,0.002777777777777778,0.26666666666666666,0,0,7.465792673472249,1,0,0
8171660349,79628054,2024-05-09 18:36:38,776.239990234375,wallet,4988,2024-05-09 18:48:38,2024-05-09 18:43:38,On Time,-0.0833333333333333,9,19,5,2024,3,0,18,1,1,2024-05-09,2024-05-09,-0.003472222222222222,0.11666666666666667,0,0,6.655749170418335,1,0,0
8172695964,45323391,2024-07-07 09:17:06,1506.27001953125,card,9215,2024-07-07 09:36:06,2024-07-07 09:38:06,On Time,0.0333333333333333,7,27,7,2024,6,1,9,0,0,2024-07-07,2024-07-07,0.001388888888888889,0.35,0,0,7.318055359438382,1,0,0
8173155169,56441247,2024-01-06 14:50:22,1245.239990234375,card,7817,2024-01-06 15:05:22,2024-01-06 15:16:22,Slightly Delayed,0.1833333333333333,6,1,1,2024,5,1,14,0,0,2024-01-06,2024-01-06,0.007638888888888889,0.43333333333333335,0,0,7.127886289335567,1,0,0
8173258734,20835909,2023-11-03 03:32:12,1063.550048828125,wallet,5758,2023-11-03 03:51:12,2023-11-03 03:59:12,Slightly Delayed,0.1333333333333333,3,44,11,2023,4,0,3,0,0,2023-11-03,2023-11-03,0.005555555555555556,0.45,0,0,6.970307499506486,1,0,0
8175826750,22076522,2024-09-17 20:10:13,1546.3399658203125,cash,1879,2024-09-17 20:24:13,2024-09-17 20:27:13,On Time,0.05,17,38,9,2024,1,0,20,1,0,2024-09-17,2024-09-17,0.0020833333333333333,0.2833333333333333,0,0,7.344292584555392,1,0,0
8177907004,60757351,2024-01-08 21:14:32,2575.85009765625,wallet,6516,2024-01-08 21:31:32,2024-01-08 21:56:32,Significantly Delayed,0.4166666666666667,8,2,1,2024,0,0,21,1,0,2024-01-08,2024-01-08,0.017361111111111112,0.7,0,1,7.854323039638094,1,0,0
8178275820,55060796,2024-04-05 09:50:05,2755.739990234375,cash,86,2024-04-05 10:00:05,2024-04-05 10:12:05,Slightly Delayed,0.2,5,14,4,2024,4,0,9,0,0,2024-04-05,2024-04-05,0.008333333333333333,0.36666666666666664,0,1,7.921804097629884,1,0,0
8178738469,95873651,2023-06-12 05:47:37,4117.52978515625,card,8914,2023-06-12 06:03:37,2023-06-12 06:13:37,Slightly Delayed,0.1666666666666666,12,24,6,2023,0,0,5,0,0,2023-06-12,2023-06-12,0.006944444444444444,0.43333333333333335,0,1,8.323251530395034,1,0,0
8178951021,46208150,2024-03-24 18:55:35,3095.389892578125,upi,1922,2024-03-24 19:08:35,2024-03-24 19:26:35,Significantly Delayed,0.3,24,12,3,2024,6,1,18,1,0,2024-03-24,2024-03-24,0.0125,0.5166666666666667,0,1,8.03799216107582,1,0,0
8179058864,76970363,2023-05-18 17:45:29,530.5900268554688,upi,4798,2023-05-18 17:59:29,2023-05-18 17:57:29,On Time,-0.0333333333333333,18,20,5,2023,3,0,17,0,1,2023-05-18,2023-05-18,-0.001388888888888889,0.2,0,0,6.275872566045103,1,0,0
8183315245,80499378,2024-02-27 15:17:56,825.4600219726562,upi,8694,2024-02-27 15:33:56,2024-02-27 15:47:56,Slightly Delayed,0.2333333333333333,27,9,2,2024,1,0,15,0,0,2024-02-27,2024-02-27,0.009722222222222222,0.5,0,0,6.7171515458221815,1,0,1
8183491568,85074810,2023-09-15 13:51:46,280.3500061035156,upi,8725,2023-09-15 14:05:46,2023-09-15 14:17:46,Slightly Delayed,0.2,15,37,9,2023,4,0,13,0,0,2023-09-15,2023-09-15,0.008333333333333333,0.43333333333333335,0,0,5.639599467572963,1,0,0
8183959589,26752630,2023-12-16 14:27:59,299.2699890136719,wallet,5349,2023-12-16 14:41:59,2023-12-16 14:45:59,On Time,0.0666666666666666,16,50,12,2023,5,1,14,0,0,2023-12-16,2023-12-16,0.002777777777777778,0.3,0,0,5.704682033310872,1,0,0
8185684967,46686696,2023-05-05 22:30:30,3101.409912109375,card,4939,2023-05-05 22:48:30,2023-05-05 22:49:30,On Time,0.0166666666666666,5,18,5,2023,4,0,22,1,0,2023-05-05,2023-05-05,0.0006944444444444445,0.31666666666666665,0,1,8.039934479464387,1,0,0
