2025-10-28 21:21:34,322 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-29 20:34:24,738 | INFO | root | missing_before: {'product_id': 0, 'date': 0, 'stock_received': 0, 'damaged_stock': 0}
2025-10-29 20:34:24,738 | INFO | root | rows_removed_missing_pk: 0
2025-10-29 20:34:24,739 | INFO | root | missing_after: {'product_id': 0, 'date': 0, 'stock_received': 0, 'damaged_stock': 0}
2025-10-29 20:34:24,739 | INFO | root | final_rows: 75172
2025-10-29 20:34:24,739 | INFO | root | rows_removed_total: 0
2025-10-29 20:36:44,085 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-29 20:36:44,598 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-29 20:36:44,621 | INFO | root | CLEANING REPORT: blinkit_orders
2025-10-29 20:36:44,621 | INFO | root | initial_rows: 5000
2025-10-29 20:36:44,622 | INFO | root | duplicates_removed: 0
2025-10-29 20:36:44,622 | INFO | root | missing_before: {'order_id': 0, 'customer_id': 0, 'order_date': 0, 'order_total': 0, 'payment_method': 0, 'store_id': 0, 'promised_delivery_time': 0, 'actual_delivery_time': 0, 'delivery_status': 0}
2025-10-29 20:36:44,622 | INFO | root | outliers_removed: 3
2025-10-29 20:36:44,622 | INFO | root | final_rows: 4997
2025-10-29 20:36:44,623 | INFO | root | rows_removed_total: 3
2025-10-29 20:36:44,687 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-29 20:36:44,692 | INFO | root | CLEANING REPORT: blinkit_order_items
2025-10-29 20:36:44,692 | INFO | root | initial_rows: 5000
2025-10-29 20:36:44,692 | INFO | root | duplicates_removed: 0
2025-10-29 20:36:44,693 | INFO | root | missing_before: {'order_id': 0, 'product_id': 0, 'quantity': 0, 'unit_price': 0}
2025-10-29 20:36:44,693 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:36:44,693 | INFO | root | final_rows: 5000
2025-10-29 20:36:44,693 | INFO | root | rows_removed_total: 0
2025-10-29 20:36:44,733 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-29 20:36:44,742 | INFO | root | CLEANING REPORT: blinkit_customers
2025-10-29 20:36:44,742 | INFO | root | initial_rows: 2500
2025-10-29 20:36:44,743 | INFO | root | missing_before: {'customer_id': 0, 'area': 0, 'pincode': 0, 'registration_date': 0, 'customer_segment': 0, 'total_orders': 0, 'avg_order_value': 0}
2025-10-29 20:36:44,743 | INFO | root | duplicates_removed: 0
2025-10-29 20:36:44,743 | INFO | root | final_rows: 2500
2025-10-29 20:36:44,744 | INFO | root | rows_removed_total: 0
2025-10-29 20:36:44,792 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-29 20:36:44,804 | INFO | root | CLEANING REPORT: blinkit_marketing_performance
2025-10-29 20:36:44,805 | INFO | root | initial_rows: 5400
2025-10-29 20:36:44,805 | INFO | root | duplicates_removed: 0
2025-10-29 20:36:44,805 | INFO | root | missing_before: {'campaign_id': 0, 'campaign_name': 0, 'date': 0, 'channel': 0, 'impressions': 0, 'clicks': 0, 'conversions': 0, 'spend': 0, 'revenue_generated': 0}
2025-10-29 20:36:44,805 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:36:44,806 | INFO | root | final_rows: 5400
2025-10-29 20:36:44,806 | INFO | root | rows_removed_total: 0
2025-10-29 20:36:44,846 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-29 20:36:44,851 | INFO | root | CLEANING REPORT: blinkit_products
2025-10-29 20:36:44,851 | INFO | root | initial_rows: 268
2025-10-29 20:36:44,851 | INFO | root | duplicates_removed: 0
2025-10-29 20:36:44,851 | INFO | root | missing_before: {'product_id': 0, 'product_name': 0, 'category': 0, 'brand': 0, 'price': 0, 'mrp': 0, 'margin_percentage': 0, 'shelf_life_days': 0, 'min_stock_level': 0, 'max_stock_level': 0}
2025-10-29 20:36:44,852 | INFO | root | final_rows: 268
2025-10-29 20:36:44,852 | INFO | root | rows_removed_total: 0
2025-10-29 20:36:45,291 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-29 20:36:45,495 | INFO | root |  CLEANING REPORT: Weather Data
2025-10-29 20:36:45,496 | INFO | root | initial_rows: 186600
2025-10-29 20:36:45,496 | INFO | root | initial_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:36:45,496 | INFO | root | duplicates_removed: 0
2025-10-29 20:36:45,497 | INFO | root | rows_removed_missing_date: 0
2025-10-29 20:36:45,497 | INFO | root | final_rows: 186600
2025-10-29 20:36:45,497 | INFO | root | rows_removed_total: 0
2025-10-29 20:36:45,497 | INFO | root | final_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:36:45,932 | ERROR | data_pipeline | Failed to fetch table 'blinkit_inventory': Execution failed on sql 'SELECT * FROM blinkit_inventory;': ('42S02', "[42S02] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Invalid object name 'blinkit_inventory'. (208) (SQLExecDirectW)")
2025-10-29 20:36:45,970 | INFO | root |  CLEANING REPORT: Inventory Data
2025-10-29 20:36:45,970 | INFO | root | initial_rows: 75172
2025-10-29 20:36:45,970 | INFO | root | duplicates_removed: 0
2025-10-29 20:36:45,970 | INFO | root | missing_before: {'product_id': 0, 'date': 0, 'stock_received': 0, 'damaged_stock': 0}
2025-10-29 20:36:45,971 | INFO | root | rows_removed_missing_pk: 0
2025-10-29 20:36:45,971 | INFO | root | missing_after: {'product_id': 0, 'date': 0, 'stock_received': 0, 'damaged_stock': 0}
2025-10-29 20:36:45,971 | INFO | root | final_rows: 75172
2025-10-29 20:36:45,971 | INFO | root | rows_removed_total: 0
2025-11-08 22:13:51,545 | INFO | data_pipeline | Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_orders_clean.csv
2025-11-08 22:13:51,610 | INFO | data_pipeline | Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_order_items_clean.csv
2025-11-08 22:14:20,833 | INFO | data_pipeline | Starting feature engineering for Orders...
2025-11-08 22:20:01,647 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:20:01,719 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:20:01,720 | INFO | data_pipeline | Order Items Data Loaded: (5000, 5)
2025-11-08 22:20:01,721 | INFO | data_pipeline | Starting feature engineering for Orders...
2025-11-08 22:22:04,455 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:22:04,504 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:22:04,505 | INFO | data_pipeline | Order Items Data Loaded: (5000, 5)
2025-11-08 22:22:04,505 | INFO | data_pipeline | Starting feature engineering for Orders...
2025-11-08 22:23:01,292 | INFO | data_pipeline |  Configuration loaded successfully.
2025-11-08 22:23:01,293 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:23:01,294 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_orders_clean.csv
2025-11-08 22:23:01,330 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_order_items_clean.csv
2025-11-08 22:23:01,343 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:23:01,343 | INFO | data_pipeline | Order Items Data Loaded: (5000, 5)
2025-11-08 22:23:01,344 | INFO | data_pipeline | Starting feature engineering for Orders...
2025-11-08 22:23:01,394 | INFO | data_pipeline | Orders features generated successfully: (4997, 18)
2025-11-08 22:23:01,503 | INFO | data_pipeline | Orders features saved successfully at D:\demand_forecasting_system\data\feature\orders_features.csv
2025-11-08 22:23:01,504 | INFO | data_pipeline | Feature Engineering Notebook Execution Completed Successfully.
2025-11-08 22:23:22,025 | INFO | data_pipeline |  Configuration loaded successfully.
2025-11-08 22:23:22,025 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:23:22,027 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_orders_clean.csv
2025-11-08 22:23:22,062 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_order_items_clean.csv
2025-11-08 22:23:22,074 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:23:22,074 | INFO | data_pipeline | Order Items Data Loaded: (5000, 5)
2025-11-08 22:23:22,075 | INFO | data_pipeline | Starting feature engineering for Orders...
2025-11-08 22:23:22,113 | INFO | data_pipeline |  Orders feature engineering complete. Shape: (4997, 18)
2025-11-08 22:23:22,114 | INFO | data_pipeline | Orders features generated successfully: (4997, 18)
2025-11-08 22:23:22,222 | INFO | data_pipeline | Orders features saved successfully at D:\demand_forecasting_system\data\feature\orders_features.csv
2025-11-08 22:23:22,223 | INFO | data_pipeline | Feature Engineering Notebook Execution Completed Successfully.
2025-11-08 22:31:34,146 | INFO | data_pipeline |  Configuration loaded successfully.
2025-11-08 22:31:34,147 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:31:34,148 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_orders_clean.csv
2025-11-08 22:31:34,200 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:31:34,273 | INFO | data_pipeline | Orders features generated: (4997, 14)
2025-11-08 22:31:34,273 | INFO | data_pipeline | Orders features generated successfully: (4997, 14)
2025-11-08 22:31:34,391 | INFO | data_pipeline | Orders features saved successfully at D:\demand_forecasting_system\data\feature\orders_features.csv
2025-11-08 22:31:34,391 | INFO | data_pipeline | Feature Engineering Execution Completed Successfully.
2025-11-08 22:32:42,584 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:32:42,647 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:32:42,648 | INFO | data_pipeline | Order Items Data Loaded: (5000, 5)
2025-11-08 22:36:58,090 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:36:58,143 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:36:58,160 | INFO | data_pipeline | Order_items Data Loaded: (5000, 5)
2025-11-08 22:36:58,260 | INFO | data_pipeline | Customers Data Loaded: (2500, 7)
2025-11-08 22:36:58,331 | INFO | data_pipeline | Products Data Loaded: (268, 12)
2025-11-08 22:36:58,422 | INFO | data_pipeline | Inventory Data Loaded: (75172, 4)
2025-11-08 22:36:58,491 | INFO | data_pipeline | Marketing Data Loaded: (5400, 9)
2025-11-08 22:36:58,655 | INFO | data_pipeline | Weather Data Loaded: (186600, 4)
2025-11-08 22:39:20,856 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:39:20,900 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:39:20,917 | INFO | data_pipeline | Order_items Data Loaded: (5000, 5)
2025-11-08 22:39:20,929 | INFO | data_pipeline | Customers Data Loaded: (2500, 7)
2025-11-08 22:39:20,938 | INFO | data_pipeline | Products Data Loaded: (268, 12)
2025-11-08 22:39:20,997 | INFO | data_pipeline | Inventory Data Loaded: (75172, 4)
2025-11-08 22:39:21,016 | INFO | data_pipeline | Marketing Data Loaded: (5400, 9)
2025-11-08 22:39:21,140 | INFO | data_pipeline | Weather Data Loaded: (186600, 4)
2025-11-08 22:41:45,864 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:41:45,912 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:41:45,927 | INFO | data_pipeline | Order_items Data Loaded: (5000, 5)
2025-11-08 22:41:45,944 | INFO | data_pipeline | Customers Data Loaded: (2500, 7)
2025-11-08 22:41:45,953 | INFO | data_pipeline | Products Data Loaded: (268, 12)
2025-11-08 22:41:46,020 | INFO | data_pipeline | Inventory Data Loaded: (75172, 4)
2025-11-08 22:41:46,041 | INFO | data_pipeline | Marketing Data Loaded: (5400, 9)
2025-11-08 22:41:46,159 | INFO | data_pipeline | Weather Data Loaded: (186600, 4)
2025-11-08 22:41:46,234 | INFO | data_pipeline | Orders features generated: (4997, 14)
2025-11-08 22:52:04,194 | INFO | data_pipeline | Configuration loaded successfully.
2025-11-08 22:52:04,194 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:52:04,196 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_orders_clean.csv
2025-11-08 22:52:04,244 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:52:04,245 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_order_items_clean.csv
2025-11-08 22:52:04,257 | INFO | data_pipeline | Order_items Data Loaded: (5000, 5)
2025-11-08 22:52:04,258 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_customers_clean.csv
2025-11-08 22:52:04,267 | INFO | data_pipeline | Customers Data Loaded: (2500, 7)
2025-11-08 22:52:04,267 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_products_clean.csv
2025-11-08 22:52:04,272 | INFO | data_pipeline | Products Data Loaded: (268, 12)
2025-11-08 22:52:04,272 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_inventory_clean.csv
2025-11-08 22:52:04,321 | INFO | data_pipeline | Inventory Data Loaded: (75172, 4)
2025-11-08 22:52:04,321 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_marketing_clean.csv
2025-11-08 22:52:04,339 | INFO | data_pipeline | Marketing Data Loaded: (5400, 9)
2025-11-08 22:52:04,340 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_weather_clean.csv
2025-11-08 22:52:04,461 | INFO | data_pipeline | Weather Data Loaded: (186600, 4)
2025-11-08 22:52:04,461 | INFO | data_pipeline |  Starting Feature Engineering for all datasets...
2025-11-08 22:52:04,546 | INFO | data_pipeline | Orders features generated: (4997, 14)
2025-11-08 22:52:06,079 | INFO | data_pipeline |  Customers features saved at D:\demand_forecasting_system\data\feature\customers_features.csv
2025-11-08 22:52:06,087 | INFO | data_pipeline |  Products features saved at D:\demand_forecasting_system\data\feature\products_features.csv
2025-11-08 22:52:06,174 | INFO | data_pipeline |  Orders features saved at D:\demand_forecasting_system\data\feature\orders_features.csv
2025-11-08 22:52:06,178 | INFO | data_pipeline |  Order_items features saved at D:\demand_forecasting_system\data\feature\order_items_features.csv
2025-11-08 22:52:06,393 | INFO | data_pipeline |  Inventory features saved at D:\demand_forecasting_system\data\feature\inventory_features.csv
2025-11-08 22:52:06,481 | INFO | data_pipeline |  Marketing features saved at D:\demand_forecasting_system\data\feature\marketing_features.csv
2025-11-08 22:52:07,315 | INFO | data_pipeline |  Weather features saved at D:\demand_forecasting_system\data\feature\weather_features.csv
2025-11-08 22:52:07,317 | INFO | data_pipeline |  Feature Engineering Pipeline Completed Successfully.
2025-11-08 22:53:14,835 | INFO | data_pipeline | Configuration loaded successfully.
2025-11-08 22:53:14,836 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:53:14,837 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_orders_clean.csv
2025-11-08 22:53:14,865 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:53:14,865 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_order_items_clean.csv
2025-11-08 22:53:14,881 | INFO | data_pipeline | Order_items Data Loaded: (5000, 5)
2025-11-08 22:53:14,882 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_customers_clean.csv
2025-11-08 22:53:14,891 | INFO | data_pipeline | Customers Data Loaded: (2500, 7)
2025-11-08 22:53:14,892 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_products_clean.csv
2025-11-08 22:53:14,896 | INFO | data_pipeline | Products Data Loaded: (268, 12)
2025-11-08 22:53:14,896 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_inventory_clean.csv
2025-11-08 22:53:14,951 | INFO | data_pipeline | Inventory Data Loaded: (75172, 4)
2025-11-08 22:53:14,951 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_marketing_clean.csv
2025-11-08 22:53:14,969 | INFO | data_pipeline | Marketing Data Loaded: (5400, 9)
2025-11-08 22:53:14,969 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_weather_clean.csv
2025-11-08 22:53:15,094 | INFO | data_pipeline | Weather Data Loaded: (186600, 4)
2025-11-08 22:53:15,094 | INFO | data_pipeline |  Starting Feature Engineering for all datasets...
2025-11-08 22:53:15,110 | INFO | data_pipeline |  Customer features generated: (2500, 11)
2025-11-08 22:53:15,115 | INFO | data_pipeline |  Product features generated: (268, 15)
2025-11-08 22:53:15,143 | INFO | data_pipeline | Orders features generated: (4997, 14)
2025-11-08 22:53:15,153 | INFO | data_pipeline |  Order items features generated: (5000, 6)
2025-11-08 22:53:15,172 | INFO | data_pipeline |  Inventory features generated: (75172, 5)
2025-11-08 22:53:16,539 | INFO | data_pipeline |  Marketing features generated: (5400, 13)
2025-11-08 22:53:16,644 | INFO | data_pipeline |  Weather features generated: (186600, 6)
2025-11-08 22:53:16,683 | INFO | data_pipeline |  Customers features saved at D:\demand_forecasting_system\data\feature\customers_features.csv
2025-11-08 22:53:16,690 | INFO | data_pipeline |  Products features saved at D:\demand_forecasting_system\data\feature\products_features.csv
2025-11-08 22:53:16,785 | INFO | data_pipeline |  Orders features saved at D:\demand_forecasting_system\data\feature\orders_features.csv
2025-11-08 22:53:16,789 | INFO | data_pipeline |  Order_items features saved at D:\demand_forecasting_system\data\feature\order_items_features.csv
2025-11-08 22:53:17,010 | INFO | data_pipeline |  Inventory features saved at D:\demand_forecasting_system\data\feature\inventory_features.csv
2025-11-08 22:53:17,114 | INFO | data_pipeline |  Marketing features saved at D:\demand_forecasting_system\data\feature\marketing_features.csv
2025-11-08 22:53:17,942 | INFO | data_pipeline |  Weather features saved at D:\demand_forecasting_system\data\feature\weather_features.csv
2025-11-08 22:53:17,943 | INFO | data_pipeline |  Feature Engineering Pipeline Completed Successfully.
2025-11-08 22:55:15,468 | INFO | data_pipeline | Configuration loaded successfully.
2025-11-08 22:55:15,468 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:55:15,469 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_orders_clean.csv
2025-11-08 22:55:15,504 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:55:15,504 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_order_items_clean.csv
2025-11-08 22:55:15,520 | INFO | data_pipeline | Order_items Data Loaded: (5000, 5)
2025-11-08 22:55:15,521 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_customers_clean.csv
2025-11-08 22:55:15,531 | INFO | data_pipeline | Customers Data Loaded: (2500, 7)
2025-11-08 22:55:15,532 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_products_clean.csv
2025-11-08 22:55:15,538 | INFO | data_pipeline | Products Data Loaded: (268, 12)
2025-11-08 22:55:15,538 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_inventory_clean.csv
2025-11-08 22:55:15,598 | INFO | data_pipeline | Inventory Data Loaded: (75172, 4)
2025-11-08 22:55:15,599 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_marketing_clean.csv
2025-11-08 22:55:15,614 | INFO | data_pipeline | Marketing Data Loaded: (5400, 9)
2025-11-08 22:55:15,615 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_weather_clean.csv
2025-11-08 22:55:15,732 | INFO | data_pipeline | Weather Data Loaded: (186600, 4)
2025-11-08 22:55:15,732 | INFO | data_pipeline |  Starting Feature Engineering for all datasets...
2025-11-08 22:55:15,748 | INFO | data_pipeline |  Customer features generated: (2500, 11)
2025-11-08 22:55:15,756 | INFO | data_pipeline |  Product features generated: (268, 15)
2025-11-08 22:55:15,783 | INFO | data_pipeline | Orders features generated: (4997, 14)
2025-11-08 22:55:15,795 | INFO | data_pipeline |  Order items features generated: (5000, 6)
2025-11-08 22:55:15,815 | INFO | data_pipeline |  Inventory features generated: (75172, 5)
2025-11-08 22:55:17,271 | INFO | data_pipeline |  Marketing features generated: (5400, 13)
2025-11-08 22:55:17,367 | INFO | data_pipeline |  Weather features generated: (186600, 6)
2025-11-08 22:55:17,397 | INFO | data_pipeline |  Customers features saved at D:\demand_forecasting_system\data\feature\customers_features.csv
2025-11-08 22:55:17,403 | INFO | data_pipeline |  Products features saved at D:\demand_forecasting_system\data\feature\products_features.csv
2025-11-08 22:55:17,491 | INFO | data_pipeline |  Orders features saved at D:\demand_forecasting_system\data\feature\orders_features.csv
2025-11-08 22:55:17,495 | INFO | data_pipeline |  Order_items features saved at D:\demand_forecasting_system\data\feature\order_items_features.csv
2025-11-08 22:55:17,708 | INFO | data_pipeline |  Inventory features saved at D:\demand_forecasting_system\data\feature\inventory_features.csv
2025-11-08 22:55:17,803 | INFO | data_pipeline |  Marketing features saved at D:\demand_forecasting_system\data\feature\marketing_features.csv
2025-11-08 22:55:18,667 | INFO | data_pipeline |  Weather features saved at D:\demand_forecasting_system\data\feature\weather_features.csv
2025-11-08 22:55:18,668 | INFO | data_pipeline |  Feature Engineering Pipeline Completed Successfully.
2025-11-08 22:56:18,801 | INFO | data_pipeline | Configuration loaded successfully.
2025-11-08 22:56:18,802 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 22:56:18,804 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_orders_clean.csv
2025-11-08 22:56:18,855 | INFO | data_pipeline | Orders Data Loaded: (4997, 10)
2025-11-08 22:56:18,855 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_order_items_clean.csv
2025-11-08 22:56:18,871 | INFO | data_pipeline | Order_items Data Loaded: (5000, 5)
2025-11-08 22:56:18,874 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_customers_clean.csv
2025-11-08 22:56:18,886 | INFO | data_pipeline | Customers Data Loaded: (2500, 7)
2025-11-08 22:56:18,887 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_products_clean.csv
2025-11-08 22:56:18,893 | INFO | data_pipeline | Products Data Loaded: (268, 12)
2025-11-08 22:56:18,894 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_inventory_clean.csv
2025-11-08 22:56:18,951 | INFO | data_pipeline | Inventory Data Loaded: (75172, 4)
2025-11-08 22:56:18,952 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_marketing_clean.csv
2025-11-08 22:56:18,968 | INFO | data_pipeline | Marketing Data Loaded: (5400, 9)
2025-11-08 22:56:18,968 | INFO | data_pipeline |  Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_weather_clean.csv
2025-11-08 22:56:19,089 | INFO | data_pipeline | Weather Data Loaded: (186600, 4)
2025-11-08 22:56:19,090 | INFO | data_pipeline |  Starting Feature Engineering for all datasets...
2025-11-08 22:56:19,090 | INFO | data_pipeline | 🔹 Generating customer features...
2025-11-08 22:56:19,100 | INFO | data_pipeline |  Customer features generated: (2500, 11)
2025-11-08 22:56:19,101 | INFO | data_pipeline | 🔹 Generating product features...
2025-11-08 22:56:19,103 | INFO | data_pipeline |  Product features generated: (268, 15)
2025-11-08 22:56:19,104 | INFO | data_pipeline | 🔹 Generating orders features...
2025-11-08 22:56:19,123 | INFO | data_pipeline | Orders features generated: (4997, 14)
2025-11-08 22:56:19,123 | INFO | data_pipeline | 🔹 Generating order_items features...
2025-11-08 22:56:19,130 | INFO | data_pipeline |  Order items features generated: (5000, 6)
2025-11-08 22:56:19,130 | INFO | data_pipeline | 🔹 Generating inventory features...
2025-11-08 22:56:19,146 | INFO | data_pipeline |  Inventory features generated: (75172, 5)
2025-11-08 22:56:19,147 | INFO | data_pipeline | 🔹 Generating marketing features...
2025-11-08 22:56:20,588 | INFO | data_pipeline |  Marketing features generated: (5400, 13)
2025-11-08 22:56:20,588 | INFO | data_pipeline | 🔹 Generating weather features...
2025-11-08 22:56:20,688 | INFO | data_pipeline |  Weather features generated: (186600, 6)
2025-11-08 22:56:20,721 | INFO | data_pipeline |  Customers features saved at D:\demand_forecasting_system\data\feature\customers_features.csv
2025-11-08 22:56:20,729 | INFO | data_pipeline |  Products features saved at D:\demand_forecasting_system\data\feature\products_features.csv
2025-11-08 22:56:20,817 | INFO | data_pipeline |  Orders features saved at D:\demand_forecasting_system\data\feature\orders_features.csv
2025-11-08 22:56:20,821 | INFO | data_pipeline |  Order_items features saved at D:\demand_forecasting_system\data\feature\order_items_features.csv
2025-11-08 22:56:21,057 | INFO | data_pipeline |  Inventory features saved at D:\demand_forecasting_system\data\feature\inventory_features.csv
2025-11-08 22:56:21,145 | INFO | data_pipeline |  Marketing features saved at D:\demand_forecasting_system\data\feature\marketing_features.csv
2025-11-08 22:56:22,046 | INFO | data_pipeline |  Weather features saved at D:\demand_forecasting_system\data\feature\weather_features.csv
2025-11-08 22:56:22,047 | INFO | data_pipeline |  Feature Engineering Pipeline Completed Successfully.
2025-11-08 23:14:57,365 | INFO | data_pipeline | ✅ Configuration loaded successfully.
2025-11-08 23:14:57,366 | INFO | data_pipeline | Base path: D:/DEMAND_FORECASTING_SYSTEM/data/processed
2025-11-08 23:14:57,368 | INFO | data_pipeline | 📥 Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_orders_clean.csv
2025-11-08 23:14:57,436 | INFO | data_pipeline | ✅ Orders Data Loaded: (4997, 10)
2025-11-08 23:14:57,437 | INFO | data_pipeline | 📥 Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_order_items_clean.csv
2025-11-08 23:14:57,455 | INFO | data_pipeline | ✅ Order_items Data Loaded: (5000, 5)
2025-11-08 23:14:57,456 | INFO | data_pipeline | 📥 Loading data from D:/DEMAND_FORECASTING_SYSTEM/data/processed\blinkit_customers_clean.csv
2025-11-08 23:14:57,470 | INFO | data_pipeline | ✅ Customers Data Loaded: (2500, 7)
