2025-10-04 00:18:13,389 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders'
2025-10-08 20:16:44,786 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-08 20:16:44,918 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-08 20:18:00,649 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-08 20:18:00,702 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-08 20:18:00,741 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-08 20:18:00,889 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-08 20:18:00,915 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-08 20:18:00,994 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-08 20:18:01,030 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-08 20:18:01,820 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-08 20:18:01,880 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-09 19:47:56,911 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-09 19:47:56,930 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-09 19:47:56,958 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-09 19:47:57,041 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-09 19:47:57,111 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-09 19:47:57,156 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-09 19:47:57,192 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-09 19:47:57,650 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-09 19:47:57,706 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-09 19:48:16,274 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-09 19:48:16,345 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-09 19:48:16,466 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-09 19:48:16,583 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-09 19:48:16,641 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-09 19:48:16,724 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-09 19:48:16,779 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-09 19:48:17,519 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-09 19:52:30,295 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-09 19:54:12,133 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-10 11:48:48,001 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-10 11:48:48,079 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-10 11:48:48,106 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-10 11:48:48,303 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-10 11:48:48,312 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-10 11:48:48,395 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-10 11:48:48,433 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-10 11:48:49,185 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-10 11:48:49,272 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-10 20:32:09,949 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-10 20:32:10,002 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-10 20:32:10,041 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-10 20:32:10,170 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-10 20:32:10,262 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-10 20:32:10,309 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-10 20:32:10,364 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-10 20:32:11,095 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-10 20:32:11,157 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-10 20:58:58,450 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-10 20:58:58,538 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-10 20:58:58,683 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-10 20:58:58,903 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-10 20:58:58,965 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-10 20:58:59,084 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-10 20:58:59,146 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-10 20:58:59,988 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-10 20:59:00,327 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-13 20:49:53,715 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-13 20:49:53,757 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-13 20:49:53,773 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-13 20:49:53,875 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-13 20:49:53,909 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-13 20:49:53,974 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-13 20:49:54,012 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-13 20:49:54,460 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-13 20:49:54,547 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-13 20:50:08,455 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-13 20:50:08,498 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-13 20:50:08,510 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-13 20:50:08,610 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-13 20:50:08,638 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-13 20:50:08,706 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-13 20:50:08,745 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-13 20:50:09,170 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-13 20:50:09,214 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-14 20:10:30,755 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-14 20:10:30,770 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-14 20:10:31,627 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-14 20:10:31,823 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-14 20:10:31,867 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-14 20:10:31,915 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-14 20:10:31,949 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-14 20:10:32,613 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-14 20:10:32,710 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-14 20:29:24,813 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-14 20:29:24,890 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-14 20:29:24,941 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-14 20:29:25,165 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-14 20:29:25,240 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-14 20:29:25,320 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-14 20:29:25,362 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-14 20:29:26,202 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-14 20:29:26,365 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-14 22:13:43,693 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-14 22:13:43,784 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-14 22:13:43,843 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-14 22:13:44,107 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-14 22:13:44,114 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-14 22:13:44,200 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-14 22:13:44,253 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-14 22:13:45,231 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-14 22:13:45,403 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-15 21:35:41,675 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-15 21:35:41,750 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-15 21:35:41,784 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-15 21:35:41,823 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-15 21:35:41,919 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-15 21:35:41,973 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-15 21:35:42,022 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-15 21:35:42,643 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-15 21:35:42,766 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-16 20:45:51,198 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-16 20:45:51,267 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-16 20:45:51,287 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-16 20:45:51,396 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-16 20:45:51,468 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-16 20:45:51,527 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-16 20:45:51,569 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-16 20:45:52,105 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-16 20:45:52,209 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-16 20:47:07,017 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-16 20:47:07,083 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-16 20:47:07,085 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-16 20:47:07,174 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-16 20:47:07,210 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-16 20:47:07,275 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-16 20:47:07,317 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-16 20:47:07,794 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-16 20:47:07,850 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-16 20:47:17,043 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-16 20:47:17,084 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-16 20:47:17,117 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-16 20:47:17,227 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-16 20:47:17,259 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-16 20:47:17,318 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-16 20:47:17,348 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-16 20:47:17,872 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-16 20:47:17,934 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-17 20:15:36,733 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-17 20:15:36,808 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-17 20:15:36,860 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-17 20:15:37,070 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-17 20:15:37,088 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-17 20:15:37,166 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-17 20:15:37,205 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-17 20:15:37,983 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-17 20:15:38,065 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-17 20:16:01,453 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-17 20:16:37,381 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-17 20:19:17,307 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-17 20:27:47,279 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-17 20:27:47,407 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-17 20:27:47,479 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-17 20:27:47,673 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-17 20:27:47,752 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-17 20:27:47,811 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-17 20:27:47,845 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-17 20:27:48,683 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-17 20:27:48,807 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-17 20:27:55,255 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-18 20:29:00,315 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-18 20:37:35,475 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-18 20:54:25,249 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-19 19:39:50,069 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-19 19:51:38,734 | WARNING | data_pipeline | No CSV files found in 'D:\demand_forecasting_system\data'
2025-10-19 19:52:24,997 | WARNING | data_pipeline | No CSV files found in 'D:\demand_forecasting_system\data'
2025-10-19 19:52:39,727 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-19 19:59:01,524 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-19 20:03:19,598 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-19 20:03:37,862 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-19 20:12:07,004 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-19 20:12:07,095 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-19 20:12:16,110 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-19 20:17:17,709 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-21 10:32:33,872 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-21 10:33:21,001 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-21 10:37:56,972 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-21 19:52:14,611 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-21 20:39:12,371 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-21 20:39:12,411 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-21 20:39:12,524 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-21 20:39:12,673 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-21 20:39:12,690 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-21 20:39:12,735 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-21 20:39:12,758 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-21 20:39:13,194 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-21 20:39:13,259 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-21 20:49:40,448 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-21 20:50:20,666 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-21 20:53:06,984 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-21 20:53:29,500 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-21 21:09:54,257 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-21 21:09:54,309 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-21 21:09:54,336 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-21 21:09:54,474 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-21 21:09:54,538 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-21 21:09:54,592 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-21 21:09:54,630 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-21 21:09:55,184 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-21 21:09:55,300 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
