customer_id,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
49117070,Bhubaneswar,238713,2024-09-27,Inactive,9,1495.1700439453125
49136375,Bathinda,843234,2024-08-01,Inactive,19,1524.22998046875
49147776,Panvel,468561,2024-07-04,Inactive,5,1115.699951171875
49152878,Gwalior,649817,2024-09-13,Premium,4,973.6199951171875
49241309,Gurgaon,751303,2024-06-19,Inactive,11,1340.8900146484375
49258916,Jaipur,153207,2024-04-02,Inactive,16,997.4299926757812
49260858,Phagwara,494573,2023-07-05,Regular,4,1855.1099853515625
49371494,Kanpur,542949,2023-12-14,Regular,18,701.1300048828125
49433260,Hospet,246851,2024-05-20,Premium,17,307.0299987792969
49449238,Dindigul,120070,2024-06-28,Inactive,4,1878.3900146484375
49457685,Kamarhati,464123,2023-10-30,Inactive,10,487.3399963378906
49529811,Pimpri-Chinchwad,945135,2024-05-16,Regular,13,1595.5999755859375
49574186,Barasat,505155,2024-09-17,Premium,13,625.969970703125
49617531,Firozabad,856856,2024-03-19,Inactive,12,1346.9000244140625
49617892,Orai,113196,2024-02-21,New,19,1894.6099853515625
49756591,Miryalaguda,796425,2024-04-17,Inactive,20,745.4000244140625
49769532,Ramagundam,677659,2023-05-25,Premium,20,1923.3900146484375
49795571,Loni,73093,2024-03-08,Premium,13,401.7200012207031
49806393,Latur,918497,2023-03-31,Regular,5,1229.25
49833888,Parbhani,925782,2024-03-31,Inactive,3,1908.4200439453125
49869358,Dharmavaram,13634,2024-05-03,Regular,16,1002.9500122070312
49881540,Kottayam,59206,2024-09-13,Inactive,10,1134.5999755859375
49915498,Jalandhar,107053,2023-05-19,Premium,2,950.8800048828125
49970560,Guwahati,787564,2023-10-17,Regular,15,1587.050048828125
49985597,Kishanganj,147502,2024-08-06,Regular,3,775.72998046875
50015282,Berhampore,448354,2023-04-20,Regular,9,1392.050048828125
50045027,Sagar,679096,2023-07-06,Regular,7,1570.949951171875
50080663,Morbi,585542,2024-10-06,Inactive,10,543.8400268554688
50088518,Dewas,225890,2023-05-16,Regular,14,509.4100036621094
50105174,Malda,426543,2023-09-08,Premium,11,1889.81005859375
50229203,Tiruchirappalli,598757,2023-09-14,Regular,7,1731.8699951171875
50286371,Bangalore,798154,2024-01-10,New,3,280.7699890136719
50392139,Jamnagar,361935,2024-07-02,Inactive,16,991.260009765625
50484778,Kanpur,7186,2024-05-16,Inactive,2,1495.8599853515625
50518311,Arrah,183905,2024-08-31,Regular,16,1238.719970703125
50527764,Amroha,957367,2023-12-28,Premium,16,1830.260009765625
50554007,Baranagar,534970,2023-04-04,Premium,5,1597.1400146484375
50557979,Khammam,399392,2024-03-31,Premium,6,1557.449951171875
50572914,Bihar Sharif,654429,2023-10-21,Regular,20,701.5499877929688
50630016,Unnao,926172,2023-08-22,Inactive,17,1445.3299560546875
50632192,Nadiad,846443,2023-03-17,Premium,16,1096.8299560546875
50650215,Pimpri-Chinchwad,550671,2023-11-16,New,12,1474.4100341796875
50652833,Belgaum,138728,2024-04-20,Premium,16,274.2099914550781
50652909,Farrukhabad,124819,2024-02-25,Regular,8,559.989990234375
50680889,Thoothukudi,99859,2024-02-22,New,1,619.5599975585938
50760752,Maheshtala,100658,2023-03-17,New,14,1670.469970703125
50781611,Nagpur,441000,2023-05-24,Regular,16,315.8599853515625
50848069,Belgaum,881993,2024-03-07,Inactive,11,586.25
50899600,Bettiah,87102,2023-11-15,New,1,989.489990234375
50953418,Rajpur Sonarpur,309093,2023-03-27,Regular,11,404.6000061035156
50968312,Maheshtala,195956,2024-02-17,Inactive,13,1794.4599609375
51014003,Giridih,37529,2023-12-16,Regular,14,393.05999755859375
51031122,Dehradun,437180,2023-09-12,Regular,20,363.6099853515625
51034600,Bhilai,647372,2023-04-25,Inactive,2,1574.010009765625
51040116,Berhampur,595645,2023-11-14,Regular,11,783.030029296875
51048402,Ahmedabad,68801,2024-02-13,Premium,12,895.489990234375
51119088,Tinsukia,538718,2023-07-26,Regular,9,1264.6700439453125
51174875,Saharsa,739236,2023-05-26,Inactive,7,1276.6099853515625
51341672,Bhagalpur,789995,2024-04-03,Regular,10,1898.1800537109375
51387106,Jamalpur,902417,2023-10-15,New,15,615.7999877929688
51476157,Burhanpur,928472,2024-08-21,Inactive,10,1033.1600341796875
51503088,Kumbakonam,867510,2024-02-23,New,20,1651.3599853515625
51544662,Chinsurah,346670,2023-12-17,New,15,1352.2099609375
51547198,Agartala,730715,2024-08-04,Premium,19,750.8099975585938
51556553,Noida,187126,2024-02-05,Premium,6,1765.9300537109375
51557673,Mira-Bhayandar,270793,2023-08-01,New,4,510.760009765625
51592174,Secunderabad,271886,2023-08-11,New,2,794.8300170898438
51661209,Bidhannagar,211320,2023-06-23,New,13,852.3900146484375
51669263,Avadi,625562,2023-09-23,Inactive,2,1698.8699951171875
51670882,Dehradun,352126,2024-09-27,Inactive,11,1351.6700439453125
51812283,Katni,474877,2024-03-14,Regular,6,1685.52001953125
51833636,Anand,255774,2024-03-03,Regular,3,1977.3599853515625
51872499,Bareilly,264965,2024-04-11,Premium,1,1234.0
51945420,Tiruppur,611743,2023-04-05,Premium,3,412.8999938964844
51994597,Mira-Bhayandar,964776,2024-08-23,Regular,12,1591.2099609375
52001314,Kota,492160,2024-04-14,Premium,7,1081.06005859375
52032226,Jodhpur,921195,2023-08-26,Premium,19,1551.3900146484375
52048413,Jalna,517187,2023-10-04,Inactive,20,1449.0999755859375
52075070,Kadapa,761787,2023-08-31,Regular,8,638.5999755859375
52085702,Fatehpur,231895,2023-09-13,New,8,801.8300170898438
52215833,Sirsa,414814,2024-09-27,Regular,5,305.6499938964844
52234494,Bhopal,648848,2023-07-25,Premium,4,766.9500122070312
52279849,Anantapur,169958,2024-07-10,Regular,17,585.0800170898438
52337289,Morena,913898,2023-06-16,New,3,1999.8299560546875
52393801,Ranchi,96858,2023-03-20,New,2,1910.550048828125
52409516,Jabalpur,502565,2023-04-23,Inactive,13,435.4700012207031
52417972,Madhyamgram,51637,2024-03-06,New,1,581.780029296875
52423524,Ludhiana,386268,2023-06-05,Inactive,19,473.05999755859375
52428250,Bulandshahr,841456,2023-09-11,New,4,1925.0799560546875
52613657,Sultan Pur Majra,685992,2023-03-16,New,9,470.5
52617081,Raurkela Industrial Township,785466,2024-07-31,Inactive,10,996.9400024414062
52659908,Kozhikode,108922,2024-05-02,Regular,5,1590.280029296875
52672659,Vadodara,279779,2023-03-17,Regular,17,1721.719970703125
52678787,Ghaziabad,187842,2024-01-29,New,9,1444.3900146484375
52757321,Bulandshahr,262684,2024-04-26,New,11,1059.219970703125
52770036,Bathinda,212770,2024-08-19,New,14,1207.510009765625
52815265,Pudukkottai,765060,2024-05-12,New,10,806.6300048828125
52862822,Anand,618615,2024-07-16,Regular,14,491.2799987792969
52913011,Dhule,505219,2023-11-01,Inactive,7,1952.93994140625
52915166,Dehri,272048,2024-06-28,Inactive,18,505.6600036621094
53025962,Dibrugarh,95444,2024-06-13,Premium,10,324.9200134277344
53076417,Malda,592396,2024-02-23,Inactive,6,411.2699890136719
53100521,Gandhidham,108712,2024-03-02,Inactive,3,982.1099853515625
53292177,Panihati,635480,2024-10-27,Inactive,3,1449.4000244140625
53299455,Bijapur,963064,2023-05-25,Premium,7,838.6599731445312
53332493,Surendranagar Dudhrej,54821,2023-06-30,New,19,1678.4000244140625
53354003,Raiganj,821014,2024-09-23,New,13,1934.52001953125
53392567,Aligarh,227395,2024-04-16,Regular,18,398.9100036621094
53399500,Kadapa,687962,2024-07-01,Regular,18,1012.5
53523251,Ranchi,290313,2024-03-17,New,4,1871.93994140625
53538932,Thoothukudi,932768,2023-05-11,Premium,9,1763.760009765625
53557741,Hospet,407375,2024-10-30,Inactive,10,1753.3900146484375
53605257,Haridwar,809794,2023-09-23,Regular,3,444.5400085449219
53624677,Udaipur,488900,2023-12-21,New,10,332.3999938964844
53636086,Bally,342729,2023-11-07,Premium,20,1238.260009765625
53640286,Mathura,28426,2023-11-12,Premium,20,1368.3800048828125
53782978,Junagadh,690652,2024-08-05,New,10,1390.8399658203125
53815931,Jaipur,663082,2023-07-19,Inactive,17,1739.93994140625
53886685,Bhimavaram,771068,2024-05-01,New,11,1066.8599853515625
53974737,Panipat,637163,2023-10-30,New,15,672.4000244140625
54038173,Jehanabad,987434,2023-11-24,Premium,17,1914.260009765625
54057428,Panvel,751652,2023-11-28,New,13,1564.3399658203125
54099929,Karnal,132415,2023-10-22,New,7,1712.5899658203125
54139038,Dibrugarh,888729,2024-09-30,Inactive,10,1689.4100341796875
54145987,Agartala,697253,2023-10-03,Premium,6,899.6900024414062
54205055,Junagadh,964252,2024-05-18,Regular,9,1637.6700439453125
54216497,Guwahati,44806,2024-07-07,New,13,1881.18994140625
54222320,Pali,375546,2023-07-24,Regular,19,295.17999267578125
54338574,Guntur,515677,2023-08-09,Premium,3,1875.030029296875
54347213,Lucknow,12673,2024-04-07,Premium,16,1388.0400390625
54375571,Korba,207211,2023-09-30,Premium,4,405.489990234375
54580166,Silchar,67494,2023-08-11,Regular,8,1024.68994140625
54619715,Panchkula,660842,2024-10-27,Inactive,4,739.0399780273438
54680459,Vijayanagaram,319468,2023-08-29,Regular,8,585.9000244140625
54730270,Salem,706203,2023-03-22,New,19,1256.550048828125
54748429,Visakhapatnam,883122,2024-04-22,New,2,669.3499755859375
54797119,Bilaspur,793140,2023-12-19,Premium,14,1673.739990234375
54799731,Jaipur,387529,2023-05-10,Premium,14,1150.72998046875
54837637,Ichalkaranji,478461,2023-09-01,Regular,9,1525.4300537109375
54850870,Panipat,645655,2024-04-14,New,6,894.7899780273438
54877984,Visakhapatnam,784114,2023-05-09,Inactive,14,736.6199951171875
54885705,Amritsar,359792,2024-03-30,Premium,13,432.04998779296875
54893418,Dibrugarh,271286,2024-02-14,Premium,13,1858.3299560546875
54923640,Gandhidham,664697,2024-04-10,Inactive,15,234.66000366210938
54952806,Coimbatore,592310,2023-05-04,Regular,1,1142.9100341796875
55007963,Chennai,52382,2023-08-30,New,10,1809.97998046875
55028958,Howrah,918618,2023-05-10,New,17,1168.2900390625
55038040,Agartala,875201,2024-01-14,New,8,505.0299987792969
55042740,Kadapa,97917,2024-03-12,Regular,7,404.0199890136719
55049973,Srikakulam,633900,2024-03-27,Regular,16,206.5399932861328
55056284,Ichalkaranji,969027,2024-05-13,Inactive,11,373.44000244140625
55060796,Satara,268202,2024-07-02,New,5,1299.25
55094848,Madanapalle,90667,2023-04-02,Premium,14,422.7799987792969
55170753,Miryalaguda,951611,2024-05-27,Inactive,19,1414.6300048828125
55278329,Bhubaneswar,906383,2024-10-08,Inactive,19,1814.6700439453125
55286608,Kozhikode,112691,2024-04-11,New,11,374.9599914550781
55404382,Guntakal,245224,2023-09-25,Premium,19,950.7899780273438
55425478,Surendranagar Dudhrej,408102,2024-07-05,Inactive,12,1605.510009765625
55472026,Allahabad,925280,2023-08-28,New,2,730.3300170898438
55552600,Gorakhpur,81284,2024-10-30,Regular,14,1412.5400390625
55693909,Narasaraopet,15855,2024-06-27,Premium,1,1965.4599609375
55733729,Anantapuram,200968,2024-07-13,Premium,12,704.6599731445312
55738118,Hapur,163439,2023-12-29,Regular,11,1520.0899658203125
55803572,Rewa,391552,2023-03-27,Premium,17,1237.9599609375
55936462,Berhampur,622771,2023-04-24,New,5,338.1300048828125
55971849,Rewa,920798,2024-04-05,Regular,3,490.69000244140625
56195475,Ahmedabad,31357,2024-06-25,Regular,18,1149.9100341796875
56248757,Chapra,14789,2024-08-05,Premium,16,1040.969970703125
56250563,Jabalpur,202458,2023-09-02,Premium,20,733.2999877929688
56352626,Nagercoil,219851,2023-06-29,Regular,10,1574.5899658203125
56441247,Meerut,27074,2024-06-02,Premium,18,1667.93994140625
56457995,Amroha,306136,2024-01-01,Inactive,6,1002.8800048828125
56480776,Udaipur,573808,2024-03-17,Regular,8,1401.7900390625
56548063,Thanjavur,443618,2024-08-11,New,20,537.47998046875
56572297,Ulhasnagar,25613,2024-10-02,Inactive,10,1601.8599853515625
56604077,Ghaziabad,596688,2024-01-11,Regular,14,474.260009765625
56764791,Hindupur,876143,2024-09-08,Regular,10,1226.0999755859375
56780331,Gaya,980372,2024-04-18,Premium,8,903.3699951171875
57063557,Raurkela Industrial Township,307921,2023-06-27,Inactive,5,1465.5899658203125
57081917,Howrah,420892,2023-12-16,Inactive,6,1378.8699951171875
57081965,Patna,779376,2024-10-14,Regular,7,897.3200073242188
57102800,Ichalkaranji,730539,2024-03-22,Inactive,14,578.1400146484375
57207678,Chandrapur,347833,2024-08-08,New,17,1603.27001953125
57213543,Gandhinagar,595160,2024-10-30,Regular,14,1323.949951171875
57217288,Karimnagar,202075,2023-03-24,Regular,3,736.0499877929688
57291761,Pallavaram,260349,2024-08-29,Regular,8,1338.0899658203125
57331847,Amravati,67085,2023-09-19,Regular,5,752.8699951171875
57340963,Proddatur,479748,2024-02-29,Regular,2,230.19000244140625
57360162,Bally,69036,2023-10-30,Regular,20,607.4600219726562
57392064,Udupi,688100,2024-06-23,Regular,4,1540.81005859375
57474553,Moradabad,441368,2023-09-06,Regular,1,300.82000732421875
57505804,Orai,20322,2024-08-25,New,9,225.8699951171875
57523973,Suryapet,254066,2023-09-26,New,2,1647.3499755859375
57526322,Kishanganj,207296,2023-07-19,Premium,2,601.97998046875
57537308,Jorhat,779981,2024-05-18,New,8,1641.8800048828125
57548210,Erode,401443,2024-09-29,Inactive,10,709.4299926757812
57566548,Arrah,898935,2023-05-04,Regular,14,1058.02001953125
57579640,Siwan,847223,2023-07-11,Premium,10,697.0800170898438
57637943,Amroha,693916,2024-03-13,Premium,13,1865.93994140625
57642258,Etawah,558798,2024-09-27,Premium,10,1174.550048828125
57658033,Yamunanagar,357745,2023-11-10,New,8,1281.8399658203125
57662767,Kalyan-Dombivli,652094,2023-10-21,Premium,10,403.6099853515625
57674875,Burhanpur,110402,2023-05-07,Regular,16,1666.1199951171875
57765367,Sultan Pur Majra,221493,2024-01-26,Premium,1,1296.68994140625
57770044,Ajmer,900627,2023-11-19,Regular,10,934.0800170898438
57809174,Lucknow,284807,2024-04-12,Premium,11,1898.719970703125
57833505,Thrissur,805070,2024-01-10,New,5,1832.550048828125
57892837,Bally,584566,2024-03-22,Premium,14,581.5700073242188
57896058,Begusarai,487693,2024-06-23,Regular,8,982.0499877929688
57956497,Kurnool,2246,2024-10-05,Inactive,1,460.6499938964844
57967753,Davanagere,869884,2024-01-11,Premium,20,203.27999877929688
58085779,Berhampur,652494,2024-08-09,New,19,1602.1099853515625
58111297,Sambalpur,390809,2023-08-16,Regular,20,1149.6199951171875
58115779,Katni,779863,2024-07-27,Regular,12,1569.0400390625
58152923,Kishanganj,950528,2023-07-04,Premium,18,1776.1199951171875
58170168,Sasaram,480016,2023-08-03,Premium,16,757.5599975585938
58214883,Darbhanga,871302,2024-05-05,Regular,11,229.1699981689453
58238092,Malegaon,971189,2023-07-01,Inactive,9,519.72998046875
58415368,Shahjahanpur,603119,2024-05-29,New,10,297.3800048828125
58505903,Kottayam,289118,2024-01-22,New,18,1079.81005859375
58513300,Jodhpur,245873,2023-09-25,Premium,1,664.8499755859375
58631874,Avadi,281610,2024-10-01,New,11,862.22998046875
58644651,Secunderabad,274378,2024-05-10,New,13,646.9199829101562
58873572,Nanded,745599,2023-09-10,Premium,13,1721.6099853515625
58893807,Tirunelveli,29632,2024-02-15,Inactive,14,1163.4200439453125
58929595,Hubli–Dharwad,349867,2024-08-08,Regular,2,588.6500244140625
58942207,Patna,861467,2024-07-05,Regular,8,525.9000244140625
58974323,Burhanpur,526621,2024-06-12,New,20,1716.9200439453125
58979427,Jalna,771132,2024-01-22,Premium,3,1743.81005859375
59009727,Adoni,424255,2024-03-16,New,7,580.219970703125
59094034,Nangloi Jat,513907,2023-05-22,Regular,1,771.9000244140625
59095971,Amroha,238579,2023-09-08,Inactive,15,311.2099914550781
59110513,Raebareli,594217,2023-06-16,Inactive,12,1377.27001953125
59141605,Motihari,58086,2024-07-10,New,15,1739.5799560546875
59190584,Vijayawada,483920,2024-05-19,Premium,6,1175.3800048828125
59197894,Akola,519759,2023-10-14,Inactive,19,1788.3599853515625
59207798,Ballia,78765,2023-07-02,Premium,4,1441.6400146484375
59216664,Deoghar,284974,2023-03-22,Regular,10,225.69000244140625
59222551,Jamshedpur,351341,2023-08-05,Inactive,10,1569.8599853515625
59240916,Faridabad,730723,2023-08-19,Inactive,6,1202.510009765625
59252433,Karaikudi,598368,2024-09-20,Regular,1,990.530029296875
59297955,Orai,182135,2024-02-26,Premium,6,1292.8299560546875
59323931,Bijapur,703311,2024-08-24,Inactive,14,1239.3199462890625
59329145,Gulbarga,776510,2024-08-30,Regular,19,999.5
59345983,Saharanpur,992566,2023-06-25,Regular,8,1375.2900390625
59353207,Khammam,89328,2023-05-31,Inactive,2,1618.52001953125
59398136,Machilipatnam,460348,2023-08-24,Regular,14,1205.760009765625
59427862,Erode,149001,2024-10-10,Premium,1,1713.93994140625
59436131,Imphal,400123,2024-09-02,New,18,546.5800170898438
59485034,Agartala,931347,2023-03-20,New,1,1762.3499755859375
59517074,Ichalkaranji,862020,2023-05-12,Premium,3,1693.22998046875
59518795,Jodhpur,589920,2023-11-09,New,16,947.510009765625
59545278,Yamunanagar,270678,2024-10-28,New,16,430.0799865722656
59619739,Delhi,105428,2023-11-12,New,12,871.3900146484375
59620534,Ambattur,529502,2024-01-16,Premium,15,1340.989990234375
59643062,Aligarh,88100,2024-09-27,Inactive,11,416.94000244140625
59677346,Bongaigaon,483994,2024-11-02,Inactive,2,502.9599914550781
59769142,Bellary,208439,2024-03-01,New,4,718.4000244140625
59815512,Jalna,92916,2023-11-11,Regular,16,1022.989990234375
59824662,Bhilwara,406032,2024-05-18,Premium,1,741.8300170898438
59830126,Howrah,50816,2024-10-28,New,14,1799.469970703125
59840071,Deoghar,628916,2023-06-06,Inactive,19,1796.239990234375
59890331,Chennai,382306,2024-11-01,Premium,16,552.6799926757812
59909004,Haridwar,910220,2023-11-09,New,15,731.8800048828125
59930550,Agra,661359,2024-04-22,Inactive,20,1680.47998046875
60049160,Bardhaman,815342,2023-09-10,New,5,911.6799926757812
60062501,Bhilwara,250202,2024-01-04,New,2,1888.02001953125
60210778,Motihari,841574,2024-04-14,Regular,4,938.7999877929688
60271325,Malegaon,838512,2024-05-08,New,8,356.6199951171875
60275891,Amaravati,419201,2024-10-01,Regular,16,1361.93994140625
60300263,Rewa,314082,2023-10-07,New,8,374.6700134277344
60319216,Ahmedabad,780127,2023-08-25,Premium,12,503.8299865722656
60371334,Purnia,250315,2023-05-05,Inactive,15,355.80999755859375
60379302,Patiala,998032,2023-07-14,New,7,536.97998046875
60385293,Medininagar,950046,2024-02-22,Premium,17,228.44000244140625
60399360,Jamnagar,624598,2024-04-27,Premium,3,1757.6400146484375
60446619,Guntakal,797149,2024-06-15,Regular,20,1259.489990234375
60495351,Srikakulam,246691,2023-04-24,New,11,407.0299987792969
60561655,Nashik,563888,2023-12-26,Regular,3,378.1700134277344
60565603,Madhyamgram,390752,2024-07-18,New,11,949.5999755859375
60591625,Delhi,623581,2023-07-30,New,8,374.6099853515625
60618999,Pudukkottai,596613,2024-07-28,Regular,15,1631.9599609375
60620291,Karaikudi,201870,2023-05-01,Regular,15,1791.3900146484375
60656482,Haldia,745064,2023-10-31,Inactive,12,627.6900024414062
60698094,Malegaon,108567,2024-05-16,New,2,1894.4000244140625
60700850,Tezpur,311501,2024-07-22,Regular,2,812.3499755859375
60728956,Khandwa,785737,2023-06-26,Premium,15,1764.25
60732869,Rajahmundry,625859,2023-04-08,New,17,1140.219970703125
60757351,Salem,411662,2024-05-15,Premium,3,1099.6199951171875
60834500,Khammam,487840,2024-10-28,Inactive,1,1111.469970703125
60835946,Fatehpur,847170,2024-04-24,Inactive,14,1400.0999755859375
60904312,Mumbai,503282,2024-06-04,Regular,20,564.72998046875
60967677,Agartala,938373,2023-05-03,Premium,11,398.4800109863281
60974181,Bahraich,118581,2024-01-22,Premium,20,1122.8299560546875
61002154,Imphal,276311,2023-06-16,Regular,19,1526.0400390625
61015113,Amroha,471074,2023-11-17,Regular,4,1764.1800537109375
61024977,Dindigul,509584,2024-03-05,New,18,699.8900146484375
61121421,Tirunelveli,173820,2024-01-17,New,14,1760.030029296875
61182897,Satara,685609,2023-03-28,Regular,15,1261.0799560546875
61226563,Vadodara,584496,2024-01-06,Regular,5,417.9800109863281
61226835,Kishanganj,458894,2023-07-24,Premium,18,1491.2099609375
61320989,Aurangabad,611718,2023-07-01,Regular,6,1247.3699951171875
61406908,Deoghar,365307,2023-12-24,Regular,1,458.3900146484375
61461253,Amravati,381991,2024-08-29,Inactive,4,789.5
61486140,Amritsar,569153,2023-12-15,Inactive,15,1967.780029296875
61516967,Erode,250388,2024-02-20,Regular,9,556.8099975585938
61522288,Tiruppur,828461,2023-07-02,New,8,283.3599853515625
61568565,Yamunanagar,522411,2024-10-25,New,2,1943.510009765625
61618079,Ambala,941949,2023-07-14,Inactive,9,1191.9300537109375
61753272,Anantapur,81264,2024-08-20,New,3,832.1699829101562
61763552,Panihati,82019,2023-05-22,Inactive,5,241.80999755859375
61851054,Tadipatri,380443,2024-06-11,Regular,10,1154.6500244140625
61877649,Nagaon,251525,2023-10-25,Premium,12,1739.0400390625
61982521,Faridabad,493391,2023-11-29,Inactive,3,1995.0899658203125
62068277,Hosur,397881,2024-03-03,Regular,6,1515.1700439453125
62194279,Mysore,676770,2023-09-29,Premium,3,1561.4100341796875
62243869,Raebareli,430535,2024-09-24,Premium,7,257.7799987792969
62323608,Nandyal,537361,2023-08-09,New,2,1446.3399658203125
62416456,Medininagar,121675,2023-09-25,Inactive,18,752.9099731445312
62419778,Jamnagar,657089,2024-08-23,Premium,12,1083.949951171875
62510499,Kozhikode,711088,2024-08-14,Premium,16,510.6199951171875
62526567,Chittoor,521820,2023-07-01,Premium,15,1976.8199462890625
62526813,Nashik,608018,2024-08-19,Inactive,6,1777.3499755859375
62541176,Tirupati,929796,2024-08-26,New,7,1691.3699951171875
62600289,Udaipur,72489,2024-02-20,Inactive,10,1326.02001953125
62629494,Jorhat,597801,2024-09-13,Premium,14,1504.449951171875
62679120,Siwan,229431,2024-09-03,Regular,14,1964.1800537109375
62721353,Danapur,694263,2024-10-12,Regular,13,992.9000244140625
62742184,Nandyal,575266,2023-10-21,Premium,15,1518.760009765625
62742797,Fatehpur,407022,2023-08-30,Premium,13,979.1099853515625
62807542,Patiala,340166,2023-03-17,Premium,11,524.5
62816600,Kavali,243459,2024-04-24,Inactive,2,1790.219970703125
62828341,Howrah,460118,2024-06-27,Inactive,20,283.6300048828125
62868582,Asansol,253211,2024-04-04,New,11,1082.300048828125
62917794,Bharatpur,198010,2024-02-12,Regular,16,1686.739990234375
62971413,Amritsar,853732,2023-10-02,Inactive,18,835.0900268554688
63025744,Panipat,478112,2023-10-02,Regular,6,1112.6500244140625
63060947,Hindupur,56676,2024-06-11,New,18,1884.1500244140625
63083547,Jhansi,42216,2023-12-07,Regular,10,900.0700073242188
63092485,Alappuzha,231756,2024-06-23,Premium,11,1295.4200439453125
63184222,Kharagpur,304440,2024-01-04,Inactive,15,1035.68994140625
63217390,Deoghar,65670,2023-07-18,Inactive,15,637.0599975585938
63238941,Gwalior,778124,2024-03-11,Regular,2,1374.760009765625
63262519,Karaikudi,681242,2024-02-21,Regular,10,607.4500122070312
63292875,Noida,980046,2024-09-30,Premium,18,1756.0799560546875
63310076,Etawah,334921,2024-05-15,Regular,17,1123.4300537109375
63339001,Noida,273531,2023-09-09,New,12,682.3200073242188
63349378,Mango,965143,2024-08-01,Regular,14,1487.93994140625
63360864,Bhopal,402853,2024-03-28,Inactive,16,1804.4200439453125
63368244,Danapur,905945,2024-08-01,New,19,1245.72998046875
63376126,Kollam,926884,2024-10-30,Inactive,2,1176.219970703125
63402854,Kollam,393814,2024-08-31,New,1,1110.52001953125
63451391,Surendranagar Dudhrej,477087,2024-03-26,Premium,7,731.4600219726562
63571453,Kanpur,844591,2023-05-14,Premium,1,1367.1199951171875
63624332,Rewa,391559,2023-08-17,Inactive,19,387.57000732421875
63630649,Vijayawada,178528,2023-09-02,Premium,8,1626.7900390625
63661771,Karnal,497779,2023-12-29,Inactive,13,1536.010009765625
63793401,Kavali,308708,2024-03-24,Regular,2,1901.3199462890625
63802820,Orai,743207,2023-11-23,Regular,6,1887.52001953125
63858550,Ichalkaranji,742412,2024-05-05,Premium,7,1197.199951171875
63870636,Aurangabad,349728,2023-04-29,Premium,1,497.92999267578125
63948546,Bhubaneswar,524266,2024-01-18,Regular,20,1745.1199951171875
63971358,Mau,621459,2023-06-24,Regular,2,1159.8399658203125
64017365,Delhi,130657,2024-05-22,Premium,2,1767.760009765625
64106072,Deoghar,787371,2023-04-13,Inactive,3,1704.4300537109375
64141971,Anantapur,554679,2023-06-20,Premium,11,361.9800109863281
64151769,Mysore,33453,2024-05-02,New,14,1311.8599853515625
64162093,Korba,818200,2024-04-22,Premium,6,413.29998779296875
64197854,Bellary,265134,2023-10-28,Regular,17,1231.6700439453125
64298209,Jodhpur,426661,2023-06-15,Regular,10,311.25
64316806,Karnal,930174,2024-07-07,Regular,2,836.5800170898438
64403005,Darbhanga,847487,2024-07-03,New,12,524.47998046875
64489709,North Dumdum,300054,2024-04-22,Premium,2,1435.6600341796875
64497538,Bongaigaon,753834,2024-01-05,Premium,13,1338.68994140625
64535602,Jalgaon,236937,2023-08-09,Inactive,13,1816.1800537109375
64562786,Firozabad,785077,2024-03-13,Inactive,19,1483.6500244140625
64722323,Dibrugarh,61375,2023-05-14,New,7,1785.469970703125
64748953,Hapur,190188,2023-06-29,Inactive,2,1507.43994140625
64795608,Udupi,176996,2023-10-22,New,14,470.989990234375
64823226,Tirupati,611999,2023-04-08,Premium,5,614.0999755859375
64846124,Bidar,46181,2024-06-19,Inactive,1,997.6500244140625
64906311,Sikar,417724,2024-07-26,Inactive,10,1124.25
64932019,Hindupur,936998,2023-10-09,Premium,6,1022.97998046875
64940409,Gurgaon,546100,2024-09-06,Inactive,9,882.8900146484375
65121696,Mirzapur,329948,2024-10-19,New,7,425.0400085449219
65134271,Ajmer,108582,2023-12-18,Premium,19,1433.530029296875
65143359,Bhind,238085,2024-02-17,Premium,14,1071.199951171875
65221572,Delhi,305120,2024-03-04,New,17,1100.530029296875
65294340,Jamalpur,835263,2024-04-16,New,17,356.2900085449219
65368179,Bokaro,212082,2023-10-23,Premium,4,1826.719970703125
65382130,Ahmednagar,88366,2023-06-24,Regular,18,557.2000122070312
65391539,Satara,480445,2024-04-27,New,3,446.3999938964844
65396354,Hindupur,725268,2023-03-18,Inactive,20,1738.2099609375
65406127,Nangloi Jat,460669,2024-06-15,Premium,20,1391.47998046875
65426878,Nagpur,585704,2023-04-04,Regular,11,1879.31005859375
65488134,Agra,187467,2023-04-28,New,12,853.489990234375
65514005,Dhanbad,615240,2023-07-21,Regular,16,266.6000061035156
65543312,Mumbai,706490,2024-07-28,New,4,1209.2900390625
65559853,Kamarhati,160165,2024-05-03,Regular,17,1734.3599853515625
65570302,Deoghar,918933,2024-10-11,Inactive,19,1322.3199462890625
65618148,Gandhinagar,748222,2023-03-29,Inactive,9,1644.510009765625
65660660,Gangtok,994735,2023-08-04,Regular,12,749.6599731445312
65692224,Jaunpur,542226,2023-03-18,Regular,3,1053.3299560546875
65745775,Buxar,293389,2023-12-08,Inactive,4,1021.22998046875
65772743,Erode,283776,2024-08-02,Regular,14,1780.6800537109375
65782437,Haldia,643529,2023-04-12,New,4,1215.47998046875
65815155,Bangalore,760332,2024-09-10,New,10,1963.989990234375
65895091,Orai,59036,2023-11-11,Inactive,8,1634.3299560546875
65903057,Uluberia,847572,2023-04-13,Regular,14,1181.7099609375
