campaign_id,campaign_name,date,channel,impressions,clicks,conversions,spend,revenue_generated
742092,Weekend Special,2023-11-06,Email,3981.0,851.0,16.0,2812.639892578125,8898.490234375
742224,Membership Drive,2023-10-30,App,8938.0,678.0,36.0,3026.570068359375,2740.969970703125
742464,Category Promotion,2024-04-22,App,6464.0,604.0,82.0,3711.889892578125,8032.83984375
742481,Category Promotion,2024-08-27,App,1273.0,428.0,29.0,2093.14990234375,4304.91015625
742575,New User Discount,2023-07-31,SMS,1364.0,802.0,64.0,3121.669921875,6726.77001953125
742672,Category Promotion,2024-03-02,Email,2863.0,566.0,15.0,4193.66015625,2317.10009765625
743218,Flash Sale,2024-03-09,App,9791.0,943.0,89.0,4234.27978515625,4946.0498046875
743704,Referral Program,2023-09-18,Social Media,2933.0,393.0,88.0,4588.580078125,3347.530029296875
743717,Membership Drive,2023-06-02,SMS,4890.0,533.0,18.0,1227.4000244140625,9068.41015625
744000,New User Discount,2023-07-01,Email,3662.0,797.0,100.0,2843.7099609375,4166.2998046875
744196,Membership Drive,2024-02-02,Email,4172.0,477.0,65.0,2430.330078125,8414.5595703125
744292,Referral Program,2024-07-18,Social Media,4068.0,258.0,61.0,3514.2099609375,4806.66015625
744662,App Push Notification,2024-03-07,App,7509.0,430.0,29.0,4546.240234375,6419.5498046875
744858,New User Discount,2024-06-06,App,6332.0,989.0,37.0,3657.8798828125,8777.23046875
744926,App Push Notification,2023-06-08,SMS,6573.0,163.0,85.0,2220.330078125,2312.969970703125
744948,Category Promotion,2024-05-25,Email,3437.0,198.0,84.0,3443.800048828125,6996.60986328125
745013,Flash Sale,2023-10-03,App,3053.0,901.0,40.0,2351.300048828125,4241.7900390625
745023,App Push Notification,2024-05-08,App,6919.0,474.0,88.0,3246.219970703125,3097.330078125
745105,Email Campaign,2024-04-29,Email,6602.0,666.0,73.0,3269.02001953125,4724.259765625
745320,Membership Drive,2024-02-27,Email,1481.0,549.0,72.0,1172.8399658203125,2294.14990234375
745651,Category Promotion,2024-06-03,Email,3741.0,826.0,92.0,1071.8800048828125,6597.81982421875
745710,Email Campaign,2023-05-23,Social Media,8922.0,583.0,87.0,4781.5400390625,6043.31982421875
745972,App Push Notification,2024-03-16,App,7777.0,664.0,35.0,2471.219970703125,7683.5400390625
746123,App Push Notification,2023-04-05,App,8629.0,397.0,76.0,1873.02001953125,7239.5
746332,Referral Program,2023-10-08,Social Media,6613.0,125.0,24.0,4414.2900390625,6825.72021484375
746461,Membership Drive,2024-08-28,Email,9294.0,679.0,28.0,4134.06005859375,6930.77978515625
746538,Membership Drive,2024-03-16,Email,7185.0,822.0,13.0,2230.6298828125,6235.43017578125
746785,App Push Notification,2023-08-13,App,5783.0,424.0,69.0,3608.570068359375,9343.599609375
746943,Email Campaign,2023-08-25,SMS,4460.0,655.0,27.0,2331.31005859375,3872.050048828125
746951,Email Campaign,2024-01-22,Email,6888.0,798.0,66.0,2490.679931640625,8226.58984375
747205,Festival Offer,2024-09-26,App,2853.0,582.0,32.0,4012.489990234375,6437.9501953125
747223,Weekend Special,2023-12-17,App,2697.0,153.0,24.0,3698.77001953125,5809.56005859375
747340,New User Discount,2023-11-28,Social Media,2655.0,873.0,34.0,2282.719970703125,6508.7099609375
747757,Weekend Special,2024-04-13,SMS,6525.0,702.0,51.0,2938.14990234375,5066.3701171875
747767,App Push Notification,2024-01-09,SMS,4988.0,380.0,36.0,4806.83984375,5281.02978515625
748049,Weekend Special,2024-07-28,App,7744.0,555.0,45.0,1815.25,4867.68994140625
748154,App Push Notification,2024-03-15,SMS,2935.0,337.0,50.0,4319.2001953125,8080.02001953125
748393,New User Discount,2023-12-28,SMS,3346.0,715.0,26.0,2621.580078125,3526.929931640625
748477,Referral Program,2024-01-25,Social Media,2610.0,766.0,56.0,4622.330078125,5973.14990234375
748629,Flash Sale,2023-05-17,Email,6892.0,563.0,49.0,3955.820068359375,8077.330078125
748860,Referral Program,2024-03-18,SMS,2000.0,250.0,70.0,3960.949951171875,3973.5
749135,Category Promotion,2024-05-10,App,5381.0,711.0,52.0,3890.820068359375,8095.52978515625
749308,App Push Notification,2023-07-14,Social Media,3362.0,986.0,11.0,4260.64013671875,3219.449951171875
749333,Festival Offer,2024-09-28,App,4121.0,296.0,47.0,4028.860107421875,4825.080078125
749336,Email Campaign,2024-08-12,Social Media,2256.0,452.0,75.0,1360.780029296875,7033.72998046875
749734,Email Campaign,2023-04-22,Social Media,7906.0,249.0,97.0,1698.27001953125,5717.080078125
749817,Membership Drive,2023-09-12,SMS,2082.0,622.0,88.0,4654.3701171875,4717.27978515625
749872,Weekend Special,2024-05-27,App,1662.0,751.0,22.0,4568.2900390625,3605.1298828125
750185,Membership Drive,2024-09-04,Social Media,7693.0,850.0,26.0,4094.60009765625,4941.1201171875
750631,Weekend Special,2024-09-29,App,9566.0,424.0,50.0,4495.0498046875,2810.25
750763,New User Discount,2023-03-28,Email,4839.0,196.0,99.0,2856.050048828125,3628.719970703125
751090,Membership Drive,2023-09-05,Social Media,1768.0,894.0,15.0,1047.5,2190.780029296875
751261,Category Promotion,2024-08-15,SMS,2604.0,504.0,85.0,3993.1201171875,9754.0498046875
751406,App Push Notification,2024-07-22,SMS,4209.0,381.0,89.0,1582.3499755859375,5557.25
751465,Email Campaign,2024-07-16,SMS,4932.0,879.0,75.0,1460.3699951171875,9193.41015625
751624,App Push Notification,2024-07-06,SMS,7284.0,596.0,50.0,2584.0,5175.759765625
752177,Weekend Special,2024-03-19,Social Media,8640.0,913.0,18.0,1975.760009765625,3535.6298828125
752197,App Push Notification,2024-03-22,Email,2570.0,279.0,91.0,2777.739990234375,9048.3798828125
752217,Membership Drive,2024-07-18,Email,9073.0,750.0,65.0,1530.68994140625,8440.8896484375
752226,Referral Program,2024-05-16,Social Media,5011.0,590.0,65.0,2763.159912109375,8207.0302734375
752276,Flash Sale,2023-10-24,Email,2750.0,385.0,18.0,1925.8199462890625,8278.4697265625
752351,App Push Notification,2023-03-31,Email,2580.0,472.0,95.0,3725.260009765625,5458.7099609375
752510,Festival Offer,2024-03-01,Email,4707.0,968.0,11.0,1150.3299560546875,8096.02001953125
752622,Flash Sale,2024-09-29,App,7040.0,775.0,31.0,2463.8701171875,2070.7099609375
752632,New User Discount,2024-05-08,Email,2039.0,945.0,47.0,1690.1199951171875,2253.97998046875
752665,Flash Sale,2023-12-22,Email,8931.0,358.0,43.0,2348.18994140625,9634.4697265625
752813,Referral Program,2024-09-23,SMS,3882.0,103.0,83.0,1151.8599853515625,6691.75
753753,Festival Offer,2023-06-10,SMS,6353.0,729.0,65.0,3055.02001953125,5270.669921875
753766,Email Campaign,2023-08-27,SMS,6045.0,978.0,20.0,1220.0,2159.14990234375
754004,App Push Notification,2024-06-22,SMS,2490.0,917.0,27.0,4603.7900390625,6266.4501953125
754300,Referral Program,2024-01-21,SMS,8576.0,122.0,66.0,2062.7099609375,3777.18994140625
754350,Flash Sale,2023-09-16,App,1204.0,307.0,67.0,3580.949951171875,3967.179931640625
754576,New User Discount,2024-03-01,App,4561.0,133.0,92.0,3405.2900390625,7165.56005859375
754604,Weekend Special,2024-01-24,App,3475.0,461.0,44.0,4364.64990234375,7451.5
754665,Flash Sale,2023-07-14,App,1478.0,673.0,71.0,2062.10009765625,4821.10009765625
754740,Membership Drive,2024-02-12,SMS,4109.0,261.0,55.0,4700.47998046875,8382.400390625
754781,Referral Program,2024-06-07,Email,2194.0,139.0,35.0,1335.5799560546875,9851.91015625
755032,Category Promotion,2024-04-26,Social Media,1669.0,291.0,75.0,2509.89990234375,5951.56982421875
755362,Email Campaign,2024-11-04,App,7409.0,949.0,99.0,1599.2099609375,7907.75
755406,Flash Sale,2023-09-13,SMS,7421.0,151.0,43.0,1377.0899658203125,8465.830078125
755487,Flash Sale,2023-11-30,Social Media,7138.0,426.0,58.0,3187.199951171875,5180.580078125
755669,Festival Offer,2024-04-16,App,8683.0,177.0,99.0,3769.050048828125,3899.139892578125
755869,New User Discount,2023-12-31,Email,4454.0,963.0,87.0,3009.2900390625,3120.64990234375
756003,Category Promotion,2023-07-08,Social Media,3529.0,479.0,67.0,2810.580078125,7165.080078125
756267,Email Campaign,2023-10-20,App,9211.0,898.0,12.0,2857.679931640625,7748.35009765625
756332,Flash Sale,2024-01-21,Social Media,1711.0,853.0,57.0,1441.6400146484375,7532.419921875
757108,Membership Drive,2024-11-03,Email,5922.0,258.0,41.0,1815.22998046875,9798.330078125
757353,Weekend Special,2024-10-07,Social Media,7518.0,977.0,99.0,2771.8798828125,4162.2099609375
757376,Category Promotion,2024-01-14,App,6406.0,459.0,52.0,4317.64013671875,4416.16015625
757422,Weekend Special,2023-05-26,App,6078.0,673.0,92.0,1722.81005859375,6445.2099609375
757777,Email Campaign,2024-07-18,Email,2090.0,447.0,25.0,4475.4599609375,2201.659912109375
757989,Flash Sale,2023-03-20,SMS,2285.0,752.0,32.0,4078.77001953125,5962.47021484375
758009,App Push Notification,2024-09-16,SMS,2287.0,229.0,55.0,4649.77978515625,2292.7099609375
758065,Membership Drive,2024-03-06,App,5597.0,625.0,77.0,1784.6099853515625,6829.89990234375
758184,App Push Notification,2024-06-23,Social Media,1736.0,662.0,44.0,1487.8900146484375,2878.169921875
758578,Category Promotion,2024-10-01,Email,5986.0,993.0,71.0,1932.6199951171875,4548.25
758649,Flash Sale,2024-08-21,Social Media,6952.0,600.0,81.0,2882.360107421875,3146.5400390625
758868,Festival Offer,2024-07-02,Email,3963.0,196.0,12.0,1571.3699951171875,8652.9404296875
759071,Festival Offer,2023-11-12,Email,5782.0,700.0,24.0,2858.159912109375,8345.490234375
759139,Category Promotion,2023-03-25,Email,8528.0,144.0,67.0,4893.43994140625,6130.27001953125
759176,Festival Offer,2023-06-27,App,5980.0,281.0,20.0,2393.320068359375,6796.97021484375
759311,Flash Sale,2024-07-01,Social Media,7954.0,845.0,83.0,1246.3800048828125,7315.919921875
759562,Membership Drive,2023-04-05,Social Media,6323.0,782.0,20.0,4336.85009765625,3994.18994140625
759871,New User Discount,2023-12-30,Email,4332.0,147.0,64.0,2903.10009765625,3716.52001953125
760043,Festival Offer,2023-08-31,App,1952.0,488.0,64.0,3332.4599609375,2614.02001953125
760109,Membership Drive,2023-05-22,SMS,7742.0,377.0,64.0,4111.22998046875,5638.47998046875
760251,Flash Sale,2023-07-19,Social Media,8400.0,524.0,68.0,2702.919921875,6477.14013671875
760297,Flash Sale,2024-02-09,App,1946.0,381.0,41.0,3602.139892578125,8773.3203125
760467,New User Discount,2024-07-18,App,5229.0,638.0,18.0,4087.389892578125,6210.83984375
761155,New User Discount,2023-12-23,SMS,7574.0,964.0,83.0,4732.97998046875,9291.3095703125
761531,New User Discount,2023-12-22,Social Media,6773.0,711.0,23.0,1431.8699951171875,5049.6298828125
761584,Flash Sale,2023-09-03,Social Media,5609.0,952.0,30.0,4382.81982421875,9429.1796875
761712,Membership Drive,2024-06-14,Social Media,4335.0,449.0,51.0,2927.22998046875,2265.159912109375
761714,Festival Offer,2023-04-26,Social Media,7696.0,821.0,22.0,4575.35009765625,2907.219970703125
762053,Weekend Special,2023-04-22,Email,8387.0,649.0,84.0,2245.030029296875,6244.0
762137,Weekend Special,2024-06-30,SMS,6175.0,682.0,79.0,1510.5,4191.0498046875
762331,Festival Offer,2024-10-25,App,5882.0,577.0,19.0,4474.47998046875,4596.52001953125
762397,Email Campaign,2024-02-11,SMS,9186.0,373.0,11.0,4476.4599609375,7234.3798828125
762504,Weekend Special,2023-09-21,App,4442.0,480.0,16.0,4716.759765625,8012.830078125
762572,Membership Drive,2024-10-19,Social Media,6285.0,971.0,52.0,3257.449951171875,2757.610107421875
762682,Festival Offer,2024-09-29,App,3662.0,667.0,99.0,1126.1099853515625,4579.5498046875
763191,New User Discount,2023-04-21,App,2244.0,417.0,94.0,2120.489990234375,4531.47021484375
763499,Weekend Special,2023-10-13,SMS,8384.0,380.0,64.0,1417.9200439453125,9878.8896484375
763587,New User Discount,2023-06-08,Email,1290.0,837.0,18.0,2175.580078125,5868.02001953125
763730,App Push Notification,2024-08-21,App,1254.0,536.0,83.0,1877.510009765625,2421.679931640625
763904,Category Promotion,2023-09-18,Email,8504.0,735.0,91.0,1360.449951171875,6448.08984375
764055,Membership Drive,2024-03-18,App,9129.0,559.0,85.0,3853.179931640625,2146.18994140625
764327,Membership Drive,2023-10-17,App,9854.0,892.0,55.0,3173.68994140625,2589.239990234375
764433,Festival Offer,2024-08-30,SMS,8965.0,137.0,73.0,2144.449951171875,7048.7099609375
765157,Membership Drive,2023-04-20,SMS,9581.0,997.0,42.0,2578.39990234375,4447.419921875
765187,Membership Drive,2023-09-18,App,6523.0,413.0,55.0,3264.830078125,6831.43994140625
765209,Email Campaign,2023-12-23,Social Media,9164.0,354.0,11.0,3572.929931640625,6815.43994140625
765222,Membership Drive,2024-09-06,App,2109.0,627.0,92.0,1056.4599609375,8834.5498046875
765291,Flash Sale,2024-03-05,App,9078.0,721.0,34.0,3515.239990234375,6387.18017578125
765417,Membership Drive,2023-06-15,Social Media,7859.0,352.0,51.0,4064.72998046875,2230.840087890625
765659,New User Discount,2023-03-22,Email,9215.0,917.0,95.0,4078.89990234375,6369.9599609375
765753,Flash Sale,2024-01-17,App,2938.0,793.0,13.0,1616.199951171875,4148.31982421875
766133,New User Discount,2023-06-30,Email,4847.0,937.0,55.0,2635.820068359375,9932.2802734375
766713,Referral Program,2024-02-09,Social Media,1386.0,467.0,29.0,1528.699951171875,8776.2099609375
767022,New User Discount,2023-05-21,Social Media,1037.0,620.0,45.0,4608.97021484375,2443.10009765625
767059,Email Campaign,2023-09-05,Social Media,8159.0,679.0,30.0,2911.550048828125,6278.60986328125
767303,Email Campaign,2023-12-19,App,8133.0,936.0,25.0,2674.719970703125,5576.08984375
767492,New User Discount,2024-09-18,Social Media,9268.0,289.0,50.0,4147.18994140625,6358.18017578125
767570,Referral Program,2024-01-06,Social Media,4963.0,313.0,44.0,2476.219970703125,2533.199951171875
767585,Category Promotion,2023-05-13,Email,7895.0,997.0,83.0,4816.43994140625,5470.7900390625
767837,App Push Notification,2023-06-12,SMS,6348.0,885.0,39.0,1757.800048828125,4216.9599609375
767899,Email Campaign,2023-09-14,App,3801.0,247.0,60.0,4856.97998046875,5933.080078125
767952,Membership Drive,2024-02-20,SMS,5402.0,944.0,80.0,4634.10986328125,7512.240234375
768061,Festival Offer,2023-05-04,App,1172.0,496.0,29.0,4065.300048828125,7389.64990234375
768168,Referral Program,2023-04-16,SMS,8603.0,995.0,99.0,2933.06005859375,4409.47021484375
768389,Membership Drive,2023-07-23,Email,1205.0,225.0,35.0,3418.919921875,9155.8798828125
768402,Category Promotion,2024-05-15,Email,9696.0,849.0,48.0,1679.06005859375,9244.400390625
768487,Email Campaign,2024-03-19,Social Media,4674.0,673.0,26.0,2386.969970703125,6244.16015625
768546,Category Promotion,2023-11-02,Email,5944.0,994.0,54.0,1288.3699951171875,3024.2099609375
768915,New User Discount,2023-05-09,SMS,2990.0,779.0,96.0,4311.14990234375,7648.5
769050,Flash Sale,2023-10-10,SMS,7013.0,355.0,98.0,4746.7998046875,8015.330078125
769087,App Push Notification,2023-05-11,SMS,1721.0,211.0,20.0,4935.8701171875,3652.050048828125
769223,New User Discount,2023-08-14,Social Media,2292.0,542.0,77.0,3200.68994140625,8130.419921875
769330,Category Promotion,2023-04-26,Social Media,4243.0,112.0,11.0,2859.77001953125,9781.4501953125
769466,Category Promotion,2023-05-29,SMS,7999.0,953.0,95.0,2016.56005859375,2802.8701171875
769588,Weekend Special,2023-04-23,Email,4453.0,581.0,73.0,1020.5399780273438,3953.429931640625
769859,Flash Sale,2024-06-02,Social Media,4619.0,486.0,91.0,2900.85009765625,3778.159912109375
770100,Email Campaign,2023-06-01,Email,1172.0,789.0,69.0,4737.22998046875,6706.240234375
770120,New User Discount,2023-06-20,Email,6855.0,768.0,26.0,3923.260009765625,4942.02978515625
770168,Weekend Special,2023-09-20,SMS,8690.0,387.0,31.0,2945.6298828125,5267.31005859375
770315,Weekend Special,2024-09-15,SMS,7745.0,569.0,80.0,2566.25,5070.31982421875
770435,Referral Program,2023-11-26,SMS,1965.0,775.0,49.0,3655.239990234375,9730.4501953125
770759,Membership Drive,2023-10-06,SMS,8840.0,890.0,72.0,2326.93994140625,4384.68017578125
770860,App Push Notification,2024-02-01,App,4481.0,895.0,30.0,1417.550048828125,3331.1201171875
770958,Category Promotion,2023-08-03,Email,2095.0,664.0,90.0,1621.550048828125,9543.150390625
771122,Flash Sale,2024-09-27,App,5602.0,685.0,48.0,2503.679931640625,9057.48046875
771245,Weekend Special,2023-08-12,Social Media,8313.0,294.0,77.0,4696.56982421875,3360.1201171875
771295,Category Promotion,2023-04-14,SMS,4457.0,530.0,55.0,1835.3499755859375,5808.47998046875
771743,Festival Offer,2024-01-24,Email,1882.0,217.0,98.0,1743.5799560546875,2541.179931640625
771929,Referral Program,2024-03-06,Social Media,9125.0,612.0,42.0,3523.929931640625,8209.900390625
772069,Festival Offer,2024-08-17,Email,1785.0,472.0,25.0,4548.31005859375,7995.06005859375
772273,New User Discount,2024-09-04,App,6459.0,284.0,64.0,3403.4599609375,8555.1201171875
772322,Weekend Special,2024-04-22,Social Media,8377.0,415.0,63.0,1927.780029296875,6380.7998046875
772462,Flash Sale,2024-07-11,App,3842.0,180.0,25.0,3638.260009765625,6281.77978515625
772590,Email Campaign,2024-10-06,App,7054.0,838.0,11.0,2847.68994140625,4782.02978515625
772722,Flash Sale,2023-11-10,Email,5250.0,146.0,62.0,2110.8798828125,3322.93994140625
772988,App Push Notification,2024-08-09,Social Media,1861.0,698.0,39.0,2007.9000244140625,7919.9599609375
773293,Weekend Special,2023-05-01,SMS,9775.0,238.0,86.0,2093.7900390625,7166.27978515625
773570,Weekend Special,2023-04-14,App,4915.0,900.0,10.0,3667.090087890625,9303.7900390625
773923,Referral Program,2023-08-31,Social Media,4487.0,317.0,19.0,2760.4599609375,7388.6298828125
774901,Email Campaign,2024-08-08,Social Media,8759.0,124.0,77.0,3080.449951171875,3572.360107421875
775086,Email Campaign,2024-01-21,App,4183.0,993.0,68.0,3528.840087890625,3913.31005859375
775189,Festival Offer,2024-04-01,SMS,6711.0,284.0,13.0,2779.989990234375,2585.090087890625
775294,Referral Program,2024-01-24,SMS,4672.0,675.0,22.0,1475.7099609375,8973.73046875
775539,Category Promotion,2023-05-01,SMS,9419.0,876.0,23.0,2837.6201171875,3495.719970703125
775591,Referral Program,2024-01-15,SMS,2277.0,804.0,82.0,1871.3599853515625,7015.18017578125
775726,App Push Notification,2023-04-27,App,7302.0,180.0,76.0,3688.7900390625,6023.25
775730,New User Discount,2024-05-31,Social Media,4731.0,211.0,73.0,4532.64990234375,7797.8701171875
775791,Weekend Special,2024-11-04,App,1068.0,496.0,87.0,1043.699951171875,9535.849609375
775797,Referral Program,2023-07-31,App,7790.0,478.0,46.0,4367.7998046875,2316.659912109375
775865,Weekend Special,2024-03-18,Social Media,4799.0,215.0,35.0,4829.47998046875,9478.4599609375
776302,Festival Offer,2023-07-03,SMS,6115.0,565.0,93.0,3485.330078125,6150.83984375
776354,App Push Notification,2024-05-17,App,7971.0,135.0,59.0,1804.3199462890625,3916.739990234375
776458,Weekend Special,2024-03-24,App,1399.0,999.0,45.0,4826.60009765625,7276.64013671875
776639,Weekend Special,2023-06-20,Email,7037.0,241.0,76.0,3665.14990234375,8866.099609375
776669,New User Discount,2024-10-22,App,6516.0,252.0,34.0,4332.68994140625,7080.93017578125
777061,Membership Drive,2024-05-03,Social Media,6795.0,524.0,61.0,2343.2900390625,2332.139892578125
777194,App Push Notification,2023-12-15,Social Media,8729.0,350.0,44.0,3740.139892578125,9009.75
777445,New User Discount,2024-03-06,Social Media,7544.0,857.0,26.0,1173.06005859375,9523.4697265625
779336,Flash Sale,2024-01-22,App,9958.0,941.0,17.0,4860.580078125,2280.409912109375
779698,New User Discount,2024-07-08,Social Media,6314.0,968.0,20.0,2430.169921875,3313.77001953125
779790,Membership Drive,2023-07-18,Social Media,9125.0,708.0,76.0,4318.83984375,7863.080078125
780022,Festival Offer,2023-11-18,Social Media,3224.0,524.0,81.0,3555.889892578125,5937.02001953125
780352,Festival Offer,2023-11-03,SMS,4861.0,515.0,87.0,3510.780029296875,8511.7802734375
780455,Weekend Special,2024-06-26,App,9298.0,184.0,82.0,4161.56005859375,9147.4599609375
780485,New User Discount,2024-07-06,App,1819.0,995.0,78.0,4986.3798828125,7138.509765625
780511,Category Promotion,2024-06-10,SMS,6298.0,478.0,23.0,3960.469970703125,5612.419921875
780719,Email Campaign,2024-05-21,Email,3001.0,973.0,16.0,2827.719970703125,7230.18994140625
781150,Weekend Special,2023-08-19,Social Media,6832.0,882.0,93.0,4679.47021484375,6198.02978515625
781273,Weekend Special,2024-02-28,App,3782.0,534.0,54.0,3500.199951171875,3219.9599609375
781740,Festival Offer,2023-05-02,Email,6603.0,859.0,83.0,4123.169921875,3291.989990234375
781833,Referral Program,2024-05-21,Social Media,7567.0,118.0,89.0,3009.10009765625,5028.10009765625
781860,Festival Offer,2024-01-12,SMS,7724.0,806.0,27.0,2636.780029296875,5763.2900390625
781963,App Push Notification,2024-01-05,App,2360.0,615.0,84.0,2401.5400390625,8749.4501953125
781965,App Push Notification,2023-10-25,Email,6508.0,353.0,82.0,3635.570068359375,9579.900390625
782119,Referral Program,2024-05-28,SMS,1274.0,928.0,86.0,1761.9100341796875,7911.93994140625
782136,Flash Sale,2023-10-27,App,4320.0,874.0,18.0,4028.7099609375,4396.3701171875
782332,New User Discount,2023-11-10,Email,6304.0,563.0,12.0,4366.77978515625,5687.419921875
782574,Referral Program,2024-01-04,SMS,8052.0,333.0,80.0,3357.570068359375,8042.2900390625
782906,Weekend Special,2024-07-09,Email,4620.0,643.0,61.0,1129.8800048828125,9626.2900390625
782917,Referral Program,2023-07-20,Email,8644.0,486.0,85.0,3466.0400390625,9606.599609375
783017,App Push Notification,2023-08-04,SMS,9581.0,361.0,64.0,2069.52001953125,5656.4501953125
783070,Email Campaign,2023-05-08,Email,7586.0,997.0,11.0,1925.1600341796875,8274.98046875
783220,Flash Sale,2024-11-02,App,5550.0,633.0,12.0,1947.1400146484375,3460.89990234375
783240,Festival Offer,2024-05-13,Email,1738.0,408.0,50.0,2593.179931640625,5126.22998046875
783347,Membership Drive,2023-07-20,App,2323.0,714.0,39.0,2849.909912109375,6184.93994140625
783705,Category Promotion,2024-07-18,App,7715.0,851.0,18.0,3437.52001953125,2328.800048828125
783828,Email Campaign,2024-02-27,Email,9781.0,484.0,65.0,2427.89990234375,3449.889892578125
784022,Weekend Special,2024-08-12,Email,7626.0,863.0,47.0,4048.8798828125,3729.89990234375
784116,Weekend Special,2023-10-17,Social Media,4979.0,961.0,79.0,2543.4599609375,3265.669921875
784176,Referral Program,2024-08-05,App,9981.0,910.0,43.0,4447.77001953125,4125.35009765625
784473,Membership Drive,2024-06-08,App,7019.0,613.0,99.0,4591.25,9426.0498046875
784708,Festival Offer,2023-06-26,Social Media,9200.0,216.0,55.0,4790.22021484375,2185.330078125
784961,Weekend Special,2023-08-17,App,6324.0,506.0,17.0,4352.2001953125,2991.840087890625
784977,Membership Drive,2023-06-07,Email,2685.0,863.0,94.0,1566.5699462890625,7286.5400390625
785334,Category Promotion,2024-04-25,Email,8640.0,820.0,32.0,2411.159912109375,9706.6904296875
785360,Festival Offer,2024-04-29,App,2945.0,670.0,21.0,1701.8599853515625,6398.27978515625
786085,New User Discount,2024-10-14,Social Media,9878.0,792.0,84.0,1995.0699462890625,5772.89990234375
786272,Referral Program,2023-10-09,App,3825.0,678.0,69.0,3318.080078125,9010.0595703125
786425,New User Discount,2023-11-14,Email,4346.0,304.0,95.0,4239.52978515625,2397.25
786693,Referral Program,2023-05-21,Social Media,9608.0,991.0,46.0,1449.8199462890625,4420.89990234375
787178,Email Campaign,2023-12-03,Social Media,6711.0,246.0,24.0,3940.7900390625,4519.4599609375
787238,Flash Sale,2024-07-16,App,4129.0,192.0,66.0,3110.72998046875,5430.740234375
787411,Weekend Special,2023-05-06,SMS,5295.0,972.0,18.0,2027.9599609375,7980.6201171875
787538,Membership Drive,2024-03-02,SMS,4434.0,944.0,85.0,3861.6298828125,6044.89990234375
787605,Festival Offer,2023-11-16,SMS,7473.0,178.0,46.0,3956.300048828125,9579.1796875
787752,App Push Notification,2023-12-17,Social Media,1547.0,265.0,80.0,1868.739990234375,2196.5400390625
787853,Referral Program,2023-07-28,Social Media,5265.0,963.0,49.0,4882.18994140625,8546.740234375
788001,Category Promotion,2024-02-05,App,1966.0,851.0,56.0,3525.179931640625,8224.169921875
788073,Membership Drive,2024-01-09,SMS,3206.0,966.0,18.0,1761.0,9793.6103515625
788458,Festival Offer,2023-08-24,App,1921.0,884.0,26.0,4017.659912109375,2171.449951171875
789166,Referral Program,2024-07-21,App,2361.0,173.0,93.0,2182.0,2309.550048828125
789716,Referral Program,2024-09-24,Email,3941.0,553.0,63.0,4020.68994140625,6541.60009765625
789923,Festival Offer,2023-07-19,App,1568.0,580.0,56.0,4400.990234375,5908.169921875
789925,Email Campaign,2024-11-01,Email,9893.0,751.0,88.0,3569.0,6649.77001953125
789958,New User Discount,2023-08-06,Email,5820.0,179.0,24.0,4021.14990234375,8011.68994140625
790005,Category Promotion,2023-08-17,Social Media,6334.0,313.0,16.0,1568.469970703125,3259.6298828125
790072,App Push Notification,2023-08-02,App,2519.0,366.0,32.0,1760.010009765625,9702.240234375
790173,Category Promotion,2024-08-13,Social Media,6503.0,617.0,12.0,4344.1298828125,9416.51953125
790470,Weekend Special,2024-05-25,App,5801.0,774.0,80.0,2445.35009765625,2687.300048828125
790611,Email Campaign,2023-03-31,App,6135.0,881.0,26.0,2317.39990234375,4012.860107421875
790684,Flash Sale,2023-08-01,Email,5631.0,933.0,28.0,2616.860107421875,4026.830078125
790729,Festival Offer,2023-12-12,Social Media,2850.0,289.0,22.0,2234.3701171875,5709.8701171875
790767,Membership Drive,2024-07-15,Email,7372.0,480.0,96.0,1825.52001953125,3816.39990234375
791007,Membership Drive,2024-06-20,Social Media,8837.0,613.0,80.0,4690.93017578125,8167.89990234375
791173,Membership Drive,2024-02-07,SMS,1009.0,634.0,98.0,2572.3798828125,3157.18994140625
791493,Email Campaign,2023-10-31,Social Media,4600.0,201.0,94.0,4686.330078125,4654.81982421875
791526,Category Promotion,2023-07-02,App,6251.0,192.0,52.0,1466.9100341796875,7482.10009765625
791619,Flash Sale,2024-09-28,SMS,5248.0,634.0,99.0,2125.760009765625,9647.099609375
791713,Membership Drive,2024-02-04,SMS,2840.0,396.0,81.0,3345.5400390625,4037.5400390625
791827,New User Discount,2023-07-10,App,8877.0,364.0,36.0,4152.64990234375,8956.3203125
791839,Referral Program,2024-04-28,Email,4602.0,579.0,64.0,2120.949951171875,3253.719970703125
792259,Membership Drive,2024-03-03,Social Media,3834.0,220.0,63.0,1256.5699462890625,4471.89013671875
792265,Membership Drive,2023-09-21,App,2894.0,463.0,79.0,1548.97998046875,8995.9697265625
792493,New User Discount,2023-10-23,App,6785.0,455.0,29.0,1608.0,7007.06005859375
792614,Membership Drive,2023-12-26,Email,2084.0,451.0,21.0,4840.43017578125,5095.39013671875
792838,Referral Program,2023-10-04,Social Media,1765.0,721.0,56.0,3210.929931640625,8769.6201171875
792848,Weekend Special,2024-05-04,Social Media,2196.0,772.0,75.0,2026.3599853515625,8056.64013671875
792914,Referral Program,2023-03-20,SMS,5805.0,751.0,80.0,4487.509765625,4496.41015625
792947,Festival Offer,2023-07-06,SMS,3954.0,853.0,15.0,1618.02001953125,2701.929931640625
793231,Flash Sale,2023-12-01,Email,8624.0,643.0,47.0,3470.080078125,9934.1298828125
